VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R
SN:,10021,12,111,-9.0,3,1.29471,0.0978,1.29261,0.0978,1.29261,0.09783,0,300,0.00862049,-9,-9,-9,-9,60297.1,7.351310000000001,7.251,3.43756,60306.3,0.049,-1.79824,0.49673,-0.0446784,0.0810197,25.1463,0.16313,1.56845e-06,2.35657e-07,-0.00211181,-4.06792e-08,1.46846e-08,14,10.816,0.70043,11,0,18,1,1.29261,0,354.644,44.7918,60311.0,0.35216,-0.087904,0.14,3.1,1.62937e-06,25.1049,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,308152,12,111,-9.0,3,1.0089700000000001,0.2633,1.00857,0.2633,1.00857,0.26331,0,300,0.016637700000000002,-9,-9,-9,-9,59867.0,13.099,12.3677,4.77608,59872.8,0.828,-2.29339,0.61798,-0.0876177,0.0737544,24.7872,0.0568484,2.18326e-06,1.14314e-07,0.0109958,-2.14878e-08,3.4415999999999998e-09,20,32.9652,0.034038900000000004,11,0,84,1,1.00857,0,-147.18,44.1236,59872.7,-2.32972,-0.0862487,0.14,3.1,2.12352e-06,24.8174,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,182867,12,111,-9.0,3,0.57002,0.001,0.56898,0.001,0.56898,0.00186,0,300,0.0236829,-9,-9,-9,-9,60490.3,19.4628,17.952,15.9031,60480.3,2.922,-1.48616,0.53074,0.10789000000000001,0.08397660000000001,23.6443,0.18763,6.25591e-06,1.0810899999999998e-06,0.00786878,-6.88971e-08,-7.899710000000001e-08,28,19.8122,0.8712200000000001,11,0,1,1,0.56898,0,121.045,42.6008,60480.9,-1.44041,0.10645999999999999,0.14,3.1,5.584880000000001e-06,23.7675,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,191503,12,111,-9.0,3,1.16858,0.0231,1.1697899999999999,0.0231,1.1697899999999999,0.0232,0,300,0.00819286,-9,-9,-9,-9,60611.1,17.8692,15.4695,6.04611,60616.6,0.637,0.039378199999999995,0.38956,-0.095773,0.048125,24.7218,0.05640560000000001,2.31896e-06,1.20474e-07,0.00194059,-1.22648e-08,3.51584e-09,44,41.387,0.58424,11,0,71,1,1.1697899999999999,0,-605.026,44.5203,60616.3,-0.231621,-0.129858,0.14,3.1,2.18743e-06,24.7852,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,204901,12,111,-9.0,3,0.76857,0.0505,0.7669600000000001,0.0505,0.7669600000000001,0.05053,0,300,0.00885576,-9,-9,-9,-9,60125.4,28.5267,26.098,13.0921,60132.5,0.043,-0.8633549999999999,0.3211,-0.06391419999999999,0.0352471,23.8285,0.0416719,5.279450000000001e-06,2.02632e-07,-0.000127436,-3.93264e-08,5.34487e-10,36,36.1906,0.45975,11,0,118,1,0.7669600000000001,0,83.057,43.392,60130.7,0.20538,-0.046776,0.14,3.1,5.16065e-06,23.8532,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,162132,12,111,-9.0,3,0.50727,0.0171,0.5038600000000001,0.0171,0.5038600000000001,0.017169999999999998,0,300,0.0226438,-9,-9,-9,-9,60532.3,6.47714,5.06184,3.978,60486.0,2.392,-2.53673,0.9242299999999999,-0.115593,0.1833,22.7045,0.29614,1.48669e-05,4.055080000000001e-06,-0.0615779,-3.4301400000000002e-06,7.93761e-08,16,12.224,0.72842,11,0,97,1,0.5038600000000001,0,652.256,42.2861,60454.6,0.36217,-0.13296,0.14,3.1,1.86507e-05,22.4583,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,113373,12,111,-9.0,3,0.7763,0.001,0.77451,0.001,0.77451,0.00204,0,300,0.00663395,-9,-9,-9,-9,60593.0,34.7236,25.937,20.4615,60590.8,0.259,1.2526,0.23481999999999997,-0.0896227,0.028844799999999997,23.84,0.0279342,5.22408e-06,1.34407e-07,0.000890268,-1.7154e-08,-1.11525e-09,40,30.7388,0.85362,11,0,38,1,0.77451,0,146.689,43.4183,60590.3,0.8504,-0.0756328,0.14,3.1,5.9438199999999994e-06,23.6998,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,4306,12,111,-9.0,3,1.00861,0.1628,1.0116399999999999,0.1628,1.0116399999999999,0.16282,0,300,0.024123,-9,-9,-9,-9,60415.0,10.7156,6.51821,3.4670099999999997,60401.6,0.962,-0.349088,0.65654,0.0502234,0.0904408,24.8412,0.0836444,2.07733e-06,1.60036e-07,0.0163031,-5.896430000000001e-08,3.2289099999999998e-09,23,37.5311,0.028581,11,0,29,1,1.0116399999999999,0,-204.753,44.128,60401.4,-0.21786399999999997,0.021327000000000002,0.14,3.1,2.04239e-06,24.8597,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,257559,12,111,-9.0,3,0.48076,0.026,0.48086999999999996,0.026,0.48086999999999996,0.026039999999999997,0,300,0.0179976,-9,-9,-9,-9,59835.1,68.6586,42.0475,37.755,59824.0,0.099,0.10369,0.12575,-0.0630806,0.0209579,22.6767,0.026891599999999998,1.5251199999999999e-05,3.7774099999999997e-07,0.00034658599999999996,-2.6424500000000003e-08,-5.4398599999999995e-09,66,61.6355,0.62937,11,0,40,1,0.48086999999999996,0,-227.653,42.1595,59823.9,0.0186696,-0.0315,0.14,3.1,1.50068e-05,22.6943,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,4844,12,111,-9.0,3,0.92025,0.1816,0.9205200000000001,0.1816,0.9205200000000001,0.18161,0,300,0.020178,-9,-9,-9,-9,60532.3,9.673789999999999,6.8029,5.04911,60519.8,7.109,1.29871,2.0596900000000002,-0.0371763,0.099971,24.7765,0.27519,2.2049200000000004e-06,5.58864e-07,0.10569,-6.27879e-07,-3.66121e-08,28,27.8961,0.46996000000000004,11,0,90,1,0.9205200000000001,0,-557.444,43.8778,60508.7,-0.335713,-0.048291,0.14,3.1,3.09013e-06,24.4101,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,221248,12,111,-9.0,3,1.13447,0.1625,1.1330200000000001,0.1625,1.1330200000000001,0.16252,0,300,0.021516900000000002,-9,-9,-9,-9,60580.2,10.2405,6.03552,4.19975,60582.0,0.949,-1.15735,0.6213,-0.00542332,0.08126239999999998,24.7701,0.0902312,2.21796e-06,1.84325e-07,0.015757,-5.1463099999999994e-08,6.44109e-09,35,23.5427,0.92974,11,0,62,1,1.1330200000000001,0,-108.05799999999999,44.4372,60582.0,-0.5337930000000001,-0.0403206,0.14,3.1,1.7588900000000002e-06,25.0219,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,331834,12,111,-9.0,3,0.73737,0.001,0.7377100000000001,0.001,0.7377100000000001,0.00201,0,300,0.0160155,-9,-9,-9,-9,60003.2,16.7795,12.4042,11.0879,60004.8,0.484,0.55465,0.39987,0.13430999999999998,0.0405245,24.2526,0.043317,3.5723699999999995e-06,1.42525e-07,0.00138114,-3.8150800000000004e-08,-1.13778e-09,36,35.1516,0.50876,11,0,25,1,0.7377100000000001,0,503.602,43.286,60004.9,0.55404,0.15181,0.14,3.1,3.37582e-06,24.3141,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,106512,12,111,-9.0,3,0.67566,0.0091,0.67614,0.0091,0.67614,0.00925,0,300,0.0192377,-9,-9,-9,-9,60490.3,19.5103,16.0924,9.82414,60494.5,1.66,-0.291794,0.76939,0.13787,0.044915699999999996,24.1701,0.0415532,3.8543699999999995e-06,1.47514e-07,-0.00521976,-5.7159e-08,-1.0986199999999999e-09,32,42.0198,0.11069000000000001,11,0,86,1,0.67614,0,-355.074,43.0542,60492.1,0.95734,0.16485,0.14,3.1,4.24142e-06,24.0662,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,241290,12,111,-9.0,3,1.00756,0.0312,1.0091700000000001,0.0312,1.0091700000000001,0.03126,0,300,0.024123,-9,-9,-9,-9,59976.2,9.77098,9.33455,3.4487099999999997,59977.8,1.037,0.50875,0.70085,0.039811,0.081956,24.8422,0.0671232,2.07553e-06,1.28315e-07,0.0193179,-4.43775e-08,2.3333e-09,32,30.3996,0.5476300000000001,11,0,29,1,1.0091700000000001,0,220.752,44.123,59976.6,1.12652,0.0632743,0.14,3.1,2.16483e-06,24.7964,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,153513,12,111,-9.0,3,1.10863,0.0408,1.11024,0.0408,1.11024,0.04086,0,300,0.015198900000000001,-9,-9,-9,-9,60077.0,9.23039,8.2955,3.8273800000000002,60095.4,6.796,0.56405,1.8578299999999999,-0.013487899999999999,0.11724000000000001,24.622,0.54967,2.5422e-06,1.28702e-06,0.0640107,1.50023e-07,2.71903e-09,2,7.729210000000001,0.0519525,11,0,98,1,1.11024,0,252.149,44.3795,60092.0,0.69444,0.00337287,0.14,3.1,1.9183099999999998e-06,24.9277,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,158861,12,111,-9.0,3,1.00086,0.0123,0.99923,0.0123,0.99923,0.012459999999999999,0,300,0.00903317,-9,-9,-9,-9,60578.3,5.823119999999999,5.166440000000001,2.2289,60576.5,2.004,-1.24922,1.02755,0.090634,0.0949387,25.4486,0.11287,1.1873299999999998e-06,1.23435e-07,0.0152738,-6.76976e-08,2.8733000000000004e-09,68,45.1602,0.9852,11,0,27,1,0.99923,0,247.412,44.0999,60576.7,-1.64695,0.11168,0.14,3.1,1.34682e-06,25.3117,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,244528,12,111,-9.0,3,0.59831,0.001,0.5969300000000001,0.001,0.5969300000000001,0.00189,0,300,0.021228,-9,-9,-9,-9,60493.3,9.05445,6.583080000000001,5.002759999999999,60442.5,5.482,-0.5153,1.17203,0.00523002,0.10293,22.8466,0.34226999999999996,1.30428e-05,4.11159e-06,-0.00291326,-4.00764e-06,-2.78103e-08,12,10.3577,0.66445,11,0,80,1,0.5969300000000001,0,217.69099999999997,42.7274,60439.1,1.1099,-0.10325699999999999,0.14,3.1,1.25674e-05,22.8869,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,328789,12,111,-9.0,3,1.1889299999999998,0.0405,1.18824,0.0405,1.18824,0.04056,0,300,0.020624299999999998,-9,-9,-9,-9,59854.1,9.13142,7.57052,4.53346,59861.9,0.203,-0.338895,0.56518,-0.0325591,0.062293600000000005,24.9056,0.08071339999999999,1.9578200000000003e-06,1.45544e-07,0.00612641,-2.90705e-08,5.639840000000001e-09,29,14.3449,0.98949,11,0,39,1,1.18824,0,-75.1936,44.5643,59860.8,-0.46733100000000005,-0.0718076,0.14,3.1,1.72649e-06,25.0421,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,19442,12,111,-9.0,3,0.72351,0.001,0.72153,0.001,0.72153,0.00199,0,300,0.00811079,-9,-9,-9,-9,59902.1,13.5487,10.7801,5.80463,59912.2,3.331,-2.18781,1.94797,-0.055743600000000004,0.059800900000000004,24.3214,0.18425,3.353e-06,5.69013e-07,0.0393976,7.39517e-07,1.07667e-08,8,1.45385,0.99345,11,0,77,1,0.72153,0,223.86700000000002,43.2299,59916.6,-0.572839,0.052735500000000005,0.14,3.1,4.079150000000001e-06,24.1086,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,50901,12,111,-9.0,3,1.04935,0.2337,1.05027,0.2337,1.05027,0.23371,0,300,0.0236316,-9,-9,-9,-9,60003.3,9.522260000000001,7.25497,3.82144,60014.6,0.531,1.42957,0.69423,0.0141727,0.0791027,24.8739,0.0823565,2.01583e-06,1.5290699999999998e-07,0.00727731,-5.65219e-08,5.26401e-09,26,31.9181,0.19584000000000001,11,0,74,1,1.05027,0,435.415,44.231,60014.0,1.06712,0.0669284,0.14,3.1,1.9247900000000003e-06,24.924,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,145490,12,111,-9.0,3,0.79784,0.0847,0.79906,0.0847,0.79906,0.08472,0,300,0.0164778,-9,-9,-9,-9,59957.3,11.6505,7.88904,7.5087,59941.1,0.049,-1.52614,0.50453,0.018538,0.0605159,24.2937,0.0678949,3.4396199999999998e-06,2.15092e-07,0.00231541,-5.41681e-08,-1.8385299999999999e-09,36,49.4914,0.06649450000000001,11,0,5,1,0.79906,0,259.808,43.498,59941.4,-1.22925,0.0414511,0.14,3.1,3.0239699999999998e-06,24.4336,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,159898,12,111,-9.0,3,0.7308899999999999,0.0154,0.7310399999999999,0.0154,0.7310399999999999,0.0155,0,300,0.0180075,-9,-9,-9,-9,60077.0,53.3643,42.1536,21.1241,60088.5,3.642,1.68472,1.9796099999999999,-0.136302,0.0361805,23.5107,0.0731302,7.074810000000001e-06,4.76527e-07,0.00112236,-6.241619999999999e-08,-4.05996e-10,4,6.7915399999999995,0.14732,11,0,55,1,0.7310399999999999,0,557.9590000000001,43.2621,60084.2,-0.263793,-0.086857,0.14,3.1,6.139069999999999e-06,23.6647,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,188982,12,111,-9.0,3,0.7352,0.001,0.73521,0.001,0.73521,0.002,0,300,0.01807,-9,-9,-9,-9,59813.1,26.3953,24.6308,12.0666,59816.7,0.353,-0.992949,0.21909,-0.0335273,0.0322128,23.8948,0.0318425,4.96684e-06,1.45668e-07,-0.000297044,-1.45481e-08,-7.255189999999999e-10,60,63.3652,0.35858,11,0,81,1,0.73521,0,-213.979,43.2774,59816.2,-0.910375,-0.013953700000000001,0.14,3.1,4.52242e-06,23.9966,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,978,12,111,-9.0,3,0.49244,0.001,0.49168,0.001,0.49168,0.0018,0,300,0.018952,-9,-9,-9,-9,60250.2,50.0682,32.4058,27.8888,60253.0,0.118,-0.170714,0.11044000000000001,-0.033155699999999996,0.021980799999999998,22.5989,0.025767599999999998,1.63848e-05,3.8885800000000005e-07,0.000373244,-1.95133e-08,-6.051529999999999e-09,36,21.7809,0.9703299999999999,11,0,21,1,0.49168,0,-143.248,42.2186,60253.2,-0.0974752,-0.0231417,0.14,3.1,1.36709e-05,22.7955,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,94972,12,111,-9.0,3,0.82876,0.001,0.8283799999999999,0.001,0.8283799999999999,0.00208,0,300,0.013327799999999999,-9,-9,-9,-9,60608.2,26.8355,19.3332,19.1501,60611.0,0.401,-0.032954500000000005,0.26483,0.042281,0.030622399999999998,24.3321,0.028261900000000003,3.3200599999999995e-06,8.64218e-08,0.000572032,-9.15805e-09,-2.7423900000000007e-10,60,50.1799,0.81296,11,0,122,1,0.8283799999999999,0,-118.779,43.5962,60610.8,0.223,0.0589369,0.14,3.1,3.1691200000000004e-06,24.3827,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,342341,12,111,-9.0,3,0.7086899999999999,0.0246,0.7096,0.0246,0.7096,0.024659999999999998,0,300,0.017603,-9,-9,-9,-9,60077.0,67.2044,48.158,28.6646,60088.2,3.609,2.69742,2.13505,-0.0718618,0.038455300000000005,23.3382,0.0810297,8.29275e-06,6.188969999999999e-07,0.0218176,-8.265909999999999e-07,-5.535369999999999e-09,4,4.08029,0.39525,11,0,15,1,0.7096,0,321.637,43.1819,60085.6,1.13211,-0.0733432,0.14,3.1,7.61336e-06,23.4311,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
