VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_IBC_INDEX,SIMSED_Mejecta,SIMSED_Kinetic_energy,SIMSED_F_nickel
SN:,272057,12,111,-9.0,3,0.95257,0.0158,0.9496399999999999,0.0158,0.9496399999999999,0.01592,0,300,0.0110556,-9,-9,-9,-9,60227.1,13.1642,11.3407,9.1125,60225.5,0.748,-1.53814,0.49677,-0.015399200000000002,0.043122900000000006,24.8131,0.0513101,2.1319e-06,1.0075e-07,0.00413127,-1.76976e-08,1.38569e-09,32,28.2468,0.6571,11,0,24,1,0.9496399999999999,0,454.815,43.9648,60225.2,-1.02734,0.0216082,0.14,3.1,2.13668e-06,24.8106,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,208528,12,111,-9.0,3,0.93886,0.0279,0.9385,0.0279,0.9385,0.02797,0,300,0.00734744,-9,-9,-9,-9,60627.3,10.9924,8.28807,5.77232,60637.2,0.103,0.52865,0.42954,0.0973503,0.0417612,24.8971,0.052805,1.9732499999999997e-06,9.596930000000001e-08,0.00197464,-2.43847e-08,7.242799999999999e-10,48,38.484,0.83515,11,0,34,1,0.9385,0,-117.368,43.9303,60637.0,-0.059829099999999996,0.0836243,0.14,3.1,2.0932299999999997e-06,24.833,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,262226,12,111,-9.0,3,1.24081,0.0762,1.23968,0.0762,1.23968,0.07622999999999999,0,300,0.0189989,-9,-9,-9,-9,60593.1,9.20294,6.87635,3.42404,60606.2,1.492,0.15603,0.85408,-0.0653309,0.06660239999999999,25.1485,0.10355,1.56527e-06,1.49288e-07,0.010384000000000001,-4.58513e-08,6.1816400000000006e-09,32,33.0782,0.41428999999999994,11,0,23,1,1.23968,0,-221.18,44.6785,60605.5,0.35638000000000003,-0.0445891,0.14,3.1,1.59893e-06,25.1254,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,1667,12,111,-9.0,3,1.10954,0.066,1.10681,0.066,1.10681,0.06602999999999999,0,300,0.015745099999999998,-9,-9,-9,-9,59902.2,9.4171,8.63825,3.09191,59904.1,0.761,-1.70927,0.47647,-0.201948,0.06696060000000001,25.0022,0.0882331,1.79112e-06,1.45556e-07,0.00283232,-2.4670200000000003e-08,6.16682e-09,29,20.8577,0.8642799999999999,11,0,67,1,1.10681,0,288.29400000000004,44.3756,59904.2,-1.2539200000000001,-0.08261929999999999,0.14,3.1,1.91418e-06,24.9301,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,229056,12,111,-9.0,3,1.03606,0.0218,1.03464,0.0218,1.03464,0.0219,0,300,0.00885044,-9,-9,-9,-9,59797.4,7.08011,7.060639999999999,3.81092,59789.3,0.877,-2.17715,0.5496800000000001,-0.0618811,0.0968434,24.9606,0.0914503,1.8610299999999998e-06,1.56753e-07,0.00890546,-4.45568e-08,5.68947e-09,47,60.739,0.08598439999999999,11,0,36,1,1.03464,0,-10.027,44.1932,59789.9,-1.19161,0.04612,0.14,3.1,1.58054e-06,25.138,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,129840,12,111,-9.0,3,0.69881,0.0175,0.69814,0.0175,0.69814,0.017580000000000002,0,300,0.0112422,-9,-9,-9,-9,59902.1,32.2271,21.3497,11.1493,59915.1,3.103,1.3190600000000001,1.6637400000000002,-0.0440561,0.04057619999999999,23.6384,0.09991019999999999,6.29011e-06,5.7882e-07,0.00484451,5.4356999999999995e-08,-1.7885299999999998e-09,8,3.4374300000000004,0.90399,11,0,66,1,0.69814,0,-174.898,43.1407,59913.8,0.67518,-0.0195873,0.14,3.1,6.39479e-06,23.6204,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,260,12,111,-9.0,3,0.74602,0.0425,0.7468199999999999,0.0425,0.7468199999999999,0.042539999999999994,0,300,0.015596299999999999,-9,-9,-9,-9,59694.0,25.8882,24.5494,12.1456,59696.7,1.612,-1.1350200000000001,0.90371,-0.10052799999999999,0.036432599999999996,23.9165,0.0420258,4.86852e-06,1.88447e-07,0.010880899999999999,6.8908e-08,1.70758e-09,12,3.5864800000000003,0.9898,11,0,43,1,0.7468199999999999,0,368.41900000000004,43.3181,59698.4,-0.259445,-0.0403441,0.14,3.1,5.10804e-06,23.8644,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,9084,12,111,-9.0,3,0.9676600000000001,0.0301,0.9669200000000001,0.0301,0.9669200000000001,0.030160000000000003,0,300,0.00848908,-9,-9,-9,-9,60241.2,14.1261,12.2453,9.98912,60248.7,0.728,-0.662067,0.38553000000000004,-0.0606655,0.0410423,24.7218,0.0727077,2.3188800000000002e-06,1.55287e-07,-0.00174962,-3.5127599999999994e-08,2.6753699999999996e-09,44,40.2913,0.6313300000000001,11,0,103,1,0.9669200000000001,0,-15.6488,44.0108,60248.8,-1.54413,-0.0409972,0.14,3.1,2.29116e-06,24.7349,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,142147,12,111,-9.0,3,0.82655,0.001,0.8252,0.001,0.8252,0.00208,0,300,0.00885576,-9,-9,-9,-9,59770.4,32.817,26.7179,19.3085,59765.5,4.566,1.2670700000000001,1.00624,-0.034943699999999994,0.040374400000000005,24.0183,0.07953980000000001,4.43282e-06,3.24743e-07,-0.0186084,2.37118e-07,-6.474979999999999e-09,44,42.8576,0.52056,11,0,118,1,0.8252,0,-7.7746,43.587,59767.1,0.88523,0.0175605,0.14,3.1,3.917290000000001e-06,24.1525,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,324187,12,111,-9.0,3,1.06435,0.0143,1.06437,0.0143,1.06437,0.01445,0,300,0.00916309,-9,-9,-9,-9,59887.1,15.3438,14.6338,6.46485,59883.3,0.661,0.8221200000000001,0.45353000000000004,0.0174176,0.0538461,24.6863,0.050099,2.3960400000000003e-06,1.1055999999999999e-07,0.0041709,-2.3517900000000004e-08,2.12353e-09,50,49.4162,0.49673,11,0,63,1,1.06437,0,-241.16,44.2677,59883.9,0.91945,-0.00584175,0.14,3.1,2.2471599999999996e-06,24.7559,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,94168,12,111,-9.0,3,0.8166,0.001,0.8144899999999999,0.001,0.8144899999999999,0.00207,0,300,0.00595685,-9,-9,-9,-9,59854.2,15.5482,11.4489,9.27936,59860.1,0.633,0.2874,0.447,0.11389,0.041482099999999994,24.7333,0.0443555,2.2944400000000003e-06,9.373439999999999e-08,0.00592785,-2.68816e-08,-8.551439999999999e-10,68,58.9687,0.77451,11,0,42,1,0.8144899999999999,0,420.559,43.553,59860.5,-0.167399,0.12569,0.14,3.1,2.5914999999999997e-06,24.6011,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,159616,12,111,-9.0,3,0.8553200000000001,0.0364,0.85465,0.0364,0.85465,0.03645,0,300,0.019931099999999997,-9,-9,-9,-9,60124.3,9.85892,7.267519999999999,4.88845,60123.2,0.715,2.6813,0.9577700000000001,-0.0245701,0.06348279999999999,24.5052,0.08782899999999999,2.83089e-06,2.2900099999999997e-07,0.00542195,-1.45382e-07,9.67696e-10,32,19.2772,0.9627,11,0,131,1,0.85465,0,-35.8634,43.68,60133.3,-0.6811229999999999,0.0325829,0.14,3.1,2.8148500000000002e-06,24.5114,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,281464,12,111,-9.0,3,0.62879,0.001,0.62954,0.001,0.62954,0.00191,0,300,0.016615099999999997,-9,-9,-9,-9,59588.3,14.8826,13.9771,11.5177,59557.7,3.322,-1.14481,1.29024,-0.135149,0.19796,22.857,0.33483,1.29179e-05,3.98375e-06,0.22125,-4.22754e-06,-7.37452e-07,16,18.6247,0.28861,11,0,45,1,0.62954,0,346.514,42.8648,59553.8,0.0183957,-0.12681800000000001,0.14,3.1,1.0288699999999999e-05,23.1041,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,239105,12,111,-9.0,3,0.67127,0.001,0.67385,0.001,0.67385,0.00195,0,300,0.015198900000000001,-9,-9,-9,-9,60031.1,50.2128,43.475,29.7998,60025.8,0.263,1.30375,0.2279,-0.040666,0.0286371,23.3537,0.0262505,8.17574e-06,1.9767e-07,0.00022272,-1.92638e-08,-3.0948400000000005e-09,28,20.3396,0.85177,11,0,98,1,0.67385,0,-189.38099999999997,43.0425,60025.7,1.3899,-0.0160484,0.14,3.1,7.598669999999999e-06,23.4332,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,293187,12,111,-9.0,3,0.96854,0.2939,0.9662299999999999,0.2939,0.9662299999999999,0.29391,0,300,0.0171907,-9,-9,-9,-9,59826.3,11.5542,11.3331,7.80232,59828.9,1.342,0.99564,0.70109,0.0335108,0.04752290000000001,24.682,0.071142,2.4054e-06,1.57612e-07,0.000738517,-5.6494800000000006e-08,2.36223e-09,52,53.5105,0.41606000000000004,11,0,31,1,0.9662299999999999,0,188.234,44.0106,59832.1,0.39910999999999996,0.0653978,0.14,3.1,2.1727900000000003e-06,24.7924,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,244048,12,111,-9.0,3,1.02789,0.294,1.028,0.294,1.028,0.29401,0,300,0.0156118,-9,-9,-9,-9,59813.1,16.1138,10.1488,4.06709,59824.2,0.601,0.9438799999999999,0.60948,-0.172994,0.061872199999999995,24.5427,0.0746586,2.7347300000000002e-06,1.88049e-07,0.00974475,-8.33257e-08,2.0208e-09,44,47.0997,0.3469,11,0,85,1,1.028,0,-307.45,44.1743,59825.1,1.3229899999999999,-0.115231,0.14,3.1,3.52587e-06,24.2668,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,199374,12,111,-9.0,3,0.9116700000000001,0.2208,0.9129799999999999,0.2208,0.9129799999999999,0.22080999999999998,0,300,0.017603,-9,-9,-9,-9,60003.2,26.5285,26.1658,14.9094,60003.7,0.308,0.35699000000000003,0.27976999999999996,-0.160459,0.029942200000000002,23.8685,0.0385755,5.0883800000000006e-06,1.8078700000000002e-07,0.000488085,-2.90523e-08,8.42739e-10,40,30.7653,0.8528100000000001,11,0,15,1,0.9129799999999999,0,272.2,43.8545,60003.9,0.6020300000000001,-0.09867260000000001,0.14,3.1,4.113869999999999e-06,24.0994,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,137990,12,111,-9.0,3,0.93095,0.0575,0.92935,0.0575,0.92935,0.05753,0,300,0.00904526,-9,-9,-9,-9,59869.0,33.8754,30.8744,20.7333,59873.1,0.397,1.0494700000000001,0.25081,-0.110518,0.0282459,24.0847,0.0300387,4.16967e-06,1.15361e-07,0.000570765,-1.0892e-08,4.0419e-10,32,28.2494,0.6569699999999999,11,0,129,1,0.92935,0,55.5489,43.9055,59872.9,1.2013,-0.0576851,0.14,3.1,3.7724300000000005e-06,24.1934,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,278294,12,111,-9.0,3,0.9904700000000001,0.2284,0.9900100000000001,0.2284,0.9900100000000001,0.22841,0,300,0.010212299999999999,-9,-9,-9,-9,59808.2,10.4968,9.66245,4.892869999999999,59809.9,1.091,2.9743,0.69396,0.12962,0.0430955,24.8818,0.056043100000000005,2.00114e-06,1.03294e-07,0.00526501,-3.96541e-08,8.94666e-10,68,54.2229,0.88761,11,0,105,1,0.9900100000000001,0,-303.83299999999997,44.0738,59809.4,1.26414,0.12007999999999999,0.14,3.1,1.9605700000000004e-06,24.9041,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,175740,12,111,-9.0,3,0.9033,0.0171,0.90266,0.0171,0.90266,0.0172,0,300,0.013002799999999998,-9,-9,-9,-9,59899.1,15.0196,10.7576,10.5712,59893.7,1.116,0.26286,0.75203,-0.013955200000000003,0.0427294,24.6981,0.049242400000000006,2.37016e-06,1.0749599999999999e-07,0.0140696,-4.01025e-08,2.78806e-10,24,24.6697,0.42388000000000003,11,0,82,1,0.90266,0,-241.048,43.8263,59894.5,0.50921,0.0517939,0.14,3.1,2.71503e-06,24.5506,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,274640,12,111,-9.0,3,0.9360700000000001,0.0239,0.9354100000000001,0.0239,0.9354100000000001,0.02398,0,300,0.019931099999999997,-9,-9,-9,-9,59842.0,11.4122,8.61163,7.35427,59847.5,0.804,-0.738741,0.61448,0.0237981,0.042411000000000004,24.7103,0.056408900000000005,2.34356e-06,1.21758e-07,0.00443889,-4.7126e-08,6.60069e-10,40,43.5022,0.32464,11,0,131,1,0.9354100000000001,0,-48.3767,43.9218,59848.4,-0.582201,0.026847700000000002,0.14,3.1,2.3194099999999996e-06,24.7216,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,53451,12,111,-9.0,3,0.8056399999999999,0.0364,0.80374,0.0364,0.80374,0.03644,0,300,0.0171907,-9,-9,-9,-9,59870.1,15.5649,15.2898,10.89,59857.0,0.384,-0.7440100000000001,0.32863000000000003,-0.0470609,0.0367336,24.2734,0.0379459,3.5044900000000002e-06,1.2248e-07,0.00361162,-2.22379e-08,-5.52611e-10,60,58.0445,0.5475300000000001,11,0,31,1,0.80374,0,109.405,43.5173,59857.1,-1.03772,-0.0340732,0.14,3.1,3.77759e-06,24.192,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,224230,12,111,-9.0,3,0.6782199999999999,0.001,0.68042,0.001,0.68042,0.00196,0,300,0.0236316,-9,-9,-9,-9,60327.3,29.6559,24.6238,17.0664,60321.8,0.215,0.22338000000000002,0.25841,-0.07267,0.033782599999999996,23.386,0.033016199999999996,7.93567e-06,2.41316e-07,0.000731968,-3.0593499999999995e-08,-3.77161e-09,36,39.8654,0.30217,11,0,74,1,0.68042,0,-78.779,43.0688,60321.2,0.7615,-0.0513007,0.14,3.1,7.56402e-06,23.4381,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,14946,12,111,-9.0,3,0.9726600000000001,0.0421,0.97403,0.0421,0.97403,0.04214,0,300,0.00916309,-9,-9,-9,-9,60212.2,15.0871,12.1135,9.59419,60200.8,0.558,0.6471899999999999,0.5719,-0.00849508,0.038107800000000004,24.4883,0.0547492,2.8754e-06,1.4499499999999998e-07,0.00193934,-4.9425e-08,1.39141e-09,52,61.3972,0.17472000000000001,11,0,63,1,0.97403,0,-633.855,44.0281,60198.7,1.0642200000000002,0.0088884,0.14,3.1,2.73735e-06,24.5417,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,299910,12,111,-9.0,3,0.49818,0.04,0.4964,0.04,0.4964,0.04003,0,300,0.0192377,-9,-9,-9,-9,60181.3,85.6406,58.8023,52.9884,60181.3,0.128,1.41499,0.0984073,-0.11383900000000001,0.0198112,22.4734,0.0221703,1.8391700000000002e-05,3.75551e-07,-1.02265e-05,-1.0872899999999999e-08,-5.232020000000001e-09,66,45.6618,0.97346,11,0,86,1,0.4964,0,343.26199999999994,42.2449,60181.2,1.40636,-0.0691479,0.14,3.1,1.84726e-05,22.4687,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,243984,12,111,-9.0,3,0.714,0.0229,0.71282,0.0229,0.71282,0.022959999999999998,0,300,0.019426099999999998,-9,-9,-9,-9,60609.0,61.0,50.8277,23.7059,60612.8,0.263,-0.0341065,0.2129,-0.125809,0.027369,23.3677,0.0235105,8.07081e-06,1.7476500000000002e-07,-0.000207928,-8.27707e-09,-1.92279e-09,24,21.2836,0.62195,11,0,128,1,0.71282,0,128.734,43.1966,60613.3,0.2749,-0.09019769999999999,0.14,3.1,7.05648e-06,23.5135,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,325468,12,111,-9.0,3,1.05871,0.017,1.05738,0.017,1.05738,0.01714,0,300,0.00542372,-9,-9,-9,-9,60221.1,13.7933,12.3666,5.47855,60224.2,0.806,-0.789907,0.49035,-0.118369,0.062265499999999994,24.7727,0.060367599999999993,2.21263e-06,1.23023e-07,0.00311966,-1.9518e-08,4.20492e-09,26,25.0227,0.51769,11,0,101,1,1.05738,0,-52.4946,44.2515,60225.8,0.12037,-0.0243155,0.14,3.1,2.1692099999999998e-06,24.7942,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,11708,12,111,-9.0,3,0.8657799999999999,0.0562,0.86608,0.0562,0.86608,0.056229999999999995,0,300,0.0210724,-9,-9,-9,-9,60574.1,12.21,9.441360000000001,7.46369,60568.2,1.04,-1.7433900000000002,0.3483,-0.0779821,0.0480159,24.456,0.05708200000000001,2.9621199999999997e-06,1.55732e-07,0.00479822,-2.7810099999999998e-08,-4.3475800000000004e-10,48,51.3833,0.34265,11,0,93,1,0.86608,0,-327.188,43.7144,60567.5,-1.66327,-0.0402292,0.14,3.1,2.95782e-06,24.4576,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,314542,12,111,-9.0,3,0.9108700000000001,0.0402,0.9133899999999999,0.0402,0.9133899999999999,0.04025,0,300,0.0180075,-9,-9,-9,-9,59663.0,17.3796,14.9615,8.63942,59661.3,0.486,-0.592352,0.38338,-0.11264500000000001,0.0347911,24.1877,0.047231999999999996,3.7923e-06,1.6497399999999998e-07,0.00108402,-3.30617e-08,1.3627999999999999e-09,32,34.7115,0.33992,11,0,55,1,0.9133899999999999,0,-87.8962,43.8544,59661.4,-0.559858,-0.103404,0.14,3.1,3.59024e-06,24.2472,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,20228,12,111,-9.0,3,1.43213,0.0784,1.42979,0.0784,1.42979,0.07844,0,300,0.0199624,-9,-9,-9,-9,60153.3,7.442539999999999,6.5602800000000006,4.65076,60159.7,2.683,2.04734,1.52636,-0.152476,0.062984,25.1936,0.16663,1.5016e-06,2.30446e-07,0.024981200000000002,-1.30461e-07,8.846239999999999e-09,47,44.9593,0.5574600000000001,11,0,54,1,1.42979,0,414.914,45.0626,60159.2,1.0439200000000002,-0.13731,0.14,3.1,1.59839e-06,25.1258,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,261486,12,111,-9.0,3,0.39245,0.001,0.39221999999999996,0.001,0.39221999999999996,0.00172,0,300,0.022798099999999998,-9,-9,-9,-9,59887.0,116.29,87.1725,70.1005,59887.0,0.38,-0.39568400000000004,0.26169000000000003,-0.0994405,0.0197886,21.9731,0.0220675,2.91594e-05,5.92662e-07,0.00160543,4.63712e-09,-8.35311e-09,21,6.39321,0.9990600000000001,11,0,112,1,0.39221999999999996,0,-97.4195,41.6345,59886.8,-0.543808,-0.0943702,0.14,3.1,2.70873e-05,22.0531,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,178924,12,111,-9.0,3,0.90141,0.1961,0.90245,0.1961,0.90245,0.19610999999999998,0,300,0.016615099999999997,-9,-9,-9,-9,60341.2,15.6471,11.9504,8.024569999999999,60341.9,0.824,1.03093,0.52004,0.00500251,0.0377723,24.4463,0.046209,2.98874e-06,1.27201e-07,0.003056,-3.74073e-08,4.27174e-10,52,47.3044,0.65878,11,0,45,1,0.90245,0,353.077,43.8237,60341.9,0.6118600000000001,0.013058100000000001,0.14,3.1,3.0801699999999998e-06,24.4136,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
