VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mejecta,SIMSED_Kinetic_energy,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho
SN:,339829,12,111,-9.0,3,0.68396,0.0225,0.6862199999999999,0.0225,0.6862199999999999,0.02256,0,300,0.0201718,-9,-9,-9,-9,60016.1,38.9294,29.518,18.0216,60011.6,0.272,-0.407327,0.18392999999999998,-0.167478,0.031072500000000003,23.5526,0.0278401,6.80711e-06,1.7454599999999998e-07,0.000104115,-1.29219e-08,-1.8729400000000004e-09,36,22.6242,0.95975,11,0,60,1,0.6862199999999999,0,-85.2182,43.0912,60011.9,-0.405875,-0.10009900000000001,0.14,3.1,7.326839999999999e-06,23.4727,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,45573,12,111,-9.0,3,0.98454,0.03,0.9840700000000001,0.03,0.9840700000000001,0.03007,0,300,0.00663395,-9,-9,-9,-9,60491.4,9.47386,9.19588,5.38404,60480.9,4.229,0.51307,1.03893,-0.06321109999999999,0.0649048,24.3288,0.16249,3.33019e-06,4.98386e-07,0.014224899999999999,-6.03351e-08,-1.98126e-09,31,26.7612,0.68411,11,0,38,1,0.9840700000000001,0,-294.647,44.0576,60485.1,1.00722,-0.0601215,0.14,3.1,3.22031e-06,24.3653,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,56933,12,111,-9.0,3,0.8925299999999999,0.0154,0.8894700000000001,0.0154,0.8894700000000001,0.01551,0,300,0.0207507,-9,-9,-9,-9,60165.3,10.9457,10.6242,4.67857,60145.5,0.099,1.46917,1.76826,0.0667186,0.0965702,24.3464,0.20193,3.27664e-06,6.09406e-07,0.12333,-1.0587100000000002e-06,-3.79987e-08,30,36.9267,0.21389,11,0,9,1,0.8894700000000001,0,443.145,43.7896,60139.2,1.08874,-0.0341267,0.14,3.1,3.86749e-06,24.1664,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,115595,12,111,-9.0,3,1.06839,0.1074,1.06716,0.1074,1.06716,0.10742,0,300,0.0108504,-9,-9,-9,-9,59800.3,9.53726,7.0015,4.41689,59807.4,1.212,0.0718681,0.59797,0.0245624,0.069865,24.8968,0.0669001,1.97365e-06,1.21611e-07,0.00608256,-3.04051e-08,3.6348400000000002e-09,53,42.8904,0.83805,11,0,119,1,1.06716,0,-71.4957,44.2761,59807.7,0.22200999999999999,0.0425624,0.14,3.1,1.77509e-06,25.0119,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,239574,12,111,-9.0,3,0.47398,0.001,0.47303,0.001,0.47303,0.00178,0,300,0.018207400000000002,-9,-9,-9,-9,60574.1,68.3414,55.753,46.3659,60565.8,0.139,0.9935,0.090553,-0.033432300000000005,0.020248,22.461,0.023377000000000002,1.86034e-05,4.0055e-07,0.00012507,-1.1081399999999999e-08,-6.185609999999999e-09,61,43.4023,0.957,11,0,95,1,0.47303,0,106.204,42.1184,60565.9,1.07441,-0.0272603,0.14,3.1,1.76443e-05,22.5185,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,327225,12,111,-9.0,3,0.3077,0.6533,0.31066,0.6533,0.31066,0.6533,0,300,0.0204305,-9,-9,-9,-9,59588.2,137.314,117.834,111.24700000000001,59582.0,0.511,0.30268,0.11012999999999999,-0.0895414,0.021741200000000002,21.3702,0.0325701,5.08046e-05,1.52405e-06,-4.7582799999999994e-05,2.34715e-08,-2.45112e-08,16,7.862889999999999,0.9528399999999999,11,0,88,1,0.31066,0,-433.73199999999997,41.0381,59581.8,0.34207,-0.0621097,0.14,3.1,4.7965e-05,21.4327,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,307609,12,111,-9.0,3,0.6435,0.001,0.64274,0.001,0.64274,0.00192,0,300,0.0189989,-9,-9,-9,-9,59870.1,31.8971,29.1767,22.1438,59870.1,0.321,1.10639,0.20829,0.10169,0.0303589,23.7573,0.0272242,5.6375e-06,1.4135699999999999e-07,0.000248206,-1.0339e-08,-2.68748e-09,56,34.3173,0.99011,11,0,23,1,0.64274,0,-180.09,42.9217,59870.2,0.78079,0.12102,0.14,3.1,5.30881e-06,23.8225,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,184825,12,111,-9.0,3,0.62215,0.001,0.62071,0.001,0.62071,0.00191,0,300,0.018712599999999996,-9,-9,-9,-9,59770.3,63.6642,43.5369,26.0221,59769.6,0.245,0.16199000000000002,0.14908,-0.0783474,0.0290332,23.2661,0.0255849,8.862710000000001e-06,2.08846e-07,-4.6229799999999996e-05,-7.89632e-09,-3.80644e-09,51,47.3826,0.61812,11,0,20,1,0.62071,0,242.125,42.8304,59769.8,0.2677,-0.0888691,0.14,3.1,9.84038e-06,23.1525,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,143527,12,111,-9.0,3,1.35927,0.0786,1.36216,0.0786,1.36216,0.07864,0,300,0.0164778,-9,-9,-9,-9,60077.0,8.27225,6.578310000000001,5.95571,60063.7,1.196,0.8318,0.79765,-0.0475622,0.0638514,24.8232,0.15105,2.11215e-06,2.93852e-07,0.00036191099999999997,-1.2628e-07,1.2906899999999999e-08,11,12.7638,0.30904,11,0,5,1,1.36216,0,-43.3698,44.9278,60063.6,1.38537,-0.0724188,0.14,3.1,1.5712700000000001e-06,25.1444,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,69646,12,111,-9.0,3,0.7003699999999999,0.001,0.69718,0.001,0.69718,0.00197,0,300,0.00967268,-9,-9,-9,-9,59825.3,26.8526,18.5848,12.895,59829.6,0.594,-2.62773,0.35112,-0.029665300000000002,0.0376871,23.9581,0.036155900000000005,4.68538e-06,1.56027e-07,0.00125438,-2.16303e-08,-1.16392e-09,48,35.2208,0.9150299999999999,11,0,102,1,0.69718,0,745.215,43.1403,59829.4,-2.50041,-0.027651,0.14,3.1,4.34672e-06,24.0396,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,103577,12,111,-9.0,3,0.8981100000000001,0.0564,0.89723,0.0564,0.89723,0.056429999999999994,0,300,0.0223315,-9,-9,-9,-9,60165.3,23.6956,16.5448,13.4334,60166.8,0.242,1.33283,0.51541,0.0159719,0.035038400000000004,24.1684,0.0371628,3.8603300000000005e-06,1.32132e-07,0.00139638,-2.55307e-08,7.1188e-10,42,39.8335,0.5664899999999999,11,0,8,1,0.89723,0,-198.97099999999998,43.8104,60166.4,0.97077,-0.00552126,0.14,3.1,3.4438800000000005e-06,24.2924,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,103276,12,111,-9.0,3,1.05759,0.044,1.05819,0.044,1.05819,0.04405,0,300,0.0106428,-9,-9,-9,-9,59797.4,7.40747,6.26363,3.44475,59799.4,1.242,-1.99915,0.75568,-0.023304599999999998,0.10067000000000001,25.1528,0.0948293,1.55916e-06,1.3617800000000002e-07,0.021918,-4.19606e-08,4.86803e-09,50,48.0584,0.5516300000000001,11,0,109,1,1.05819,0,-632.952,44.2515,59797.9,-1.53346,0.00944085,0.14,3.1,1.59155e-06,25.1304,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,314346,12,111,-9.0,3,0.60117,0.001,0.6037399999999999,0.001,0.6037399999999999,0.00189,0,300,0.0280329,-9,-9,-9,-9,59976.2,43.1882,36.1266,28.1878,59972.3,0.213,-0.7390140000000001,0.17215,-0.0643122,0.0303447,23.3344,0.0280742,8.32198e-06,2.15184e-07,0.000559602,-1.35168e-08,-4.3476499999999996e-09,36,30.3549,0.73365,11,0,33,1,0.6037399999999999,0,-218.56900000000002,42.7519,59972.3,-0.963551,-0.0477195,0.14,3.1,8.025230000000001e-06,23.3739,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,207639,12,111,-9.0,3,0.41292,0.001,0.41231999999999996,0.001,0.41231999999999996,0.00173,0,300,0.019191099999999996,-9,-9,-9,-9,60165.3,51.4638,47.926,39.6273,60138.8,1.068,0.40636,0.33859,-0.0800023,0.0156411,21.9504,0.038921199999999996,2.9774e-05,1.06733e-06,0.000300297,-6.59162e-08,-9.95951e-09,19,8.46236,0.9813799999999999,11,0,28,1,0.41231999999999996,0,-177.372,41.7632,60139.3,0.86592,-0.0402091,0.14,3.1,2.47202e-05,22.1524,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,320525,12,111,-9.0,3,1.2188299999999999,0.068,1.21704,0.068,1.21704,0.06804,0,300,0.00870234,-9,-9,-9,-9,59896.1,10.2459,8.01614,4.32339,59892.3,0.871,-0.7474810000000001,0.52283,-0.0437229,0.0625222,25.0772,0.0928942,1.6716099999999997e-06,1.43021e-07,0.00338278,-2.76933e-08,5.68501e-09,44,45.2278,0.42048,11,0,7,1,1.21704,0,282.704,44.6297,59892.8,-0.348892,-0.0517022,0.14,3.1,1.5585e-06,25.1532,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,318350,12,111,-9.0,3,0.68215,0.0103,0.68158,0.0103,0.68158,0.010440000000000001,0,300,0.018712599999999996,-9,-9,-9,-9,60124.3,23.394,21.9037,16.3685,60126.4,1.58,-0.75558,0.56324,-0.108328,0.038299599999999996,23.4039,0.0386894,7.80639e-06,2.78175e-07,-0.00212652,-7.87381e-08,-2.37339e-09,32,35.1383,0.3217,11,0,20,1,0.68158,0,-26.0843,43.0769,60125.0,0.13790999999999998,-0.09540850000000001,0.14,3.1,7.857580000000001e-06,23.3968,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,64237,12,111,-9.0,3,1.06955,0.2022,1.06932,0.2022,1.06932,0.20221,0,300,0.0199624,-9,-9,-9,-9,59770.2,9.66053,8.56816,3.56114,59764.6,1.53,0.69366,0.9310299999999999,0.0645809,0.0810279,24.8171,0.0841529,2.1239700000000004e-06,1.6462399999999998e-07,0.0192722,-7.22759e-08,5.590890000000001e-09,43,46.4732,0.33128,11,0,54,1,1.06932,0,-177.04,44.2805,59764.2,-0.503215,-0.048768599999999995,0.14,3.1,2.08979e-06,24.8347,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,287220,12,111,-9.0,3,0.3392,0.001,0.33648,0.001,0.33648,0.00167,0,300,0.0185352,-9,-9,-9,-9,60227.0,140.554,112.133,111.779,60230.5,0.103,0.92053,0.14573,-0.055791999999999994,0.020099799999999998,21.6019,0.0234033,4.1041800000000004e-05,8.84665e-07,0.000282695,-2.87071e-08,-1.4358600000000001e-08,24,5.48222,0.99997,11,0,17,1,0.33648,0,647.696,41.2486,60230.4,0.83011,-0.0325707,0.14,3.1,3.86737e-05,21.6665,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,15134,12,111,-9.0,3,0.5808,0.3736,0.58231,0.3736,0.58231,0.3736,0,300,0.019931099999999997,-9,-9,-9,-9,60184.4,64.1761,50.4383,34.6979,60188.0,0.175,0.92961,0.13922,-0.125813,0.0270413,22.8866,0.0257711,1.25705e-05,2.98374e-07,0.000237063,-1.3081200000000002e-08,-5.83134e-09,52,51.787,0.48223999999999995,11,0,131,1,0.58231,0,-654.385,42.6581,60188.1,0.7943399999999999,-0.0808064,0.14,3.1,1.20624e-05,22.9314,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,128586,12,111,-9.0,3,1.09283,0.0317,1.09101,0.0317,1.09101,0.03178,0,300,0.00885044,-9,-9,-9,-9,60593.1,10.8467,9.01989,5.8436,60595.9,1.071,-0.136755,0.71831,0.0484982,0.07274860000000001,24.9911,0.0730457,1.80957e-06,1.21743e-07,0.0146847,-4.2324800000000006e-08,3.24888e-09,29,40.8407,0.0711014,11,0,36,1,1.09101,0,96.774,44.3361,60597.1,-0.0900409,0.04994969999999999,0.14,3.1,1.57976e-06,25.1385,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,115199,12,111,-9.0,3,0.69098,0.001,0.68785,0.001,0.68785,0.00196,0,300,0.015745099999999998,-9,-9,-9,-9,60287.1,17.7988,15.8726,11.4396,60300.8,2.032,0.12594,0.8254,0.0327982,0.045582599999999994,23.7015,0.16102,5.934550000000001e-06,8.801040000000001e-07,0.000196217,1.75843e-07,-7.090390000000001e-09,8,11.0844,0.26997,11,0,67,1,0.68785,0,509.404,43.1044,60301.7,0.42211000000000004,0.00556177,0.14,3.1,5.95619e-06,23.6976,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,234168,12,111,-9.0,3,0.46871,0.0161,0.46873000000000004,0.0161,0.46873000000000004,0.01617,0,300,0.00870258,-9,-9,-9,-9,60249.1,110.49600000000001,76.7572,57.6652,60259.4,0.01,-0.43011499999999997,0.21486,-0.13653800000000002,0.023143,22.4375,0.034396699999999995,1.9011300000000002e-05,6.02286e-07,0.0005242,-9.3186e-08,-6.021410000000001e-09,6,1.5203,0.9581299999999999,11,0,117,1,0.46873000000000004,0,-324.971,42.0933,60260.2,0.23863,-0.0840003,0.14,3.1,1.9063900000000002e-05,22.4345,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,200075,12,111,-9.0,3,0.80501,0.0434,0.8046300000000001,0.0434,0.8046300000000001,0.04344,0,300,0.013327799999999999,-9,-9,-9,-9,60287.1,55.3618,47.4339,30.1539,60293.2,0.511,1.59616,0.49937,-0.10457899999999999,0.026751799999999996,23.555,0.0274195,6.792080000000001e-06,1.71529e-07,0.0022483,-5.01851e-08,-1.3266e-09,28,22.4445,0.76031,11,0,122,1,0.8046300000000001,0,-112.36,43.5184,60292.8,1.2805600000000001,-0.07661849999999999,0.14,3.1,5.745750000000001e-06,23.7366,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,187273,12,111,-9.0,3,0.76518,0.001,0.7675,0.001,0.7675,0.00203,0,300,0.0157789,-9,-9,-9,-9,59646.1,19.192,11.9585,10.6331,59637.8,0.438,0.20686999999999997,0.35634,0.0159381,0.0399868,23.7279,0.0510295,5.79207e-06,2.72227e-07,0.00400659,-7.60314e-08,-3.4244099999999998e-09,40,46.3,0.22839,11,0,106,1,0.7675,0,-79.6119,43.389,59638.7,0.62866,0.0207979,0.14,3.1,4.50609e-06,24.0005,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,255182,12,111,-9.0,3,1.0998,0.0178,1.10251,0.0178,1.10251,0.01792,0,300,0.0201718,-9,-9,-9,-9,60376.1,9.42274,6.707380000000001,5.28158,60374.3,1.01,-0.649177,0.70444,0.027581,0.0781182,24.7926,0.07994689999999999,2.17252e-06,1.59971e-07,0.0128261,-4.35575e-08,5.97859e-09,35,43.5279,0.15270999999999998,11,0,60,1,1.10251,0,-75.041,44.3595,60374.5,-0.248744,-0.029014099999999998,0.14,3.1,1.89771e-06,24.9394,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,328918,12,111,-9.0,3,0.7235199999999999,0.029,0.7225199999999999,0.029,0.7225199999999999,0.02905,0,300,0.021935,-9,-9,-9,-9,60608.1,27.3625,18.1625,16.1541,60614.8,0.362,-0.456478,0.27975,0.17917,0.0335312,24.1853,0.029408499999999997,3.80096e-06,1.0295400000000001e-07,0.0005423730000000001,-1.24904e-08,-1.32044e-09,40,27.2964,0.9369700000000001,11,0,99,1,0.7225199999999999,0,-131.707,43.2323,60614.4,-0.5585319999999999,0.10822999999999999,0.14,3.1,3.48009e-06,24.281,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,134203,12,111,-9.0,3,0.8244299999999999,0.0271,0.82452,0.0271,0.82452,0.027160000000000004,0,300,0.00542372,-9,-9,-9,-9,60520.4,18.5707,11.7331,10.9884,60521.4,0.638,0.48146000000000005,0.51349,0.0542797,0.0394744,24.3242,0.0489774,3.3445300000000003e-06,1.50871e-07,0.00498392,-5.231330000000001e-08,-7.966160000000002e-10,51,40.9757,0.84111,11,0,101,1,0.82452,0,-424.651,43.5831,60521.5,0.42041999999999996,0.0604811,0.14,3.1,3.2756799999999997e-06,24.3468,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,112502,12,111,-9.0,3,1.03718,0.0329,1.03606,0.0329,1.03606,0.03296,0,300,0.0192377,-9,-9,-9,-9,59873.0,14.1491,14.0427,4.87524,59873.4,0.905,-0.8005909999999999,0.64887,-0.0806046,0.0626645,24.6558,0.054163300000000004,2.46424e-06,1.22932e-07,0.0113163,-2.56369e-08,3.23938e-09,20,24.5779,0.21806,11,0,86,1,1.03606,0,76.3628,44.1965,59874.5,0.35622,-0.0395966,0.14,3.1,2.4571400000000004e-06,24.6589,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
