VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_IBC_INDEX,SIMSED_Mejecta,SIMSED_Kinetic_energy,SIMSED_F_nickel
SN:,109951,12,111,-9.0,3,0.65509,0.001,0.65467,0.001,0.65467,0.00193,0,300,0.022798099999999998,-9,-9,-9,-9,60596.1,48.9272,40.4701,26.9149,60598.2,0.265,0.60416,0.21589,-0.00419271,0.0292152,23.49,0.0257098,7.211410000000001e-06,1.70763e-07,0.000836028,-1.28454e-08,-3.15979e-09,36,49.6761,0.0642524,11,0,112,1,0.65467,0,-70.9805,42.9699,60598.0,0.78136,-0.00389006,0.14,3.1,7.254780000000001e-06,23.4834,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,299533,12,111,-9.0,3,1.18994,0.0306,1.18896,0.0306,1.18896,0.030680000000000002,0,300,0.00807619,-9,-9,-9,-9,60240.1,8.27542,6.84657,2.95615,60247.4,2.277,-1.64723,1.24092,-0.100089,0.0855748,25.2619,0.12814,1.4100399999999999e-06,1.66416e-07,0.038973900000000006,-1.5742e-09,1.0143799999999999e-08,14,7.86552,0.8962100000000001,11,0,113,1,1.18896,0,-171.775,44.5662,60248.2,-1.74747,-0.05865369999999999,0.14,3.1,1.4073699999999999e-06,25.264,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,308041,12,111,-9.0,3,1.03203,0.1762,1.02906,0.1762,1.02906,0.17620999999999998,0,300,0.00643025,-9,-9,-9,-9,60184.3,14.944,13.6839,3.6470800000000003,60189.3,0.909,1.43105,0.47012,-0.0659618,0.0591559,24.5431,0.05619069999999999,2.73366e-06,1.4147700000000002e-07,0.0041581,-3.54045e-08,2.9494e-09,38,24.2385,0.95945,11,0,130,1,1.02906,0,447.495,44.1803,60189.6,1.06029,-0.00152803,0.14,3.1,2.44985e-06,24.6622,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,162823,12,111,-9.0,3,1.08138,0.0295,1.0796700000000001,0.0295,1.0796700000000001,0.02957,0,300,0.0207507,-9,-9,-9,-9,59842.3,16.8019,16.2832,3.6806,59844.4,0.621,-0.401123,0.37622,-0.192022,0.058600099999999995,24.4913,0.0674161,2.86738e-06,1.78043e-07,0.000164329,-3.01472e-08,5.98554e-09,47,37.1601,0.8475,11,0,9,1,1.0796700000000001,0,-9.88182,44.3079,59845.4,-0.23383400000000001,-0.151646,0.14,3.1,2.83001e-06,24.5055,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,34924,12,111,-9.0,3,0.8875799999999999,0.0452,0.8857200000000001,0.0452,0.8857200000000001,0.045239999999999995,0,300,0.0199624,-9,-9,-9,-9,60197.1,21.6436,16.7615,16.0816,60198.0,0.504,0.6655,0.33429000000000003,-0.0498153,0.0339049,24.2212,0.03811130000000001,3.6771499999999996e-06,1.29075e-07,0.00108792,-2.0706900000000003e-08,6.07506e-10,44,49.5356,0.26191,11,0,54,1,0.8857200000000001,0,333.224,43.7769,60198.4,0.56707,-0.0520304,0.14,3.1,3.85031e-06,24.1713,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,104037,12,111,-9.0,3,0.9438700000000001,0.0135,0.94032,0.0135,0.94032,0.013640000000000001,0,300,0.021516900000000002,-9,-9,-9,-9,59933.1,22.5109,16.209,14.1059,59940.4,1.552,0.77235,1.0368899999999999,-4.56531e-06,0.00741171,24.3016,0.0563476,3.41476e-06,1.7721900000000002e-07,0.00025582400000000004,-9.752230000000001e-08,6.13042e-11,16,10.6461,0.8307899999999999,11,0,62,1,0.94032,0,569.96,43.9391,59940.4,0.69567,-0.0365185,0.14,3.1,3.22557e-06,24.3635,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,125297,12,111,-9.0,3,0.85855,0.0332,0.85777,0.0332,0.85777,0.03325,0,300,0.0192377,-9,-9,-9,-9,59752.4,13.3168,10.0455,5.7422699999999995,59727.6,4.155,0.0107531,0.85741,-0.157658,0.0829845,23.7498,0.25081,5.67632e-06,1.3112399999999999e-06,0.023751400000000002,-4.5971400000000004e-07,-7.413369999999999e-08,39,25.2034,0.95721,11,0,86,1,0.85777,0,-2.63781,43.6899,59734.3,0.61971,0.00655747,0.14,3.1,3.5532199999999994e-06,24.2584,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,253213,12,111,-9.0,3,0.8695799999999999,0.0574,0.8696,0.0574,0.8696,0.057429999999999995,0,300,0.00811079,-9,-9,-9,-9,60580.1,19.3951,18.9676,15.2096,60577.0,0.492,0.0033212,0.29449000000000003,0.00720626,0.0320626,24.153,0.033175,3.91557e-06,1.19641e-07,0.000872391,-1.5228899999999998e-08,1.35456e-10,44,55.5719,0.11329000000000002,11,0,77,1,0.8696,0,-406.69300000000004,43.7256,60577.3,0.2517,-0.0245533,0.14,3.1,3.5834500000000004e-06,24.2492,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,150166,12,111,-9.0,3,0.41565,0.0215,0.41381999999999997,0.0215,0.41381999999999997,0.02155,0,300,0.018615700000000002,-9,-9,-9,-9,60278.1,135.346,99.8233,75.8654,60276.7,0.109,-0.255782,0.18531,-0.0980752,0.018638400000000003,22.0532,0.022036700000000003,2.70837e-05,5.49706e-07,0.000571289,-2.6134499999999998e-08,-8.22814e-09,21,17.9518,0.65205,11,0,44,1,0.41381999999999997,0,191.05700000000002,41.7744,60276.6,-0.32762399999999997,-0.08951519999999999,0.14,3.1,2.41479e-05,22.1778,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,64161,12,111,-9.0,3,0.9129200000000001,0.0777,0.91128,0.0777,0.91128,0.07773,0,300,0.014437,-9,-9,-9,-9,60197.1,14.8695,12.731,11.5198,60198.0,0.663,1.06903,0.44968,0.10254,0.038992900000000004,24.5288,0.047744,2.76996e-06,1.21806e-07,0.00163014,-3.30893e-08,6.677679999999999e-10,44,55.6889,0.11126,11,0,22,1,0.91128,0,86.2751,43.8529,60199.1,0.67753,0.0701929,0.14,3.1,2.5688999999999997e-06,24.6106,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,208080,12,111,-9.0,3,0.80457,0.0372,0.80711,0.0372,0.80711,0.037239999999999995,0,300,0.0152341,-9,-9,-9,-9,59646.1,17.876,10.7384,10.7112,59639.4,0.532,0.21277,0.38111999999999996,-0.0854987,0.040078300000000004,23.8724,0.05421990000000001,5.07057e-06,2.53216e-07,0.00516549,-7.35413e-08,-2.0644899999999998e-09,40,49.7992,0.1378,11,0,12,1,0.80711,0,-132.014,43.5232,59639.9,0.31076,-0.041252199999999996,0.14,3.1,4.56348e-06,23.9868,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,266820,12,111,-9.0,3,0.57815,0.001,0.5767,0.001,0.5767,0.00187,0,300,0.019426099999999998,-9,-9,-9,-9,59782.2,48.8804,31.6209,23.5924,59786.4,0.171,0.71639,0.14267,-0.08012949999999999,0.028413,23.0268,0.0277254,1.1048e-05,2.82122e-07,0.000328777,-1.63185e-08,-5.61527e-09,52,45.0448,0.74178,11,0,128,1,0.5767,0,227.412,42.6367,59786.4,0.65057,-0.031383499999999995,0.14,3.1,1.04873e-05,23.0833,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,145019,12,111,-9.0,3,1.10306,0.1073,1.10586,0.1073,1.10586,0.10732,0,300,0.0164778,-9,-9,-9,-9,60016.1,15.8093,15.4384,7.01932,60023.7,0.807,0.6048399999999999,0.45923,-0.129018,0.056109400000000004,24.4836,0.061491899999999995,2.88772e-06,1.63549e-07,0.00213427,-2.8940999999999998e-08,5.118149999999999e-09,20,18.0431,0.58457,11,0,5,1,1.10586,0,-104.82600000000001,44.3676,60022.5,0.6581899999999999,-0.0737188,0.14,3.1,2.40563e-06,24.6819,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,200967,12,111,-9.0,3,1.24069,0.0702,1.24006,0.0702,1.24006,0.07023,0,300,0.018952,-9,-9,-9,-9,60608.1,8.78249,5.544,3.6781800000000002,60609.8,1.793,1.9455900000000002,1.15114,0.0276853,0.0725773,25.2902,0.11667999999999999,1.3738299999999999e-06,1.4763700000000001e-07,0.0123234,-7.961819999999999e-08,6.450620000000001e-09,32,33.0248,0.41684,11,0,21,1,1.24006,0,-370.86199999999997,44.6789,60609.9,0.7098800000000001,0.043380199999999994,0.14,3.1,1.3014e-06,25.349,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,339717,12,111,-9.0,3,0.59555,0.0446,0.5965199999999999,0.0446,0.5965199999999999,0.04463,0,300,0.0192366,-9,-9,-9,-9,59991.1,45.5465,33.3252,25.7833,59989.8,0.263,1.19404,0.17432,0.1299,0.029892200000000004,23.3752,0.0275538,8.01526e-06,2.0341100000000002e-07,-2.98494e-05,-1.11714e-08,-4.11846e-09,36,54.3357,0.025537900000000002,11,0,125,1,0.5965199999999999,0,266.832,42.7223,59989.5,1.22586,0.0683553,0.14,3.1,7.851460000000002e-06,23.3976,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,170037,12,111,-9.0,3,0.9600700000000001,0.1546,0.96209,0.1546,0.96209,0.15461,0,300,0.015596299999999999,-9,-9,-9,-9,59663.0,16.4399,13.8029,13.5546,59670.9,0.191,0.45581000000000005,0.37851999999999997,-0.114941,0.03402380000000001,24.3081,0.0505354,3.3943699999999997e-06,1.5799e-07,0.0008653119999999999,-3.2469799999999995e-08,1.6128800000000001e-09,32,24.143,0.83919,11,0,43,1,0.96209,0,78.7246,43.9943,59670.6,0.33127,-0.0998699,0.14,3.1,3.50492e-06,24.2733,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,8058,12,111,-9.0,3,1.07959,0.0215,1.07854,0.0215,1.07854,0.0216,0,300,0.0138733,-9,-9,-9,-9,60665.1,11.5927,9.82347,4.8087599999999995,60669.0,3.238,2.35222,2.22872,0.08148530000000001,0.0944129,25.0805,0.0749501,1.66649e-06,1.1503999999999999e-07,0.14278,-8.984970000000001e-08,2.6284800000000004e-09,14,20.8521,0.10547999999999999,11,0,89,1,1.07854,0,57.6553,44.3044,60664.5,0.18300999999999998,0.0278928,0.14,3.1,1.7943400000000002e-06,25.0002,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,233607,12,111,-9.0,3,0.52353,0.001,0.52593,0.001,0.52593,0.00182,0,300,0.0204305,-9,-9,-9,-9,60427.0,54.8567,39.749,30.0374,60418.2,0.213,-2.15751,0.19307,-0.011576799999999998,0.0255418,23.2349,0.0267755,9.120930000000001e-06,2.2493200000000002e-07,0.000469081,-1.57428e-08,-3.4748899999999998e-09,26,13.2552,0.98157,11,0,88,1,0.52593,0,-191.607,42.3897,60418.4,-2.1640900000000003,0.013324,0.14,3.1,8.06126e-06,23.369,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,183420,12,111,-9.0,3,0.8877299999999999,0.04,0.8861899999999999,0.04,0.8861899999999999,0.04004,0,300,0.014437,-9,-9,-9,-9,60593.0,19.0552,16.0308,12.8849,60590.5,0.417,0.64395,0.34005,-0.0318207,0.033366599999999996,24.3507,0.0388741,3.26394e-06,1.1686299999999999e-07,0.00243481,-2.3821300000000002e-08,-5.93612e-11,40,25.3066,0.9660200000000001,11,0,22,1,0.8861899999999999,0,62.4057,43.778,60590.7,0.7320399999999999,0.00424127,0.14,3.1,3.34611e-06,24.3237,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,6000,12,111,-9.0,3,1.21891,0.0361,1.2181600000000001,0.0361,1.2181600000000001,0.03617,0,300,0.00643025,-9,-9,-9,-9,60249.1,10.8878,9.44977,5.0515,60247.1,1.998,-0.517083,1.1402700000000001,-0.125815,0.0669603,24.9383,0.10411,1.8997400000000003e-06,1.8217199999999997e-07,0.022897400000000002,-4.14257e-08,8.037260000000001e-09,14,9.106630000000001,0.82416,11,0,130,1,1.2181600000000001,0,-254.794,44.6311,60248.5,0.32986,-0.061337699999999995,0.14,3.1,1.74615e-06,25.0298,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,76367,12,111,-9.0,3,0.98351,0.0563,0.984,0.0563,0.984,0.05633,0,300,0.024123,-9,-9,-9,-9,59694.0,9.429780000000001,7.4797899999999995,7.362889999999999,59699.9,0.019,-1.48961,0.65474,-0.0311944,0.047164599999999994,24.6687,0.0817621,2.43511e-06,1.8337800000000002e-07,0.00149473,-6.53547e-08,3.5341100000000003e-09,12,15.5223,0.21411,11,0,29,1,0.984,0,545.581,44.0564,59702.1,-1.00443,-0.067224,0.14,3.1,2.53832e-06,24.6236,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,7535,12,111,-9.0,3,1.28696,0.1394,1.28541,0.1394,1.28541,0.13942000000000002,0,300,0.018033900000000002,-9,-9,-9,-9,59826.3,8.27501,7.3994,4.10971,59837.8,0.589,1.41339,1.05625,-0.0744203,0.07199580000000001,25.0227,0.15388,1.7575599999999997e-06,2.49103e-07,0.00204784,-1.52295e-07,1.15845e-08,50,55.7816,0.26652,11,0,91,1,1.28541,0,-118.54799999999999,44.7762,59839.2,0.76403,-0.0726141,0.14,3.1,1.6685200000000001e-06,25.0792,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,166212,12,111,-9.0,3,0.62669,0.001,0.6258199999999999,0.001,0.6258199999999999,0.00191,0,300,0.0184642,-9,-9,-9,-9,60153.3,20.0065,18.4194,15.2718,60136.8,0.351,-0.839303,0.44423999999999997,-0.0797891,0.054664,23.4234,0.07972589999999999,7.667549999999999e-06,5.630299999999999e-07,0.0154277,-2.23387e-07,-2.3611599999999998e-08,36,27.238,0.8532299999999999,11,0,32,1,0.6258199999999999,0,49.7689,42.8513,60137.2,-0.342124,-0.017694,0.14,3.1,7.28215e-06,23.4794,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,234015,12,111,-9.0,3,0.9967,0.1192,0.9990899999999999,0.1192,0.9990899999999999,0.11922999999999999,0,300,0.0192366,-9,-9,-9,-9,59962.2,22.9552,17.5024,14.598,59965.7,0.659,0.62034,0.39934000000000003,-0.049101599999999995,0.0338855,24.2688,0.040974300000000005,3.5195e-06,1.32821e-07,0.00215093,-2.1008800000000002e-08,1.22344e-09,48,42.9892,0.67784,11,0,125,1,0.9990899999999999,0,-15.6765,44.0952,59965.5,-0.021216099999999998,-0.10878900000000001,0.14,3.1,3.1306299999999997e-06,24.3959,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,50391,12,111,-9.0,3,0.76257,0.3113,0.76156,0.3113,0.76156,0.31131,0,300,0.013787299999999999,-9,-9,-9,-9,60651.2,38.6826,35.4762,20.719,60651.6,0.239,0.17572000000000002,0.21003000000000002,-0.0801153,0.0280291,23.7689,0.0253435,5.57747e-06,1.30191e-07,0.00012382700000000002,-1.1318999999999999e-08,-1.01804e-09,32,18.4487,0.9732700000000001,11,0,110,1,0.76156,0,81.2185,43.3724,60651.6,0.11383,-0.047944400000000005,0.14,3.1,5.21014e-06,23.8429,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,286968,12,111,-9.0,3,0.48058,0.3834,0.48041000000000006,0.3834,0.48041000000000006,0.3834,0,300,0.0152341,-9,-9,-9,-9,60327.4,13.5443,12.707,8.62636,60289.5,2.021,1.34394,0.83481,-0.00725644,0.057174800000000005,22.7514,0.1387,1.42373e-05,1.81878e-06,-0.00488829,-1.09621e-06,-4.64524e-08,26,32.1414,0.18849000000000002,11,0,12,1,0.48041000000000006,0,566.5509999999999,42.1574,60286.9,0.76494,0.00394095,0.14,3.1,1.49614e-05,22.6976,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,260265,12,111,-9.0,3,1.12988,0.0726,1.1280299999999999,0.0726,1.1280299999999999,0.07263,0,300,0.018952,-9,-9,-9,-9,59914.1,10.9863,9.86877,4.65268,59910.5,0.769,0.28176999999999996,0.52371,-0.06323540000000001,0.0633206,24.7664,0.07517080000000001,2.22564e-06,1.54092e-07,0.00669097,-3.5489900000000003e-08,5.004390000000001e-09,26,24.7511,0.53309,11,0,21,1,1.1280299999999999,0,21.6743,44.4257,59910.6,-0.25329,-0.0575009,0.14,3.1,1.93565e-06,24.9179,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,105240,12,111,-9.0,3,0.58281,0.001,0.58149,0.001,0.58149,0.00187,0,300,0.013002799999999998,-9,-9,-9,-9,60211.1,57.9967,36.5968,25.854,60201.8,0.178,-0.5502739999999999,0.13555,0.000655955,0.029301099999999997,23.2596,0.0273363,8.91563e-06,2.24475e-07,0.000348083,-1.0155e-08,-4.75379e-09,44,34.2286,0.85498,11,0,82,1,0.58149,0,32.8246,42.6583,60201.8,-0.27961199999999997,0.00594972,0.14,3.1,8.19674e-06,23.3509,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,250144,12,111,-9.0,3,1.28126,0.0566,1.27955,0.0566,1.27955,0.05665,0,300,0.0171907,-9,-9,-9,-9,60652.2,5.45753,5.3304,3.4493300000000002,60649.6,2.17,-1.0807,1.0552,-0.11826199999999999,0.0860702,25.3975,0.19082000000000002,1.24454e-06,2.1872699999999997e-07,-0.00847236,-8.156969999999999e-08,1.49465e-08,14,7.39613,0.9183600000000001,11,0,31,1,1.27955,0,-71.882,44.7641,60647.7,-1.00155,-0.0104661,0.14,3.1,1.12524e-06,25.5069,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
