VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mejecta,SIMSED_Kinetic_energy,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho
SN:,239207,12,111,-9.0,3,1.12713,0.1725,1.12507,0.1725,1.12507,0.17251,0,300,0.020624299999999998,-9,-9,-9,-9,60580.0,10.0792,8.01855,4.78376,60567.6,0.84,-0.13306600000000002,0.47933000000000003,-0.0964986,0.06987239999999999,24.7129,0.0817221,2.3379200000000002e-06,1.75972e-07,0.00281312,-3.6657e-08,6.92999e-09,38,54.9763,0.0367774,11,0,39,1,1.12507,0,343.26,44.4189,60567.6,-0.338963,-0.0851895,0.14,3.1,2.08499e-06,24.8372,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,87890,12,111,-9.0,3,0.71331,0.0249,0.7109,0.0249,0.7109,0.02496,0,300,0.00848908,-9,-9,-9,-9,60668.1,17.6604,14.8964,8.460469999999999,60676.8,0.569,-2.75422,0.14894000000000002,-0.0101935,0.4249,24.3594,0.042403199999999995,3.23781e-06,1.26452e-07,2.74663e-05,1.28724e-08,1.10445e-09,16,12.2152,0.7290399999999999,11,0,103,1,0.7109,0,517.438,43.191,60685.3,0.48525,0.023932299999999997,0.14,3.1,5.26126e-06,23.8323,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,334350,12,111,-9.0,3,0.62344,0.001,0.62155,0.001,0.62155,0.00191,0,300,0.00715565,-9,-9,-9,-9,60223.2,54.0989,44.0396,31.7185,60216.6,0.233,-1.58012,0.20382,-0.10142799999999999,0.0301161,23.3129,0.0274094,8.48841e-06,2.1429e-07,0.000536196,-1.63312e-08,-4.07708e-09,52,31.2116,0.99013,11,0,87,1,0.62155,0,373.431,42.8346,60216.3,-1.56267,-0.10929000000000001,0.14,3.1,8.20674e-06,23.3496,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,191364,12,111,-9.0,3,0.8514,0.0652,0.8503799999999999,0.0652,0.8503799999999999,0.06522,0,300,0.0185352,-9,-9,-9,-9,60240.0,20.0322,18.3802,12.0617,60241.1,0.631,-0.504668,0.45861,-0.0574013,0.0353765,24.2169,0.03895,3.69179e-06,1.3244e-07,0.00306069,-2.45668e-08,5.85817e-10,20,8.91589,0.9838600000000001,11,0,17,1,0.8503799999999999,0,72.0033,43.667,60240.5,-0.735254,-0.039928,0.14,3.1,3.47963e-06,24.2812,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,120933,12,111,-9.0,3,0.78722,0.0333,0.7864800000000001,0.0333,0.7864800000000001,0.03335,0,300,0.0203787,-9,-9,-9,-9,60153.3,9.36078,8.71182,5.2875,60143.0,1.291,-1.48163,0.6199100000000001,0.054523,0.0882727,24.5425,0.11905,2.7351900000000002e-06,2.99922e-07,0.0186748,-1.34442e-07,-1.12994e-08,44,46.6024,0.36582,11,0,75,1,0.7864800000000001,0,-10.3031,43.458,60143.7,-1.57325,0.09201089999999999,0.14,3.1,2.59789e-06,24.5984,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,159410,12,111,-9.0,3,1.17665,0.0539,1.17553,0.0539,1.17553,0.053939999999999995,0,300,0.0167254,-9,-9,-9,-9,59896.2,11.8658,9.56904,4.866680000000001,59899.7,0.742,1.0331,0.48898,0.052851300000000004,0.0610485,24.6957,0.07441210000000001,2.37528e-06,1.62792e-07,0.00266437,-3.14053e-08,5.97346e-09,35,24.0334,0.91891,11,0,6,1,1.17553,0,-212.167,44.5358,59899.8,1.06037,-0.0406085,0.14,3.1,1.97432e-06,24.8965,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,11781,12,111,-9.0,3,1.03451,0.2127,1.03249,0.2127,1.03249,0.21270999999999998,0,300,0.00819286,-9,-9,-9,-9,59884.2,17.6673,13.6801,6.10827,59876.7,0.625,-0.7072350000000001,0.38199,-0.155248,0.0576868,24.8259,0.0509688,2.10685e-06,9.89037e-08,0.00279727,-1.22644e-08,2.66069e-09,50,37.1926,0.91017,11,0,71,1,1.03249,0,377.801,44.1882,59876.1,-0.290567,-0.0314115,0.14,3.1,2.22525e-06,24.7665,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,140609,12,111,-9.0,3,0.9932,0.2463,0.99115,0.2463,0.99115,0.24631,0,300,0.013002799999999998,-9,-9,-9,-9,59770.4,8.083860000000001,7.5663100000000005,2.96506,59750.4,0.333,1.33355,2.58442,-0.00421781,0.10063,24.8562,0.34101,2.0488299999999997e-06,6.43507e-07,0.1424,-1.68035e-06,-2.4167400000000002e-08,44,41.5758,0.6178100000000001,11,0,82,1,0.99115,0,158.928,44.0786,59747.4,-0.54703,-0.057634300000000006,0.14,3.1,2.56677e-06,24.6115,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,245830,12,111,-9.0,3,0.6068600000000001,0.001,0.60614,0.001,0.60614,0.00189,0,300,0.00907156,-9,-9,-9,-9,60668.1,73.4989,46.4727,29.0391,60677.2,1.045,0.15838,0.65384,-0.0854001,0.031996699999999996,23.1354,0.0399448,9.99663e-06,3.67781e-07,0.00710239,1.20824e-10,-3.91642e-09,12,5.67167,0.9317200000000001,11,0,72,1,0.60614,0,39.5704,42.7668,60677.7,0.39605999999999997,-0.0508847,0.14,3.1,9.51817e-06,23.1886,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,156230,12,111,-9.0,3,0.7651399999999999,0.001,0.7639600000000001,0.001,0.7639600000000001,0.00203,0,300,0.010212299999999999,-9,-9,-9,-9,59770.4,39.054,32.0555,20.7453,59762.1,2.366,-0.578943,0.42486999999999997,-0.0857615,0.041695499999999996,23.7288,0.085863,5.78714e-06,4.57663e-07,-0.00534908,7.6771e-08,-1.07531e-08,40,25.6504,0.9618899999999999,11,0,105,1,0.7639600000000001,0,-36.304,43.381,59759.4,0.05490169999999999,-0.0480833,0.14,3.1,5.13198e-06,23.8593,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,134151,12,111,-9.0,3,0.87426,0.0397,0.87239,0.0397,0.87239,0.03974,0,300,0.0180209,-9,-9,-9,-9,60633.1,19.5651,15.858,14.3559,60626.7,0.471,0.7921199999999999,0.34893,0.029725599999999998,0.0323206,24.2248,0.0347393,3.66523e-06,1.17273e-07,0.00204619,-2.2357e-08,-1.2654e-10,32,23.7477,0.8534,11,0,4,1,0.87239,0,80.6601,43.7364,60626.8,0.90496,0.0150652,0.14,3.1,3.44709e-06,24.2914,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,233850,12,111,-9.0,3,0.95378,0.0337,0.9522,0.0337,0.9522,0.033760000000000005,0,300,0.00611278,-9,-9,-9,-9,59867.2,27.9837,20.9265,18.9798,59869.5,0.421,0.9935200000000001,0.28241,-0.08116389999999998,0.028837900000000003,24.2804,0.0326811,3.48211e-06,1.0481299999999999e-07,0.00124604,-1.2398599999999999e-08,3.95557e-10,72,64.4413,0.72485,11,0,115,1,0.9522,0,256.034,43.9706,59869.5,0.54773,-0.105281,0.14,3.1,3.7411e-06,24.2025,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,22598,12,111,-9.0,3,0.46558999999999995,0.001,0.46942,0.001,0.46942,0.00178,0,300,0.017603,-9,-9,-9,-9,60403.0,68.3441,52.2611,39.9108,60406.8,0.18,0.42973,0.13438,0.0156257,0.021224700000000003,22.8563,0.0235718,1.2926e-05,2.80628e-07,0.000323679,-1.10032e-08,-4.32921e-09,31,19.664,0.9427399999999999,11,0,15,1,0.46942,0,-637.81,42.0915,60406.8,0.35223000000000004,0.033895800000000004,0.14,3.1,1.3839e-05,22.7822,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,50864,12,111,-9.0,3,0.97131,0.0278,0.96988,0.0278,0.96988,0.02787,0,300,0.00846776,-9,-9,-9,-9,60640.1,10.0344,9.328710000000001,5.64545,60641.8,0.788,0.8015800000000001,0.5475899999999999,0.17884,0.0464639,24.8826,0.05768240000000001,1.99971e-06,1.06239e-07,0.00530651,-3.79774e-08,4.96927e-10,40,46.7076,0.21613000000000002,11,0,35,1,0.96988,0,190.076,44.0197,60641.5,0.7026600000000001,0.16329000000000002,0.14,3.1,1.69424e-06,25.0626,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,143765,12,111,-9.0,3,0.57471,0.001,0.577,0.001,0.577,0.00187,0,300,0.0236316,-9,-9,-9,-9,59679.0,42.6194,35.6614,31.2003,59677.2,0.234,-1.52405,0.20544,-0.0884799,0.0316139,23.0497,0.0313201,1.08176e-05,3.12053e-07,0.00110276,-2.90978e-08,-7.01503e-09,24,18.5526,0.77541,11,0,74,1,0.577,0,-139.122,42.6329,59677.2,-1.48335,-0.108965,0.14,3.1,9.97413e-06,23.1378,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,1599,12,111,-9.0,3,0.9843700000000001,0.2519,0.98224,0.2519,0.98224,0.25190999999999997,0,300,0.0135942,-9,-9,-9,-9,60624.1,19.3802,16.2319,14.8574,60631.3,0.068,0.14345,0.21318,-0.0634896,0.032101099999999994,24.469,0.039087800000000006,2.9267900000000002e-06,1.05368e-07,0.000585047,-8.86301e-09,9.88732e-10,52,58.6147,0.2458,11,0,83,1,0.98224,0,396.413,44.0545,60631.2,0.0466867,-0.037894599999999994,0.14,3.1,2.6780400000000003e-06,24.5655,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,113412,12,111,-9.0,3,1.1630200000000002,0.103,1.16267,0.103,1.16267,0.10303,0,300,0.019426099999999998,-9,-9,-9,-9,60237.2,6.91527,6.168069999999999,2.80242,60237.8,1.262,-2.6299200000000003,1.29597,-0.058865,0.097213,25.159,0.10577,1.5502700000000002e-06,1.51022e-07,0.06971480000000001,-1.18915e-08,8.17225e-09,20,15.6924,0.73552,11,0,128,1,1.16267,0,-179.253,44.5055,60242.0,0.497,0.0296264,0.14,3.1,1.54493e-06,25.1627,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,318118,12,111,-9.0,3,1.13897,0.1847,1.1369799999999999,0.1847,1.1369799999999999,0.18470999999999999,0,300,0.0125155,-9,-9,-9,-9,60535.2,16.7537,14.311,6.0404800000000005,60538.9,1.011,0.9133899999999999,0.53864,-0.153521,0.055053599999999994,24.6571,0.061725699999999994,2.4612099999999997e-06,1.39923e-07,0.00634256,-1.1157399999999999e-08,4.79358e-09,49,40.7827,0.79195,11,0,41,1,1.1369799999999999,0,127.728,44.4471,60540.4,0.59795,-0.0921448,0.14,3.1,2.33833e-06,24.7127,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,268525,12,111,-9.0,3,1.06209,0.1167,1.05778,0.1167,1.05778,0.11672,0,300,0.0180209,-9,-9,-9,-9,59887.3,14.7477,14.1599,5.1986300000000005,59893.7,0.068,-1.33582,0.31601,-0.043423199999999995,0.0613307,24.5605,0.0555442,2.6901799999999995e-06,1.37625e-07,0.0027697,-1.25222e-08,4.290449999999999e-09,35,18.8237,0.98835,11,0,4,1,1.05778,0,761.6510000000001,44.2556,59894.0,-0.440195,-0.0314266,0.14,3.1,2.05149e-06,24.8548,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,240560,12,111,-9.0,3,1.31345,0.1187,1.3124,0.1187,1.3124,0.11873,0,300,0.00807619,-9,-9,-9,-9,60221.1,10.9429,9.03235,5.34711,60219.5,1.187,1.89264,0.6731,-0.183824,0.054046500000000004,25.0561,0.11157,1.70428e-06,1.75125e-07,0.00462119,-4.607019999999999e-08,6.55385e-09,26,21.8241,0.69828,11,0,113,1,1.3124,0,-175.456,44.8316,60219.0,1.0099200000000002,-0.145581,0.14,3.1,2.01584e-06,24.8739,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,273567,12,111,-9.0,3,0.81721,0.033,0.81498,0.033,0.81498,0.03305,0,300,0.00663395,-9,-9,-9,-9,60153.3,34.2393,20.48,19.565,60142.7,0.416,1.33697,0.37646,-0.0719202,0.0356714,23.7952,0.0450116,5.443859999999999e-06,2.25687e-07,0.00485731,-6.399949999999999e-08,-2.21923e-09,44,51.5619,0.20207,11,0,38,1,0.81498,0,270.1,43.5548,60142.8,1.17482,-0.044655,0.14,3.1,5.0031599999999995e-06,23.8869,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,77197,12,111,-9.0,3,0.61224,0.0468,0.6107899999999999,0.0468,0.6107899999999999,0.046830000000000004,0,300,0.0189989,-9,-9,-9,-9,60165.3,54.3307,40.9861,28.7735,60164.1,1.958,1.05203,0.6231899999999999,0.0220015,0.0339279,23.3393,0.0354016,8.284880000000001e-06,2.70137e-07,-0.00904902,9.36769e-08,-6.83603e-09,30,20.7103,0.8967299999999999,11,0,23,1,0.6107899999999999,0,31.3576,42.7879,60165.1,1.03972,0.0140108,0.14,3.1,8.42711e-06,23.3208,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,49870,12,111,-9.0,3,0.78689,0.0201,0.78755,0.0201,0.78755,0.02018,0,300,0.016872,-9,-9,-9,-9,60538.2,35.4283,33.2485,19.0151,60541.3,0.459,0.57785,0.31786,-0.0634114,0.028368599999999997,23.6397,0.0275036,6.28239e-06,1.59144e-07,0.000589034,-2.4840299999999996e-08,-9.14422e-10,56,48.9694,0.7358600000000001,11,0,108,1,0.78755,0,-434.56800000000004,43.4599,60541.7,0.53897,-0.0706196,0.14,3.1,5.41739e-06,23.8005,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,127986,12,111,-9.0,3,0.6127,0.01,0.61136,0.01,0.61136,0.01013,0,300,0.0185352,-9,-9,-9,-9,59752.4,10.6744,8.733369999999999,6.40983,59713.3,0.068,1.06568,1.9305,-0.038196499999999994,0.094012,23.3478,0.32919,8.22043e-06,2.49238e-06,0.11467000000000001,-4.8511300000000004e-06,-1.63306e-07,19,17.3003,0.6334,11,0,17,1,0.61136,0,198.97400000000002,42.7903,59716.7,0.00395179,-0.075921,0.14,3.1,9.511669999999999e-06,23.1894,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,218271,12,111,-9.0,3,1.11963,0.1999,1.12036,0.1999,1.12036,0.19991,0,300,0.022516099999999997,-9,-9,-9,-9,60532.4,10.9927,10.9691,5.54404,60526.8,1.355,1.06387,0.7721600000000001,-0.0611961,0.0681469,24.5231,0.08658300000000001,2.78468e-06,2.2206700000000003e-07,0.0108149,-9.81339e-08,5.640930000000001e-09,44,34.1672,0.85674,11,0,68,1,1.12036,0,-473.236,44.4048,60525.5,1.13314,-0.0658935,0.14,3.1,2.4169e-06,24.6769,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,92593,12,111,-9.0,3,0.8491799999999999,0.0363,0.84798,0.0363,0.84798,0.03635,0,300,0.0210724,-9,-9,-9,-9,60153.3,12.0712,11.8467,5.02655,60154.2,1.88,-1.95325,0.88466,0.10495,0.058359900000000006,24.5512,0.0589125,2.7133999999999997e-06,1.4723e-07,0.00838942,-1.38104e-09,-1.29806e-09,48,41.2943,0.74222,11,0,93,1,0.84798,0,125.152,43.6596,60152.0,-1.23357,0.0469782,0.14,3.1,2.5633499999999998e-06,24.613,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,28214,12,111,-9.0,3,0.8950299999999999,0.0812,0.89531,0.0812,0.89531,0.08122,0,300,0.00674056,-9,-9,-9,-9,60209.3,15.0238,11.6599,8.97974,60212.6,0.579,-0.6523359999999999,0.36462,0.020391299999999998,0.0407892,24.4895,0.0463663,2.8721299999999996e-06,1.22654e-07,0.00307988,-2.37188e-08,3.9562599999999997e-10,52,60.5741,0.19403,11,0,2,1,0.89531,0,-302.702,43.8033,60212.6,-0.500129,0.0113888,0.14,3.1,2.7323900000000004e-06,24.5436,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,336092,12,111,-9.0,3,0.86761,0.0209,0.8665200000000001,0.0209,0.8665200000000001,0.020980000000000002,0,300,0.0200597,-9,-9,-9,-9,60624.2,22.6401,21.2061,11.9781,60629.2,0.029,-0.644385,0.20706999999999998,-0.0698249,0.0365848,23.975,0.0445556,4.6132300000000006e-06,1.89314e-07,0.000168772,-1.45183e-08,2.2160900000000004e-09,16,14.304,0.57608,11,0,104,1,0.8665200000000001,0,85.4369,43.7174,60630.3,-0.0434142,-0.0638727,0.14,3.1,3.88878e-06,24.1605,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
