VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R
SN:,26517,12,111,-9.0,3,1.10212,0.0408,1.10195,0.0408,1.10195,0.04086,0,300,0.0170245,-9,-9,-9,-9,59752.4,6.4964,5.823230000000001,3.2153099999999997,59751.7,5.109,-1.25826,1.60385,0.034175,0.11642999999999999,25.0814,0.16634000000000002,1.66507e-06,2.55092e-07,-0.0011554,5.21561e-08,1.4951600000000002e-08,37,31.3788,0.72947,11,0,69,1,1.10195,0,-229.771,44.3612,59734.5,0.9149200000000001,-0.0154332,0.14,3.1,2.1179200000000002e-06,24.8202,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,317393,12,111,-9.0,3,0.5469,0.0075,0.54585,0.0075,0.54585,0.00766,0,300,0.0180209,-9,-9,-9,-9,60580.2,53.4238,40.3539,31.7373,60575.0,0.226,-1.09136,0.17712999999999998,-0.0236458,0.0233476,23.1347,0.0269384,1.00025e-05,2.48172e-07,0.00047349,-2.1634799999999997e-08,-3.55265e-09,56,46.0109,0.8270700000000001,11,0,4,1,0.54585,0,-82.1599,42.4919,60574.6,-0.8763629999999999,-0.0339116,0.14,3.1,9.91335e-06,23.1444,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,79874,12,111,-9.0,3,0.88666,0.0098,0.88613,0.0098,0.88613,0.00998,0,300,0.00856182,-9,-9,-9,-9,59866.1,18.8622,13.5178,13.3121,59847.4,0.734,0.63625,0.49706000000000006,0.0343455,0.0339156,24.4943,0.0428684,2.85954e-06,1.12904e-07,0.00171957,-3.72164e-08,1.42822e-10,44,37.8744,0.7304,11,0,10,1,0.88613,0,-241.565,43.7767,59846.9,0.29696999999999996,0.0429912,0.14,3.1,2.8356900000000004e-06,24.5034,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,225749,12,111,-9.0,3,1.0897299999999999,0.018,1.08818,0.018,1.08818,0.018119999999999997,0,300,0.0192377,-9,-9,-9,-9,59782.2,6.23268,5.13248,3.36596,59787.2,1.774,0.12197000000000001,0.96673,0.0312592,0.10390999999999999,25.183,0.12839,1.5163399999999998e-06,1.79308e-07,0.0101926,-1.1173400000000001e-07,7.97388e-09,50,59.8314,0.16086,11,0,86,1,1.08818,0,200.979,44.3288,59785.1,-0.9078719999999999,0.017178799999999998,0.14,3.1,1.5715799999999998e-06,25.1442,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,212403,12,111,-9.0,3,1.12701,0.2317,1.1251,0.2317,1.1251,0.23171,0,300,0.00674056,-9,-9,-9,-9,59825.3,5.962940000000001,5.62057,3.18735,59825.3,0.574,-0.0828801,1.05348,-0.11938499999999999,0.11537,25.2523,0.15383,1.42257e-06,2.0155999999999999e-07,0.0106109,-7.04042e-08,1.1515299999999999e-08,41,37.4098,0.63097,11,0,2,1,1.1251,0,327.428,44.4188,59825.4,-1.02282,-0.0189505,0.14,3.1,1.5801499999999998e-06,25.1383,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,322232,12,111,-9.0,3,0.54466,0.001,0.54245,0.001,0.54245,0.00184,0,300,0.0089613,-9,-9,-9,-9,59839.1,73.2703,58.178,42.1566,59835.7,0.148,0.49668,0.10680999999999999,0.034217000000000004,0.0209059,23.0255,0.0221235,1.1061e-05,2.25385e-07,0.000223783,-5.916060000000001e-09,-3.5071999999999996e-09,66,63.794,0.55407,11,0,3,1,0.54245,0,316.776,42.4772,59835.6,0.64651,0.0472603,0.14,3.1,9.69906e-06,23.1682,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,208428,12,111,-9.0,3,0.78081,0.0361,0.77832,0.0361,0.77832,0.03614,0,300,0.00811079,-9,-9,-9,-9,60549.2,30.052,22.0224,15.0974,60553.1,0.291,0.56498,0.21184,0.00955043,0.030697900000000004,23.8986,0.030863799999999997,4.94953e-06,1.40699e-07,-0.000246707,-1.57584e-08,-4.37735e-10,60,33.3785,0.9979,11,0,77,1,0.77832,0,364.495,43.4323,60552.7,0.34867,0.0128214,0.14,3.1,4.2728899999999995e-06,24.0582,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,265486,12,111,-9.0,3,0.89654,0.0419,0.89513,0.0419,0.89513,0.04195,0,300,0.00734744,-9,-9,-9,-9,59867.2,16.2325,13.0963,10.079,59860.0,0.555,0.46935,0.36817,0.10378,0.0366212,24.539,0.0395949,2.7441200000000002e-06,1.0007300000000001e-07,0.00223508,-2.14961e-08,-1.6981299999999998e-10,76,73.3278,0.5655600000000001,11,0,34,1,0.89513,0,202.895,43.8047,59859.8,0.45962,0.0784332,0.14,3.1,2.55033e-06,24.6185,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,145676,12,111,-9.0,3,1.2440200000000001,0.0512,1.24401,0.0512,1.24401,0.05124,0,300,0.0226438,-9,-9,-9,-9,60633.1,7.77382,5.98351,4.2998,60631.8,1.431,0.58612,0.8738,-0.00408879,0.06815210000000001,25.0674,0.11157,1.68669e-06,1.73325e-07,0.00730732,-6.69007e-08,7.463370000000001e-09,23,24.7019,0.36583000000000004,11,0,97,1,1.24401,0,-547.715,44.6868,60632.4,0.89445,-0.00431329,0.14,3.1,1.5160399999999998e-06,25.1832,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,336676,12,111,-9.0,3,0.65455,0.001,0.65349,0.001,0.65349,0.00193,0,300,0.013327799999999999,-9,-9,-9,-9,60567.3,12.4506,10.7491,7.49605,60558.8,0.634,-1.8275400000000002,0.508,0.13833,0.0804021,24.4291,0.08642280000000001,3.03651e-06,2.4170100000000003e-07,0.012407799999999998,-7.118050000000001e-08,-1.30525e-08,44,50.5911,0.22946999999999998,11,0,122,1,0.65349,0,111.954,42.9659,60557.1,-1.3960700000000001,0.20401,0.14,3.1,3.03714e-06,24.4288,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,272341,12,111,-9.0,3,0.33994,1.241,0.34007,1.241,0.34007,1.241,0,300,0.018207400000000002,-9,-9,-9,-9,60624.2,80.0488,54.8044,53.7877,60630.1,0.895,-0.305374,0.6480199999999999,0.10024,0.0297705,22.366,0.0436569,2.03042e-05,8.16422e-07,0.0112118,1.0046499999999999e-07,-8.49785e-09,4,3.35241,0.50067,11,0,95,1,0.34007,0,-203.298,41.2709,60630.1,-0.35951900000000003,0.10984000000000001,0.14,3.1,2.16433e-05,22.2967,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,202579,12,111,-9.0,3,0.76232,0.022,0.75912,0.022,0.75912,0.02207,0,300,0.0106885,-9,-9,-9,-9,60240.1,26.3554,17.6024,14.0152,60249.5,1.467,1.40248,1.12208,0.16425,0.0429729,24.3182,0.0386865,3.3629900000000004e-06,1.19829e-07,0.0179988,-5.7427900000000004e-08,-6.363880000000001e-10,16,12.6754,0.6963199999999999,11,0,70,1,0.75912,0,573.635,43.3666,60247.9,0.06835060000000001,0.0969605,0.14,3.1,3.44319e-06,24.2926,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,242158,12,111,-9.0,3,0.7410899999999999,0.0286,0.73828,0.0286,0.73828,0.02866,0,300,0.00663395,-9,-9,-9,-9,60624.1,57.8911,47.4257,29.1355,60625.0,0.953,0.1285,0.5927,-0.134688,0.0285758,23.3217,0.0239575,8.42039e-06,1.85801e-07,0.00315516,-1.4278299999999999e-08,-1.54532e-09,16,11.5883,0.7718,11,0,38,1,0.73828,0,459.32199999999995,43.292,60625.6,0.66969,-0.105475,0.14,3.1,7.10385e-06,23.5063,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,194332,12,111,-9.0,3,0.86719,0.0401,0.8664,0.0401,0.8664,0.040139999999999995,0,300,0.0236829,-9,-9,-9,-9,59884.1,10.1869,9.62994,8.0224,59899.2,0.101,1.82962,1.0555700000000001,0.000690035,0.054738800000000004,24.5605,0.13363,2.6903700000000006e-06,3.31128e-07,0.011204500000000001,-3.12485e-07,-4.36712e-10,16,13.8829,0.60744,11,0,1,1,0.8664,0,10.5992,43.7167,59898.6,0.74392,0.11195999999999999,0.14,3.1,2.60718e-06,24.5946,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,122272,12,111,-9.0,3,1.28578,0.0291,1.28373,0.0291,1.28373,0.029189999999999997,0,300,0.020178,-9,-9,-9,-9,59924.1,5.60354,5.52142,2.8891299999999998,59931.2,1.099,-0.976986,0.42105,-0.0500267,0.0778007,25.4172,0.14544,1.22209e-06,1.63703e-07,0.00319144,-4.48295e-09,9.890830000000001e-09,17,11.7502,0.81502,11,0,90,1,1.28373,0,47.5464,44.7732,59932.9,0.38526,0.000142393,0.14,3.1,1.2945600000000002e-06,25.3547,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,321716,12,111,-9.0,3,0.82347,0.0238,0.8233799999999999,0.0238,0.8233799999999999,0.02387,0,300,0.0199624,-9,-9,-9,-9,60624.2,16.4701,15.171,9.37974,60633.3,0.047,1.2997,0.5048199999999999,-0.00945473,0.0441828,24.1979,0.0634654,3.7569199999999997e-06,2.19606e-07,0.00434693,-7.234939999999999e-08,1.3809200000000002e-09,12,8.30758,0.76066,11,0,54,1,0.8233799999999999,0,-187.24400000000003,43.5796,60632.8,0.76159,0.0263882,0.14,3.1,3.7851e-06,24.1898,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,12635,12,111,-9.0,3,0.83814,0.0458,0.8381,0.0458,0.8381,0.04584,0,300,0.0089613,-9,-9,-9,-9,59902.1,29.9262,26.7484,15.3692,59907.3,2.103,0.91264,1.36112,-0.0550773,0.0343995,24.0405,0.0388265,4.3429500000000005e-06,1.55306e-07,0.0152153,-4.97075e-08,7.354669999999999e-10,12,12.9101,0.37561,11,0,3,1,0.8381,0,-400.288,43.627,59906.7,0.36238000000000004,-0.0852658,0.14,3.1,4.73412e-06,23.9469,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,90633,12,111,-9.0,3,0.48503,0.0149,0.48796000000000006,0.0149,0.48796000000000006,0.014969999999999999,0,300,0.03345580000000001,-9,-9,-9,-9,59947.3,71.0573,49.5503,34.8715,59944.4,0.694,0.61842,0.23303000000000001,-0.0538911,0.0217707,22.5203,0.027891500000000003,1.76145e-05,4.52498e-07,-0.0004976830000000001,2.59247e-08,-6.62813e-09,36,27.2761,0.85198,11,0,73,1,0.48796000000000006,0,-364.661,42.1935,59943.0,0.9423,-0.0443825,0.14,3.1,1.69987e-05,22.559,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,113862,12,111,-9.0,3,1.08144,0.1513,1.07966,0.1513,1.07966,0.15132,0,300,0.022516099999999997,-9,-9,-9,-9,60624.2,8.08279,7.890210000000001,4.2438199999999995,60638.8,0.397,1.78424,1.3170600000000001,0.12875,0.10389000000000001,24.4592,0.17602,2.95351e-06,4.788150000000001e-07,0.0298476,-5.103670000000001e-07,1.07497e-08,5,3.0531599999999997,0.69179,11,0,68,1,1.07966,0,286.251,44.3079,60632.4,-0.41752700000000004,-0.0462476,0.14,3.1,2.04544e-06,24.858,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,288513,12,111,-9.0,3,0.78088,0.0262,0.78272,0.0262,0.78272,0.026260000000000002,0,300,0.0243817,-9,-9,-9,-9,60019.1,37.52,29.7325,22.5504,60025.3,0.289,0.34521,0.2281,-0.0859681,0.029302999999999996,23.7042,0.027795499999999997,5.92007e-06,1.5155699999999999e-07,0.000503202,-1.531e-08,-7.909989999999998e-10,28,23.7762,0.69329,11,0,49,1,0.78272,0,75.0227,43.442,60025.1,0.44658000000000003,-0.0697253,0.14,3.1,5.428189999999999e-06,23.7984,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,52659,12,111,-9.0,3,0.9030799999999999,0.1521,0.90138,0.1521,0.90138,0.15211,0,300,0.0192377,-9,-9,-9,-9,59870.1,22.7949,17.6087,16.4119,59856.2,0.396,1.11984,0.29585,-0.09152869999999999,0.0299825,24.1187,0.0340066,4.04136e-06,1.2657999999999999e-07,0.0008069619999999999,-2.0085900000000003e-08,2.55549e-10,40,40.8283,0.43388999999999994,11,0,86,1,0.90138,0,267.28,43.8237,59856.2,1.12629,-0.0493857,0.14,3.1,3.93398e-06,24.1479,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,41317,12,111,-9.0,3,1.18454,0.0833,1.18371,0.0833,1.18371,0.08333,0,300,0.012535,-9,-9,-9,-9,60241.2,8.127889999999999,7.04356,4.07184,60239.4,1.704,2.05369,1.12161,0.10780999999999999,0.0878414,25.2886,0.1208,1.3758700000000003e-06,1.5308e-07,0.00855767,-8.028380000000001e-08,8.10345e-09,38,48.4275,0.11972000000000001,11,0,123,1,1.18371,0,-25.2891,44.5541,60239.1,0.81904,0.0177266,0.14,3.1,1.5930600000000002e-06,25.1294,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,336250,12,111,-9.0,3,1.2645,0.0756,1.26368,0.0756,1.26368,0.07564,0,300,0.0185202,-9,-9,-9,-9,59810.1,7.05553,7.0088,4.9206900000000005,59821.9,1.273,0.34293,0.8740899999999999,0.04658180000000001,0.071868,24.8957,0.14051,1.9756599999999997e-06,2.55679e-07,-0.000974666,-1.46684e-07,1.07749e-08,44,41.4429,0.58182,11,0,57,1,1.26368,0,-48.0461,44.7297,59821.1,1.20319,-0.00723055,0.14,3.1,1.52915e-06,25.1739,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,60093,12,111,-9.0,3,0.60293,0.001,0.6035699999999999,0.001,0.6035699999999999,0.00189,0,300,0.0214592,-9,-9,-9,-9,60237.2,60.3683,44.4134,29.375,60235.9,0.265,0.76788,0.23194,0.010127299999999999,0.028250099999999997,23.1296,0.0269658,1.0050199999999999e-05,2.4960999999999997e-07,0.0008455369999999999,-2.22517e-08,-4.96829e-09,20,14.7642,0.78974,11,0,58,1,0.6035699999999999,0,-391.336,42.7538,60236.1,0.8884700000000001,0.000113466,0.14,3.1,8.87383e-06,23.2647,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,164901,12,111,-9.0,3,0.90065,0.0274,0.90336,0.0274,0.90336,0.027469999999999998,0,300,0.020803400000000003,-9,-9,-9,-9,59646.1,11.0578,8.982510000000001,5.00721,59637.4,0.655,-0.45143,0.54137,-0.0406201,0.050125499999999996,24.1828,0.080078,3.8094900000000003e-06,2.80967e-07,0.00970174,-1.2006800000000001e-07,-1.55134e-09,40,33.7517,0.74635,11,0,16,1,0.90336,0,-146.1,43.8245,59637.4,0.27760999999999997,-0.023538800000000002,0.14,3.1,3.27281e-06,24.3477,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,298444,12,111,-9.0,3,0.83962,0.0376,0.8415299999999999,0.0376,0.8415299999999999,0.03765,0,300,0.0174666,-9,-9,-9,-9,60045.1,21.8652,13.772,12.2253,60039.7,0.618,0.8935200000000001,0.45146000000000003,0.0502172,0.037255199999999995,24.3307,0.0402336,3.32435e-06,1.23189e-07,0.00318848,-3.23089e-08,-2.0326900000000003e-10,24,34.976,0.0687581,11,0,0,1,0.8415299999999999,0,64.776,43.6356,60039.6,0.94675,0.07379680000000001,0.14,3.1,3.21573e-06,24.3668,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,188566,12,111,-9.0,3,0.83283,0.069,0.8335,0.069,0.8335,0.06902,0,300,0.0089613,-9,-9,-9,-9,60491.4,7.2180100000000005,7.028339999999999,4.98793,60472.0,5.849,1.0099,1.65172,-0.0172518,0.10638,24.3157,0.35266,3.37073e-06,1.09485e-06,0.06287849999999999,-1.1885799999999998e-06,-5.4741800000000004e-08,27,29.2583,0.39952,11,0,3,1,0.8335,0,-614.384,43.6114,60472.4,0.64163,0.0477846,0.14,3.1,3.4050300000000004e-06,24.3047,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,190304,12,111,-9.0,3,0.80072,0.001,0.8007,0.001,0.8007,0.00206,0,300,0.0135942,-9,-9,-9,-9,60267.1,16.0138,10.9764,6.91902,60261.2,0.509,0.036403500000000005,0.34289000000000003,0.0447305,0.0433485,24.2277,0.055947699999999996,3.65541e-06,1.8836200000000003e-07,0.00521812,-5.0237300000000005e-08,-2.7100400000000003e-09,36,26.4488,0.8777,11,0,83,1,0.8007,0,-215.908,43.5049,60262.1,0.73074,0.11002999999999999,0.14,3.1,3.18061e-06,24.3787,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,133850,12,111,-9.0,3,0.72693,0.0803,0.7256600000000001,0.0803,0.7256600000000001,0.08032,0,300,0.0205358,-9,-9,-9,-9,60249.1,45.9832,43.1365,20.432,60248.1,0.598,-0.42640500000000003,0.4597,-0.141361,0.0312596,23.5082,0.026992000000000002,7.091560000000001e-06,1.7629999999999998e-07,0.00221739,-1.79867e-08,-9.89336e-10,16,14.861,0.53484,11,0,92,1,0.7256600000000001,0,168.002,43.2442,60248.0,-0.50231,-0.141844,0.14,3.1,7.0807799999999995e-06,23.5098,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,197182,12,111,-9.0,3,1.21601,0.2726,1.21648,0.2726,1.21648,0.27260999999999996,0,300,0.00655708,-9,-9,-9,-9,60192.3,8.13373,7.36251,4.36158,60207.4,1.451,1.21634,1.02083,-0.0591874,0.06771410000000001,24.9369,0.10764000000000001,1.9021900000000001e-06,1.88589e-07,0.0114386,-1.02993e-07,6.8991999999999995e-09,44,31.2052,0.92666,11,0,56,1,1.21648,0,-393.63800000000003,44.6262,60208.0,1.42808,-0.0579644,0.14,3.1,2.0015099999999997e-06,24.8816,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,94781,12,111,-9.0,3,0.72887,0.0343,0.72892,0.0343,0.72892,0.034339999999999996,0,300,0.0200597,-9,-9,-9,-9,59842.0,26.9669,22.6216,16.481,59848.4,0.37,1.30461,0.31287,0.038609899999999996,0.0309372,23.8712,0.029869599999999996,5.0759e-06,1.39643e-07,0.00123611,-2.47879e-08,-1.7686500000000003e-09,40,25.4949,0.9638,11,0,104,1,0.72892,0,-240.53799999999998,43.2545,59848.9,1.06073,0.00334481,0.14,3.1,5.66851e-06,23.7513,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,29238,12,111,-9.0,3,0.6531399999999999,0.001,0.6517,0.001,0.6517,0.00193,0,300,0.0171907,-9,-9,-9,-9,60580.2,46.7312,43.1457,28.2929,60573.3,0.471,0.34621,0.29833000000000004,-0.0130107,0.0299947,23.4078,0.0298612,7.77842e-06,2.13931e-07,0.00034459800000000005,-3.43032e-08,-3.3888299999999998e-09,44,44.4228,0.45382,11,0,31,1,0.6517,0,8.31822,42.9592,60572.6,0.8655799999999999,0.017424400000000003,0.14,3.1,6.969160000000001e-06,23.527,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
