VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_IBC_INDEX,SIMSED_Mejecta,SIMSED_Kinetic_energy,SIMSED_F_nickel
SN:,154446,12,111,-9.0,3,1.22032,0.2712,1.22252,0.2712,1.22252,0.27121,0,300,0.0280329,-9,-9,-9,-9,60031.1,11.0895,10.3164,6.01846,60030.9,1.039,-0.129057,0.76727,-0.108402,0.06412899999999999,24.8538,0.10085,2.05352e-06,1.90746e-07,0.00604092,-6.15183e-08,7.7599e-09,20,15.7239,0.7336,11,0,33,1,1.22252,0,108.96700000000001,44.6378,60031.0,0.34979,-0.110651,0.14,3.1,2.0029099999999998e-06,24.8808,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,67060,12,111,-9.0,3,0.5203800000000001,0.001,0.51966,0.001,0.51966,0.00182,0,300,0.018207400000000002,-9,-9,-9,-9,60124.3,25.6844,25.623,24.5644,60125.0,1.92,0.68995,0.60022,0.050828399999999996,0.0341065,23.1725,0.0347429,9.66055e-06,3.09132e-07,-0.00775788,-1.4386e-08,-6.374310000000001e-09,31,37.8532,0.18492999999999998,11,0,95,1,0.51966,0,30.5838,42.3628,60126.9,0.11144000000000001,0.04662619999999999,0.14,3.1,1.00761e-05,23.1268,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,127986,12,111,-9.0,3,0.6127,0.01,0.61136,0.01,0.61136,0.01013,0,300,0.0185352,-9,-9,-9,-9,59752.4,10.6744,8.733369999999999,6.40983,59713.3,0.068,1.06568,1.9305,-0.038196499999999994,0.094012,23.3478,0.32919,8.22043e-06,2.49238e-06,0.11467000000000001,-4.8511300000000004e-06,-1.63306e-07,19,17.3003,0.6334,11,0,17,1,0.61136,0,198.97400000000002,42.7903,59716.7,0.00395179,-0.075921,0.14,3.1,9.511669999999999e-06,23.1894,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,196787,12,111,-9.0,3,1.11513,0.2014,1.11416,0.2014,1.11416,0.20140999999999998,0,300,0.022516099999999997,-9,-9,-9,-9,59779.3,9.85873,8.82429,4.822,59781.3,0.903,0.54748,0.57006,-0.014788200000000001,0.06759939999999999,24.6808,0.07468630000000001,2.4081900000000002e-06,1.65656e-07,0.00786449,-4.1632699999999997e-08,5.4028699999999996e-09,55,35.6471,0.9800700000000001,11,0,68,1,1.11416,0,37.4567,44.3916,59781.3,0.25393000000000004,-0.075302,0.14,3.1,2.2436700000000002e-06,24.7576,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,332826,12,111,-9.0,3,1.10897,0.0587,1.1087,0.0587,1.1087,0.05874,0,300,0.00939609,-9,-9,-9,-9,59945.1,14.226,11.5757,6.797,59945.8,1.336,-2.73212,0.9366200000000001,0.0107018,0.0700703,24.7685,0.0710309,2.22121e-06,1.45316e-07,0.0326574,4.52354e-08,6.52524e-09,17,19.7614,0.28662,11,0,121,1,1.1087,0,-149.68200000000002,44.3777,59947.2,-0.924061,-0.06556089999999999,0.14,3.1,1.8988099999999998e-06,24.9388,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,63763,12,111,-9.0,3,0.48406000000000005,0.001,0.48407,0.001,0.48407,0.00179,0,300,0.013787299999999999,-9,-9,-9,-9,60640.1,100.103,61.6031,61.5425,60640.2,0.084,0.24266,0.0685925,-0.10978299999999999,0.0190798,22.5907,0.021302,1.65082e-05,3.2389e-07,5.2529300000000005e-05,-4.0010100000000004e-09,-4.70577e-09,51,33.8306,0.9694,11,0,110,1,0.48407,0,-189.778,42.1769,60640.2,0.22716999999999998,-0.0949217,0.14,3.1,1.8183e-05,22.4858,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,86031,12,111,-9.0,3,0.9405700000000001,0.1634,0.9428,0.1634,0.9428,0.16341,0,300,0.0280329,-9,-9,-9,-9,60434.0,12.2615,8.57455,8.0478,60432.5,2.684,-0.308873,1.6880400000000002,-0.00237467,0.06836289999999999,24.9702,0.0663965,1.8447400000000001e-06,1.12812e-07,0.08413530000000001,-7.394460000000001e-08,3.4696400000000004e-10,12,7.78752,0.8015100000000001,11,0,33,1,0.9428,0,0.31794,43.9397,60431.5,-2.1968400000000003,-0.029394200000000002,0.14,3.1,2.17543e-06,24.7911,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,204846,12,111,-9.0,3,0.9818899999999999,0.0081,0.97941,0.0081,0.97941,0.00834,0,300,0.0098513,-9,-9,-9,-9,60192.3,13.0373,9.995569999999999,4.19462,60178.4,0.224,0.61095,0.88165,-0.0957163,0.0565785,24.2617,0.10382999999999999,3.5427300000000004e-06,3.3878100000000005e-07,0.0235178,-2.5053e-07,-3.66874e-09,32,19.5912,0.958,11,0,78,1,0.97941,0,506.98,44.0471,60176.0,1.42059,-0.063324,0.14,3.1,3.4612300000000004e-06,24.2869,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,151345,12,111,-9.0,3,0.98951,0.0658,0.98966,0.0658,0.98966,0.06583,0,300,0.0183372,-9,-9,-9,-9,60208.1,7.99918,7.46944,4.42919,60205.1,1.341,-0.741505,0.6771699999999999,0.08885549999999999,0.0581217,25.0324,0.0817078,1.74197e-06,1.31093e-07,0.00174422,-5.2135300000000006e-08,2.66727e-09,44,37.9011,0.72936,11,0,132,1,0.98966,0,-279.065,44.0722,60204.9,-1.0706,0.058923199999999995,0.14,3.1,1.73025e-06,25.0397,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,114370,12,111,-9.0,3,0.5200100000000001,0.001,0.52058,0.001,0.52058,0.00182,0,300,0.017937400000000003,-9,-9,-9,-9,60208.1,60.4594,48.5312,31.4115,60205.8,0.167,0.48316000000000003,0.12403,0.00286028,0.0215524,22.8901,0.023806400000000002,1.25304e-05,2.7474699999999997e-07,0.000399803,-1.3424899999999999e-08,-4.2798e-09,51,30.8546,0.98849,11,0,100,1,0.52058,0,-366.4,42.3656,60205.9,0.56116,0.020258,0.14,3.1,1.14831e-05,22.9849,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,176865,12,111,-9.0,3,0.9216,0.0282,0.9204200000000001,0.0282,0.9204200000000001,0.02827,0,300,0.012535,-9,-9,-9,-9,60241.2,24.5918,21.1662,15.331,60241.9,0.479,0.58662,0.32082,-0.0388663,0.033206,24.2749,0.0406661,3.4998699999999997e-06,1.3108700000000001e-07,0.000191748,-2.05288e-08,9.858409999999999e-10,44,38.8043,0.6933699999999999,11,0,123,1,0.9204200000000001,0,113.823,43.8791,60242.0,1.00017,-0.0500615,0.14,3.1,3.6850800000000004e-06,24.2189,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,124620,12,111,-9.0,3,1.14127,0.2624,1.1405100000000001,0.2624,1.1405100000000001,0.26242,0,300,0.0192377,-9,-9,-9,-9,60197.2,10.7982,6.27747,5.04285,60199.3,0.529,1.71797,0.709,0.067853,0.072176,24.8638,0.0850241,2.03457e-06,1.59327e-07,0.00511014,-5.147790000000001e-08,6.46727e-09,35,44.315,0.13442,11,0,86,1,1.1405100000000001,0,-46.1573,44.4542,60200.6,1.04054,0.0179935,0.14,3.1,1.7959299999999998e-06,24.9993,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,40380,12,111,-9.0,3,1.1650200000000002,0.2184,1.16549,0.2184,1.16549,0.21841,0,300,0.00811079,-9,-9,-9,-9,60181.4,9.26892,7.8200899999999995,4.31778,60185.6,0.902,0.29057,0.58435,0.0362107,0.06964139999999999,24.8051,0.08062739999999999,2.1477e-06,1.5949e-07,0.00973356,-3.1121500000000005e-08,6.1851499999999995e-09,41,31.2235,0.8653200000000001,11,0,77,1,1.16549,0,-607.269,44.5112,60186.1,1.02461,-0.00653432,0.14,3.1,1.82398e-06,24.9825,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,116727,12,111,-9.0,3,1.0745200000000001,0.1393,1.07584,0.1393,1.07584,0.13932,0,300,0.0243817,-9,-9,-9,-9,60016.1,13.5527,11.5045,3.61936,60012.7,0.457,-0.384212,0.40257,-0.164176,0.063306,24.5422,0.0694326,2.7360900000000005e-06,1.74972e-07,0.00231419,-2.87241e-08,6.12661e-09,26,16.7791,0.91561,11,0,49,1,1.07584,0,331.764,44.2952,60012.3,-0.694491,-0.10763800000000001,0.14,3.1,2.37962e-06,24.6937,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,10021,12,111,-9.0,3,1.29471,0.0978,1.29261,0.0978,1.29261,0.09783,0,300,0.00862049,-9,-9,-9,-9,60297.1,7.351310000000001,7.251,3.43756,60306.3,0.049,-1.79824,0.49673,-0.0446784,0.0810197,25.1463,0.16313,1.56845e-06,2.35657e-07,-0.00211181,-4.06792e-08,1.46846e-08,14,10.816,0.70043,11,0,18,1,1.29261,0,354.644,44.7918,60311.0,0.35216,-0.087904,0.14,3.1,1.62937e-06,25.1049,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,339720,12,111,-9.0,3,0.95052,0.1295,0.9495,0.1295,0.9495,0.12952,0,300,0.010212299999999999,-9,-9,-9,-9,59902.1,11.2189,8.80903,5.8503099999999995,59892.9,1.13,-1.7033599999999998,0.60327,0.060658500000000004,0.05611,24.9518,0.0594053,1.87618e-06,1.02654e-07,0.011768299999999999,-2.15977e-08,1.39999e-09,24,13.6101,0.9549700000000001,11,0,105,1,0.9495,0,-126.46700000000001,43.9623,59893.4,-1.8117900000000002,0.06401119999999999,0.14,3.1,1.71489e-06,25.0494,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,245187,12,111,-9.0,3,0.54781,0.4678,0.54796,0.4678,0.54796,0.4678,0,300,0.016637700000000002,-9,-9,-9,-9,60124.3,18.6208,13.9647,10.3357,60097.5,1.924,0.36895,0.57755,0.0400995,0.0820395,22.7936,0.14199,1.3694600000000001e-05,1.79095e-06,0.0231438,-6.66007e-07,-1.2356899999999999e-07,16,18.9176,0.27296,11,0,84,1,0.54796,0,-251.61700000000002,42.5003,60098.2,0.72648,-0.024566099999999997,0.14,3.1,1.1776400000000001e-05,22.9575,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,303277,12,111,-9.0,3,0.9224399999999999,0.0185,0.9197799999999999,0.0185,0.9197799999999999,0.0186,0,300,0.0108504,-9,-9,-9,-9,59839.1,16.5,13.4189,12.4179,59835.7,0.597,-1.06558,0.28113,-0.06849910000000001,0.0361062,24.5601,0.0425861,2.69125e-06,1.05559e-07,0.000298054,-1.19814e-08,8.9753e-10,60,45.0255,0.92486,11,0,119,1,0.9197799999999999,0,387.68300000000005,43.8789,59836.4,-0.8453709999999999,-0.0331978,0.14,3.1,2.7686e-06,24.5294,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,96524,12,111,-9.0,3,1.0626,0.1808,1.0638,0.1808,1.0638,0.18081,0,300,0.00907156,-9,-9,-9,-9,60632.1,10.784,10.2837,5.44575,60642.8,0.818,1.6396099999999998,0.58525,0.0756299,0.061875900000000005,24.8167,0.061723099999999996,2.12482e-06,1.20794e-07,0.0078412,-4.22575e-08,2.1439e-09,29,32.7736,0.28696,11,0,72,1,1.0638,0,-584.934,44.2651,60642.3,1.09933,0.0585,0.14,3.1,1.9186500000000003e-06,24.9275,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,313555,12,111,-9.0,3,0.82057,0.3129,0.81908,0.3129,0.81908,0.31290999999999997,0,300,0.023375299999999998,-9,-9,-9,-9,60608.1,26.1828,21.8537,17.9564,60594.7,0.133,-0.00582853,0.25627,-0.109623,0.030488400000000002,23.9376,0.0297772,4.77474e-06,1.30951e-07,0.00113752,-1.5612500000000002e-08,-4.98432e-10,44,49.6168,0.25932,11,0,79,1,0.81908,0,3.3024199999999997,43.5673,60595.0,-0.242713,-0.0736156,0.14,3.1,4.47475e-06,24.0081,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,123594,12,111,-9.0,3,0.51153,0.001,0.51142,0.001,0.51142,0.00181,0,300,0.0185202,-9,-9,-9,-9,60621.2,93.0136,56.3367,53.714,60617.8,0.228,-0.11005799999999999,0.22186999999999998,-0.0752302,0.0211398,22.6851,0.0233301,1.5133900000000001e-05,3.25193e-07,0.0009301310000000001,-2.6189400000000002e-08,-4.86251e-09,26,23.6278,0.59724,11,0,57,1,0.51142,0,-165.171,42.3202,60617.9,-0.127799,-0.0931644,0.14,3.1,1.51451e-05,22.6843,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,80833,12,111,-9.0,3,1.0986,0.0297,1.09591,0.0297,1.09591,0.02978,0,300,0.0185259,-9,-9,-9,-9,60162.2,7.7192300000000005,6.587389999999999,4.59361,60157.1,0.163,-1.09669,1.05198,-0.0068544,0.0952708,25.0256,0.09338880000000001,1.75294e-06,1.50778e-07,0.025132400000000003,-4.9958800000000007e-08,7.51363e-09,44,47.2431,0.34153,11,0,116,1,1.09591,0,554.826,44.349,60151.1,0.28508,-0.00158788,0.14,3.1,1.8981599999999998e-06,24.9392,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,228366,12,111,-9.0,3,1.27444,0.0564,1.27315,0.0564,1.27315,0.05644,0,300,0.00695571,-9,-9,-9,-9,60168.2,7.81905,5.31414,3.8745199999999995,60164.5,1.668,-2.6975700000000002,1.01149,-0.16811800000000002,0.0821808,25.3697,0.17737,1.2767499999999999e-06,2.08573e-07,-0.0111447,-1.08613e-07,1.2928200000000001e-08,41,37.0385,0.64732,11,0,96,1,1.27315,0,-101.671,44.7503,60165.3,-2.25699,-0.0774664,0.14,3.1,1.1737299999999999e-06,25.4611,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,72153,12,111,-9.0,3,0.6531,0.001,0.65246,0.001,0.65246,0.00193,0,300,0.00885044,-9,-9,-9,-9,60153.3,14.9221,14.2638,12.2893,60135.4,0.596,-0.662215,0.7326600000000001,0.29223000000000005,0.059915199999999995,24.2884,0.0933084,3.4565600000000002e-06,2.97058e-07,0.0166298,-1.93002e-07,-9.93249e-09,40,51.4457,0.10608,11,0,36,1,0.65246,0,-161.457,42.9612,60136.2,0.33651,0.26029,0.14,3.1,3.24783e-06,24.356,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,119969,12,111,-9.0,3,0.88571,0.0271,0.8877799999999999,0.0271,0.8877799999999999,0.02717,0,300,0.0180075,-9,-9,-9,-9,59947.3,8.52086,5.13924,3.95716,59943.6,0.035,-2.2977,0.7995899999999999,0.07862639999999999,0.09536950000000001,24.8019,0.0976025,2.1540599999999996e-06,1.9364e-07,0.022855200000000003,-9.481199999999999e-08,-1.1502e-09,36,19.0978,0.9906299999999999,11,0,55,1,0.8877799999999999,0,37.35,43.7786,59938.6,-1.0837299999999999,0.031224000000000002,0.14,3.1,2.44982e-06,24.6622,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,197908,12,111,-9.0,3,0.48677,0.0164,0.48527,0.0164,0.48527,0.01647,0,300,0.0187179,-9,-9,-9,-9,59842.2,89.2673,60.503,39.0894,59846.8,0.151,-0.000732398,0.10337,0.0237888,0.020717799999999998,22.748,0.0228024,1.42823e-05,2.99953e-07,7.47729e-05,-7.21654e-09,-4.6335100000000005e-09,56,41.6434,0.9235200000000001,11,0,124,1,0.48527,0,81.5648,42.1856,59847.0,0.0860702,0.027095599999999997,0.14,3.1,1.25025e-05,22.8925,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,285461,12,111,-9.0,3,0.8746200000000001,0.0464,0.8730700000000001,0.0464,0.8730700000000001,0.046439999999999995,0,300,0.013002799999999998,-9,-9,-9,-9,59872.0,32.1934,31.0944,20.4379,59874.0,0.333,-0.602997,0.21091,-0.10352599999999999,0.028875799999999997,24.0507,0.028164799999999997,4.30261e-06,1.1161300000000001e-07,0.000385504,-7.78004e-09,9.69906e-11,32,17.7007,0.9807299999999999,11,0,82,1,0.8730700000000001,0,38.4663,43.7381,59874.1,-0.432266,-0.10958699999999999,0.14,3.1,4.13473e-06,24.0939,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,291598,12,111,-9.0,3,0.5726100000000001,0.001,0.57224,0.001,0.57224,0.00186,0,300,0.019191099999999996,-9,-9,-9,-9,59857.2,49.0655,35.6268,25.169,59857.5,0.175,-0.740495,0.12793,-0.07022510000000001,0.0288536,23.1682,0.0272149,9.698989999999999e-06,2.43113e-07,0.00035290699999999996,-9.68474e-09,-5.19844e-09,52,47.5886,0.64786,11,0,28,1,0.57224,0,-284.69,42.6148,59857.3,-0.895777,-0.0732221,0.14,3.1,9.878610000000001e-06,23.1483,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,199995,12,111,-9.0,3,0.96826,0.0104,0.97105,0.0104,0.97105,0.010579999999999999,0,300,0.026040800000000003,-9,-9,-9,-9,60072.0,29.7127,20.7433,19.9084,60075.6,2.098,1.32798,1.4405700000000001,-0.08486360000000001,0.053891699999999994,24.0774,0.0432657,4.198059999999999e-06,1.6728899999999998e-07,0.0607399,-9.10661e-08,-4.765730000000001e-10,8,9.3054,0.31719,11,0,48,1,0.97105,0,-141.10399999999998,44.0183,60074.8,0.65292,-0.11522400000000001,0.14,3.1,3.7335000000000003e-06,24.2047,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,91862,12,111,-9.0,3,0.66197,0.0106,0.65998,0.0106,0.65998,0.01073,0,300,0.0167254,-9,-9,-9,-9,60593.2,39.9707,34.1756,21.9103,60587.6,0.215,0.14962999999999999,0.14442,-0.0936087,0.0291803,23.37,0.027030000000000002,8.05338e-06,2.00493e-07,0.00026295400000000003,-1.20909e-08,-3.30843e-09,48,56.5174,0.18679,11,0,6,1,0.65998,0,176.451,42.9933,60588.0,0.14359,-0.0632341,0.14,3.1,7.74672e-06,23.4122,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,96457,12,111,-9.0,3,1.06071,0.2081,1.0610600000000001,0.2081,1.0610600000000001,0.20811,0,300,0.00848908,-9,-9,-9,-9,60611.1,11.8205,10.8894,3.7474300000000005,60615.5,0.031,-0.44419200000000003,0.53995,-0.0576582,0.0642842,25.1392,0.0638408,1.57885e-06,9.28358e-08,0.0044245,-1.94778e-08,3.02381e-09,44,31.7648,0.91569,11,0,103,1,1.0610600000000001,0,-353.731,44.259,60616.6,-1.1299,0.00726834,0.14,3.1,1.6753299999999998e-06,25.0748,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,66957,12,111,-9.0,3,0.92732,0.0689,0.9273100000000001,0.0689,0.9273100000000001,0.06892999999999999,0,300,0.00870258,-9,-9,-9,-9,60208.1,20.6445,16.8221,15.1047,60209.5,0.454,1.48973,0.37633,-0.0344858,0.032146100000000004,24.2219,0.0410036,3.67473e-06,1.38779e-07,0.00136019,-3.2557299999999995e-08,4.763159999999999e-10,44,37.4325,0.74738,11,0,117,1,0.9273100000000001,0,-415.849,43.8978,60209.3,0.89595,-0.029185200000000005,0.14,3.1,3.3670599999999997e-06,24.3169,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
