VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mejecta,SIMSED_Kinetic_energy,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho
SN:,55991,12,111,-9.0,3,0.75756,0.0392,0.7579,0.0392,0.7579,0.03924,0,300,0.023375299999999998,-9,-9,-9,-9,60287.1,11.6649,7.0132,5.773569999999999,60299.8,2.477,-0.891719,0.9046700000000001,0.1023,0.062171800000000006,24.2665,0.22784000000000001,3.5270900000000002e-06,7.40149e-07,-0.00281502,3.01893e-07,-4.7631299999999995e-09,12,11.2894,0.5043,11,0,79,1,0.7579,0,-532.136,43.3579,60296.7,-2.1059900000000003,0.0563255,0.14,3.1,2.9447100000000002e-06,24.4624,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,72650,12,111,-9.0,3,0.9380700000000001,0.0375,0.93761,0.0375,0.93761,0.03755,0,300,0.0106885,-9,-9,-9,-9,60197.1,13.3131,9.17886,8.336969999999999,60193.9,0.702,-0.194824,0.45211999999999997,-0.043282999999999995,0.0405156,24.7941,0.0581956,2.1694e-06,1.1628e-07,0.00176583,-2.6511400000000003e-08,1.4937899999999999e-09,48,52.3286,0.30967,11,0,70,1,0.93761,0,-288.893,43.9279,60193.8,-0.747214,0.00958841,0.14,3.1,2.37197e-06,24.6972,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,74886,12,111,-9.0,3,1.21175,0.162,1.2116,0.162,1.2116,0.16202,0,300,0.00902038,-9,-9,-9,-9,59869.0,10.6717,10.6449,4.71064,59875.6,0.882,-1.84422,0.6110300000000001,-0.0993353,0.05669640000000001,24.9846,0.083156,1.82044e-06,1.39427e-07,0.00436626,-2.38952e-08,5.23254e-09,23,17.8731,0.7643399999999999,11,0,37,1,1.2116,0,-449.101,44.616,59875.2,-1.11735,-0.108377,0.14,3.1,1.6803599999999998e-06,25.0715,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,166742,12,111,-9.0,3,0.84655,0.0366,0.84499,0.0366,0.84499,0.03664,0,300,0.0192377,-9,-9,-9,-9,59770.3,18.5641,12.2201,11.8521,59759.5,0.941,0.15248,0.66842,0.0341155,0.039177699999999996,24.2764,0.0448869,3.49485e-06,1.4448499999999999e-07,0.00788854,-5.4910800000000004e-08,-1.4505700000000001e-10,51,36.0429,0.94399,11,0,86,1,0.84499,0,231.892,43.6506,59758.4,0.83204,0.0581691,0.14,3.1,3.26747e-06,24.3495,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,228366,12,111,-9.0,3,1.27444,0.0564,1.27315,0.0564,1.27315,0.05644,0,300,0.00695571,-9,-9,-9,-9,60168.2,7.81905,5.31414,3.8745199999999995,60164.5,1.668,-2.6975700000000002,1.01149,-0.16811800000000002,0.0821808,25.3697,0.17737,1.2767499999999999e-06,2.08573e-07,-0.0111447,-1.08613e-07,1.2928200000000001e-08,41,37.0385,0.64732,11,0,96,1,1.27315,0,-101.671,44.7503,60165.3,-2.25699,-0.0774664,0.14,3.1,1.1737299999999999e-06,25.4611,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,116040,12,111,-9.0,3,0.5552600000000001,0.001,0.55311,0.001,0.55311,0.00185,0,300,0.0189989,-9,-9,-9,-9,59933.1,83.4316,46.9626,46.8956,59945.7,0.872,-0.13985799999999998,0.42138000000000003,-0.110527,0.024945699999999998,22.5854,0.06136080000000001,1.65902e-05,9.37601e-07,0.00216585,1.5784000000000002e-07,-3.97927e-09,16,9.64161,0.88466,11,0,23,1,0.55311,0,256.034,42.5281,59945.5,-0.116529,-0.114648,0.14,3.1,1.3317e-05,22.824,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,12634,12,111,-9.0,3,0.37693000000000004,0.2694,0.37699,0.2694,0.37699,0.2694,0,300,0.0138733,-9,-9,-9,-9,60578.3,86.6577,61.6336,44.5911,60575.1,0.147,-1.6192799999999998,0.093913,-0.038081300000000005,0.0217452,22.3863,0.0238304,1.99293e-05,4.37421e-07,-5.8366400000000004e-05,-6.014010000000001e-09,-7.2420799999999995e-09,48,30.3138,0.97836,11,0,89,1,0.37699,0,-188.71099999999998,41.5329,60575.0,-1.57829,-0.00812068,0.14,3.1,2.03486e-05,22.3637,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,15542,12,111,-9.0,3,0.76015,0.0424,0.75976,0.0424,0.75976,0.04244,0,300,0.00885576,-9,-9,-9,-9,59857.1,51.4186,48.0408,25.7075,59858.1,0.178,0.99282,0.13982999999999998,-0.164436,0.0254766,23.3499,0.0226649,8.20428e-06,1.71266e-07,3.79839e-06,-8.61152e-09,-1.78175e-09,44,33.8382,0.86595,11,0,118,1,0.75976,0,-283.406,43.3654,59858.2,1.0689,-0.135378,0.14,3.1,7.61341e-06,23.431,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,181667,12,111,-9.0,3,0.5766899999999999,0.001,0.5744199999999999,0.001,0.5744199999999999,0.00187,0,300,0.0180209,-9,-9,-9,-9,60532.3,40.3991,30.8771,23.0079,60536.6,1.026,1.1771,0.46881000000000006,0.0981785,0.031798200000000006,23.5349,0.029707799999999996,6.91875e-06,1.8931100000000002e-07,-1.1570499999999999e-05,-3.16852e-08,-3.8701199999999995e-09,28,31.4943,0.29558,11,0,4,1,0.5744199999999999,0,275.327,42.6275,60537.1,0.93501,0.11367999999999999,0.14,3.1,7.251210000000001e-06,23.484,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,205814,12,111,-9.0,3,1.11609,0.1045,1.11605,0.1045,1.11605,0.10452,0,300,0.0183372,-9,-9,-9,-9,60165.2,9.97555,8.57268,4.33626,60168.6,1.438,1.84811,0.82225,0.0174373,0.069643,24.8679,0.0783755,2.02695e-06,1.46318e-07,0.00718204,-5.37636e-08,5.43142e-09,44,32.3055,0.9041100000000001,11,0,132,1,1.11605,0,-236.00599999999997,44.3952,60168.3,0.9165200000000001,0.025325900000000002,0.14,3.1,1.8274400000000003e-06,24.9804,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,322816,12,111,-9.0,3,1.0644200000000001,0.0551,1.0658299999999998,0.0551,1.0658299999999998,0.055139999999999995,0,300,0.0243817,-9,-9,-9,-9,60327.3,7.95803,7.65232,3.27555,60327.0,2.612,-2.82144,0.84595,-0.166018,0.0887584,24.6322,0.11727,2.51846e-06,2.72029e-07,0.00937107,6.231659999999999e-08,1.1124100000000001e-08,35,23.5547,0.9294899999999999,11,0,49,1,1.0658299999999998,0,302.92,44.27,60328.4,-2.48525,-0.11249400000000001,0.14,3.1,1.96035e-06,24.9042,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,227884,12,111,-9.0,3,0.15639,0.001,0.15779,0.001,0.15779,0.00153,0,300,0.016497400000000002,-9,-9,-9,-9,60434.0,131.002,112.912,105.758,60443.7,0.007,-1.98794,0.19478,0.0787428,0.032713900000000004,21.0063,0.0589101,7.10388e-05,3.85444e-06,-0.000202201,-5.47957e-07,-3.09097e-08,7,4.16642,0.76042,11,0,64,1,0.15779,0,-15.2286,39.3838,60447.3,-0.349804,0.11574000000000001,0.14,3.1,0.000121164,20.4266,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,1597,12,111,-9.0,3,0.31509000000000004,0.001,0.31437,0.001,0.31437,0.00165,0,300,0.0184642,-9,-9,-9,-9,59782.2,101.48,76.8524,71.3065,59782.2,0.098,-0.767975,0.0695355,0.03466369999999999,0.021838,21.8782,0.024997,3.1820500000000005e-05,7.326059999999999e-07,2.50458e-05,-7.1536299999999994e-09,-1.3152999999999999e-08,40,23.2641,0.98405,11,0,32,1,0.31437,0,44.1244,41.0741,59782.2,-0.7634350000000001,0.0619909,0.14,3.1,2.82326e-05,22.0081,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,85616,12,111,-9.0,3,0.96764,0.2747,0.9671799999999999,0.2747,0.9671799999999999,0.27471,0,300,0.022798099999999998,-9,-9,-9,-9,60546.4,14.4525,13.6738,11.1538,60547.2,0.524,0.05886709999999999,0.39154,-0.105875,0.0346866,24.3546,0.0495652,3.25219e-06,1.48467e-07,0.00111774,-3.05798e-08,1.49141e-09,60,62.7732,0.37827,11,0,112,1,0.9671799999999999,0,-98.2753,44.0112,60546.8,-0.19859200000000002,-0.10279500000000001,0.14,3.1,3.2499e-06,24.3553,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,271139,12,111,-9.0,3,0.7756,0.022,0.7739699999999999,0.022,0.7739699999999999,0.022080000000000002,0,300,0.00655708,-9,-9,-9,-9,59867.2,28.4626,15.5507,14.3642,59864.5,0.312,-2.74438,0.27216999999999997,-0.07115830000000001,0.0317358,24.165,0.030305400000000003,3.872419999999999e-06,1.08088e-07,0.0009837589999999998,-1.25925e-08,-5.6639e-10,72,60.4206,0.8329200000000001,11,0,56,1,0.7739699999999999,0,288.508,43.4163,59864.4,-2.401,-0.0615275,0.14,3.1,3.7611699999999997e-06,24.1967,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,73156,12,111,-9.0,3,1.123,0.0312,1.12303,0.0312,1.12303,0.03127,0,300,0.0156118,-9,-9,-9,-9,60197.1,13.1125,8.79425,5.27541,60197.5,0.912,-0.395796,0.48346999999999996,-0.0663233,0.0644903,24.7257,0.0763316,2.31057e-06,1.62443e-07,0.00036883,-2.90647e-08,6.6135900000000005e-09,35,26.8225,0.8375600000000001,11,0,85,1,1.12303,0,-296.362,44.4119,60198.6,-0.493154,-0.0747745,0.14,3.1,1.9969e-06,24.8841,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,50908,12,111,-9.0,3,0.9879,0.0076,0.98664,0.0076,0.98664,0.00786,0,300,0.018207400000000002,-9,-9,-9,-9,60124.3,12.2015,11.506,7.951630000000001,60121.4,0.064,1.25488,0.60183,-0.18532300000000002,0.045841,24.2517,0.0741415,3.57538e-06,2.44152e-07,0.00491864,-6.92045e-08,3.93042e-09,40,29.2764,0.89441,11,0,95,1,0.98664,0,136.194,44.0655,60125.2,0.8286399999999999,-0.09518560000000001,0.14,3.1,3.45329e-06,24.2894,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,73737,12,111,-9.0,3,0.95084,0.0347,0.95196,0.0347,0.95196,0.03476,0,300,0.024123,-9,-9,-9,-9,60359.1,20.089,15.8868,12.5953,60346.0,0.532,0.037591,0.35429,-0.152849,0.0334096,24.3075,0.0421992,3.39631e-06,1.32004e-07,0.0028101,-1.95307e-08,9.33792e-10,56,41.9714,0.91796,11,0,29,1,0.95196,0,348.398,43.9669,60345.6,-0.316242,-0.12203499999999999,0.14,3.1,3.5226199999999992e-06,24.2678,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,291258,12,111,-9.0,3,0.7145199999999999,0.001,0.71515,0.001,0.71515,0.00198,0,300,0.0210724,-9,-9,-9,-9,60124.3,16.7855,13.5695,12.2674,60133.9,0.122,-0.654191,0.40385,-0.120527,0.0422781,23.6656,0.059610500000000004,6.134339999999999e-06,3.36796e-07,0.0070884,-1.4764200000000002e-07,-6.228090000000001e-09,36,41.3564,0.2482,11,0,93,1,0.71515,0,-405.289,43.203,60134.4,-0.04575680000000001,-0.059050599999999995,0.14,3.1,6.1583800000000005e-06,23.6613,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,211566,12,111,-9.0,3,1.36178,0.0342,1.364,0.0342,1.364,0.03428,0,300,0.017603,-9,-9,-9,-9,60359.1,6.82981,6.66715,3.4525900000000003,60368.2,1.791,1.5223799999999998,1.00329,-0.100887,0.0641225,25.2126,0.15009,1.4755200000000002e-06,2.03967e-07,0.013646200000000002,-9.008469999999999e-08,8.297899999999999e-09,38,33.9357,0.65788,11,0,15,1,1.364,0,156.187,44.9321,60366.2,0.86415,-0.04941,0.14,3.1,1.37035e-06,25.2929,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,301006,12,111,-9.0,3,0.9013899999999999,0.0196,0.9014700000000001,0.0196,0.9014700000000001,0.01969,0,300,0.0138733,-9,-9,-9,-9,60278.1,13.1637,11.5138,9.4636,60271.1,1.352,-0.893357,0.70517,0.00202994,0.0406575,24.4974,0.0455884,2.8513599999999997e-06,1.19724e-07,0.00535825,-1.4e-08,-8.92823e-11,28,19.2387,0.89061,11,0,89,1,0.9014700000000001,0,-258.77099999999996,43.8219,60269.7,-0.00896644,0.00334685,0.14,3.1,2.9280400000000004e-06,24.4686,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,224124,12,111,-9.0,3,1.04054,0.1543,1.04259,0.1543,1.04259,0.15432,0,300,0.03345580000000001,-9,-9,-9,-9,60376.1,17.1193,13.8895,4.71811,60383.3,0.456,0.8966700000000001,0.43504,-0.13203,0.0596856,24.4305,0.058568100000000005,3.0323700000000004e-06,1.63576e-07,0.00246057,-3.14162e-08,4.56998e-09,32,33.7499,0.38287,11,0,73,1,1.04259,0,87.6199,44.2101,60383.0,0.73295,-0.0607731,0.14,3.1,2.70634e-06,24.554,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,120563,12,111,-9.0,3,0.45586000000000004,0.3795,0.45652,0.3795,0.45652,0.3795,0,300,0.0185259,-9,-9,-9,-9,60490.3,58.0585,42.2784,29.1548,60482.7,0.124,-0.0492027,0.23783,0.049289599999999996,0.0248113,22.8026,0.029068599999999997,1.3581400000000002e-05,3.63617e-07,0.000855325,-3.91523e-08,-6.34884e-09,31,21.3817,0.9014700000000001,11,0,116,1,0.45652,0,-374.531,42.0239,60482.3,0.22582,0.0615031,0.14,3.1,1.3390899999999999e-05,22.818,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,141149,12,111,-9.0,3,0.7278100000000001,0.001,0.72549,0.001,0.72549,0.002,0,300,0.022516099999999997,-9,-9,-9,-9,59782.2,25.7024,23.744,15.3354,59787.1,0.254,0.40628000000000003,0.19659000000000001,-0.0763661,0.0308224,23.5813,0.029559600000000002,6.629760000000001e-06,1.80498e-07,0.00023198400000000002,-1.86307e-08,-1.78591e-09,56,56.4804,0.45688999999999996,11,0,68,1,0.72549,0,488.76599999999996,43.2449,59787.3,0.38090999999999997,-0.0720197,0.14,3.1,6.496509999999999e-06,23.6033,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,311905,12,111,-9.0,3,0.75141,0.0087,0.74961,0.0087,0.74961,0.00888,0,300,0.0187179,-9,-9,-9,-9,60567.4,32.8201,21.3422,20.1123,60551.0,0.295,1.2348700000000001,0.40861,-0.0662905,0.0333271,23.5382,0.052097000000000004,6.898089999999999e-06,3.3099200000000003e-07,0.00253835,-1.15502e-07,-3.59508e-09,44,38.6458,0.6998,11,0,124,1,0.74961,0,104.427,43.3313,60551.1,1.1249799999999999,-0.0755643,0.14,3.1,6.6709800000000005e-06,23.5745,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,209703,12,111,-9.0,3,1.18133,0.0362,1.1817600000000001,0.0362,1.1817600000000001,0.03627,0,300,0.0106885,-9,-9,-9,-9,59800.3,6.916110000000001,6.48201,3.9826099999999998,59795.3,0.982,-1.63058,0.59972,-0.209341,0.07526530000000001,25.1745,0.11016,1.5281999999999998e-06,1.55052e-07,0.0076803,-3.08463e-08,7.41774e-09,50,58.9877,0.17991,11,0,70,1,1.1817600000000001,0,-607.25,44.5485,59794.3,-0.887173,-0.067241,0.14,3.1,1.63801e-06,25.0992,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,282724,12,111,-9.0,3,0.63148,0.001,0.63116,0.001,0.63116,0.00191,0,300,0.00670728,-9,-9,-9,-9,60635.1,78.6279,57.1624,35.3378,60629.7,0.145,0.87721,0.11589,-0.0632572,0.025441400000000003,23.0473,0.0235572,1.0840999999999998e-05,2.3521799999999998e-07,9.04475e-07,-6.533180000000001e-09,-4.349270000000001e-09,48,43.5579,0.6552399999999999,11,0,30,1,0.63116,0,-94.1526,42.873,60629.8,0.96121,-0.0489648,0.14,3.1,9.232739999999998e-06,23.2217,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
