VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R
SN:,116533,12,111,-9.0,3,1.1106200000000002,0.0142,1.10901,0.0142,1.10901,0.01436,0,300,0.0106885,-9,-9,-9,-9,60153.3,10.9531,10.1516,4.836040000000001,60160.9,2.256,0.5602199999999999,1.05362,-0.11133299999999999,0.0713659,25.0356,0.0877809,1.7368099999999999e-06,1.4042e-07,0.011499299999999999,-4.90721e-08,5.70155e-09,41,32.4084,0.8288200000000001,11,0,70,1,1.10901,0,17.5015,44.3798,60161.8,0.5181600000000001,-0.0241305,0.14,3.1,2.0277599999999996e-06,24.8675,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,71961,12,111,-9.0,3,0.83109,0.0249,0.82857,0.0249,0.82857,0.02496,0,300,0.010537600000000001,-9,-9,-9,-9,60567.4,22.3265,17.439,10.7686,60567.7,0.503,-0.8189,0.24923,-0.031702,0.0350858,24.1951,0.0390106,3.76681e-06,1.35342e-07,0.000852993,-1.6674400000000003e-08,1.6286600000000002e-10,48,49.0048,0.43256999999999995,11,0,11,1,0.82857,0,355.36300000000006,43.5993,60568.6,-0.391936,-0.0122163,0.14,3.1,3.57661e-06,24.2513,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,336009,12,111,-9.0,3,1.35632,0.1295,1.3600700000000001,0.1295,1.3600700000000001,0.12952,0,300,0.018938,-9,-9,-9,-9,60050.0,10.7167,9.80472,5.66495,60054.2,1.533,1.6350799999999999,0.8619399999999999,-0.190247,0.0545236,25.0436,0.14369,1.7241400000000002e-06,2.2817900000000002e-07,-0.001587,-1.10963e-07,8.78419e-09,14,7.93658,0.8926,11,0,94,1,1.3600700000000001,0,-297.438,44.9229,60055.3,1.1468399999999999,-0.11006099999999999,0.14,3.1,1.70425e-06,25.0562,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,230099,12,111,-9.0,3,1.10594,0.1326,1.1043399999999999,0.1326,1.1043399999999999,0.13262000000000002,0,300,0.0200875,-9,-9,-9,-9,60603.0,16.2845,15.4389,5.83359,60603.3,0.893,0.0516283,0.52578,-0.13203800000000002,0.0549084,24.5839,0.055073199999999996,2.6329000000000002e-06,1.33552e-07,0.00740238,-1.4659299999999999e-08,4.04829e-09,26,26.1855,0.45295,11,0,50,1,1.1043399999999999,0,234.416,44.3685,60602.8,0.70316,-0.0848145,0.14,3.1,2.49556e-06,24.6421,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,319174,12,111,-9.0,3,0.83049,0.001,0.8306100000000001,0.001,0.8306100000000001,0.00209,0,300,0.0157789,-9,-9,-9,-9,60045.0,19.3981,13.5738,10.0416,60042.5,0.514,-1.9021099999999997,0.44848000000000005,-0.010312,0.0405777,24.3096,0.040213900000000004,3.38959e-06,1.25545e-07,0.00617255,-2.65571e-08,-2.5170100000000003e-10,24,24.3333,0.44268,11,0,106,1,0.8306100000000001,0,600.0419999999999,43.6028,60042.6,-1.34006,-0.0158276,0.14,3.1,3.1877499999999997e-06,24.3763,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,193429,12,111,-9.0,3,0.8842700000000001,0.0155,0.88739,0.0155,0.88739,0.015609999999999999,0,300,0.0174666,-9,-9,-9,-9,59618.2,14.9228,9.71275,9.211910000000001,59607.6,0.552,-1.03826,0.5069,-0.109231,0.0438465,24.0643,0.0676086,4.248959999999999e-06,2.64582e-07,0.00603087,-1.00595e-07,-4.84324e-10,48,31.8539,0.96486,11,0,0,1,0.88739,0,-279.019,43.7762,59608.3,-0.665376,-0.0849055,0.14,3.1,3.6101199999999992e-06,24.2412,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,169818,12,111,-9.0,3,0.80618,0.0235,0.80518,0.0235,0.80518,0.023569999999999997,0,300,0.023375299999999998,-9,-9,-9,-9,60532.3,19.4973,15.5311,13.4584,60532.9,2.62,-0.36888200000000004,0.76567,0.0844526,0.041857099999999994,24.1281,0.042167800000000005,4.00663e-06,1.5561e-07,-0.00748001,2.28248e-08,-1.67453e-09,32,30.7165,0.5314399999999999,11,0,79,1,0.80518,0,-139.296,43.521,60531.9,0.1632,0.060208500000000005,0.14,3.1,3.3579900000000004e-06,24.3198,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,275165,12,111,-9.0,3,1.0125600000000001,0.206,1.0106899999999999,0.206,1.0106899999999999,0.20601,0,300,0.00674056,-9,-9,-9,-9,60192.3,9.50592,6.94861,2.70013,60190.0,0.482,1.16412,0.87713,-0.0366275,0.0974742,24.9619,0.0889885,1.8587700000000001e-06,1.52347e-07,0.0167734,-6.39895e-08,5.59188e-09,29,23.0836,0.7727,11,0,2,1,1.0106899999999999,0,328.256,44.1308,60188.6,0.28646,-0.0081316,0.14,3.1,2.3648599999999998e-06,24.7005,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,235734,12,111,-9.0,3,0.85544,0.0707,0.8544299999999999,0.0707,0.8544299999999999,0.07073,0,300,0.0108504,-9,-9,-9,-9,60538.2,9.87373,9.21358,5.4052,60544.1,0.747,-2.04672,0.5845100000000001,0.13912,0.051749300000000005,24.8271,0.056340999999999995,2.10461e-06,1.0921200000000001e-07,0.00435475,-3.20477e-08,2.6751099999999995e-10,63,50.581,0.8704,11,0,119,1,0.8544299999999999,0,-94.5758,43.6797,60544.5,-2.02365,0.12385999999999998,0.14,3.1,1.82472e-06,24.982,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,323821,12,111,-9.0,3,0.80024,0.0199,0.79872,0.0199,0.79872,0.01998,0,300,0.00902038,-9,-9,-9,-9,60164.2,29.1092,21.8469,17.6477,60163.4,0.503,-1.72478,0.2859,-0.0919159,0.031506400000000004,23.957,0.031402299999999994,4.69031e-06,1.35656e-07,0.00114141,-1.7147700000000003e-08,-2.04592e-10,52,39.958,0.88875,11,0,37,1,0.79872,0,54.6257,43.5001,60163.1,-1.47791,-0.0972334,0.14,3.1,4.34266e-06,24.0406,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,164590,12,111,-9.0,3,1.06415,0.2285,1.0622,0.2285,1.0622,0.22851,0,300,0.0171907,-9,-9,-9,-9,60593.2,9.66905,8.61335,5.21424,60596.1,0.96,1.4285700000000001,0.64331,0.0948988,0.0675875,24.7723,0.0669553,2.2135400000000003e-06,1.36505e-07,0.00639485,-4.86604e-08,3.19137e-09,35,24.7508,0.9012100000000001,11,0,31,1,1.0622,0,54.477,44.2643,60595.9,1.20084,0.0352846,0.14,3.1,2.0785499999999998e-06,24.8406,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,84509,12,111,-9.0,3,0.6661100000000001,0.0548,0.66545,0.0548,0.66545,0.05483,0,300,0.00695571,-9,-9,-9,-9,59808.2,46.0786,37.8173,24.0028,59811.0,0.2,-0.270162,0.14234000000000002,-0.100134,0.0278522,23.4696,0.0241334,7.347569999999999e-06,1.6332e-07,-3.0997199999999995e-05,-5.97104e-09,-2.6106e-09,56,48.2644,0.75922,11,0,96,1,0.66545,0,-158.107,43.0135,59811.4,-0.336935,-0.0448809,0.14,3.1,6.7826300000000005e-06,23.5565,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,191364,12,111,-9.0,3,0.8514,0.0652,0.8503799999999999,0.0652,0.8503799999999999,0.06522,0,300,0.0185352,-9,-9,-9,-9,60240.0,20.0322,18.3802,12.0617,60241.1,0.631,-0.504668,0.45861,-0.0574013,0.0353765,24.2169,0.03895,3.69179e-06,1.3244e-07,0.00306069,-2.45668e-08,5.85817e-10,20,8.91589,0.9838600000000001,11,0,17,1,0.8503799999999999,0,72.0033,43.667,60240.5,-0.735254,-0.039928,0.14,3.1,3.47963e-06,24.2812,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,303895,12,111,-9.0,3,0.63585,0.0079,0.6364,0.0079,0.6364,0.00806,0,300,0.0152341,-9,-9,-9,-9,60327.4,7.7834699999999994,7.47082,7.11569,60294.6,0.895,-0.965759,0.7274,-0.176235,0.08406110000000001,23.0698,0.17658,1.0618900000000001e-05,1.72706e-06,0.028979599999999998,-1.13752e-06,-9.3676e-08,24,18.0102,0.8025100000000001,11,0,12,1,0.6364,0,405.918,42.8937,60290.4,0.17551,-0.0971234,0.14,3.1,9.39228e-06,23.2031,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,340860,12,111,-9.0,3,0.68694,0.2666,0.6852699999999999,0.2666,0.6852699999999999,0.2666,0,300,0.018615700000000002,-9,-9,-9,-9,59798.4,27.7139,25.8726,19.0524,59788.3,2.614,-0.290184,0.49095,-0.10261700000000001,0.0484925,23.3234,0.10371,8.40673e-06,8.02997e-07,-0.00114961,5.72433e-08,-2.81839e-08,20,18.9721,0.52364,11,0,44,1,0.6852699999999999,0,72.9511,43.0926,59790.2,-0.343657,-0.06818489999999999,0.14,3.1,6.7339e-06,23.5643,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,158131,12,111,-9.0,3,1.03641,0.0246,1.03589,0.0246,1.03589,0.02469,0,300,0.0112422,-9,-9,-9,-9,59836.2,14.2976,12.9695,5.11672,59834.3,0.661,1.55568,0.41345,-0.0442499,0.055806100000000004,24.5904,0.0507711,2.6171600000000003e-06,1.22384e-07,0.0023192,-2.60331e-08,2.39035e-09,44,39.5929,0.66083,11,0,66,1,1.03589,0,-296.302,44.1955,59834.5,1.1481700000000001,-0.035005400000000006,0.14,3.1,2.6885500000000003e-06,24.5612,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,95033,12,111,-9.0,3,0.46953,0.0106,0.47168999999999994,0.0106,0.47168999999999994,0.0107,0,300,0.03345580000000001,-9,-9,-9,-9,59973.2,88.6715,67.79,54.5072,59974.9,0.1,-0.519073,0.0802435,-0.0631582,0.0196176,22.4062,0.0223813,1.95676e-05,4.03364e-07,3.94585e-05,-6.28745e-09,-5.9642700000000005e-09,46,38.2333,0.78518,11,0,73,1,0.47168999999999994,0,-139.255,42.1065,59974.9,-0.574298,-0.07094810000000001,0.14,3.1,1.63391e-05,22.6019,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,186837,12,111,-9.0,3,0.42146999999999996,0.0213,0.41962,0.0213,0.41962,0.02135,0,300,0.016637700000000002,-9,-9,-9,-9,59767.3,88.5807,63.7268,38.9832,59760.2,0.129,-2.3054900000000003,0.14683,-0.06846870000000001,0.0226095,22.55,0.0261012,1.7138800000000003e-05,4.1201900000000003e-07,0.000500466,-2.4291800000000002e-08,-6.69509e-09,50,32.6155,0.97291,11,0,84,1,0.41962,0,363.596,41.8103,59760.1,-2.1795400000000003,-0.05840419999999999,0.14,3.1,1.68372e-05,22.5693,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,77489,12,111,-9.0,3,1.07446,0.2642,1.07689,0.2642,1.07689,0.26421,0,300,0.0198986,-9,-9,-9,-9,59663.0,8.651689999999999,7.0089,5.11528,59664.4,0.993,0.85815,0.68024,-0.036846,0.06992960000000001,24.6429,0.0824595,2.49372e-06,1.8939299999999998e-07,0.000954542,-7.67219e-08,6.35307e-09,23,30.5194,0.13507,11,0,19,1,1.07689,0,-7.608969999999999,44.2966,59665.4,0.52962,-0.0379235,0.14,3.1,2.28049e-06,24.7399,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,264176,12,111,-9.0,3,0.84956,0.0153,0.85004,0.0153,0.85004,0.01542,0,300,0.00542372,-9,-9,-9,-9,59797.4,17.4247,13.1241,12.8301,59795.0,0.443,-1.12344,0.26156999999999997,-0.081849,0.0358121,24.2994,0.040167699999999994,3.42155e-06,1.2658300000000002e-07,0.00209255,-1.6505299999999998e-08,4.37335e-11,64,68.5067,0.32708000000000004,11,0,101,1,0.85004,0,-548.116,43.6642,59794.4,-0.7521869999999999,-0.057823900000000004,0.14,3.1,3.6636300000000004e-06,24.2252,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,225042,12,111,-9.0,3,0.66885,0.001,0.66804,0.001,0.66804,0.00194,0,300,0.0102272,-9,-9,-9,-9,59872.0,57.7764,50.8102,30.0395,59873.0,0.205,0.51864,0.14504,-0.0178218,0.027151799999999997,23.4499,0.023403,7.482389999999999e-06,1.61283e-07,-4.06273e-05,-4.96979e-09,-2.73678e-09,32,25.6706,0.77799,11,0,13,1,0.66804,0,-137.035,43.0239,59872.9,0.39163000000000003,-0.0496408,0.14,3.1,7.48008e-06,23.4502,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,82216,12,111,-9.0,3,1.03305,0.0203,1.03108,0.0203,1.03108,0.0204,0,300,0.00848908,-9,-9,-9,-9,60651.2,15.0443,12.0483,6.38641,60644.4,0.709,0.76851,0.42181,-0.025097400000000002,0.055587,24.5588,0.0497449,2.69442e-06,1.23449e-07,0.00406995,-2.8465400000000002e-08,1.93996e-09,29,32.8316,0.28458,11,0,103,1,1.03108,0,346.01099999999997,44.1845,60643.8,0.8483299999999999,-0.059759400000000004,0.14,3.1,2.80413e-06,24.5155,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,152094,12,111,-9.0,3,0.6672,0.0199,0.66703,0.0199,0.66703,0.019969999999999998,0,300,0.00695571,-9,-9,-9,-9,60609.1,38.9874,29.1362,21.8365,60600.6,0.323,-1.25894,0.25947,0.06488150000000001,0.0319788,23.9245,0.027525400000000002,4.83273e-06,1.22519e-07,0.00132312,-1.1442299999999999e-08,-2.31068e-09,32,25.1448,0.8001199999999999,11,0,96,1,0.66703,0,-309.922,43.0191,60600.1,-0.9071049999999999,0.030950400000000003,0.14,3.1,5.048669999999999e-06,23.8771,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,252224,12,111,-9.0,3,0.54197,0.3387,0.54208,0.3387,0.54208,0.3387,0,300,0.00720823,-9,-9,-9,-9,60209.3,51.0087,37.3178,27.1192,60204.3,0.169,-1.15257,0.1655,-0.035244300000000006,0.0232129,23.1482,0.0254082,9.87902e-06,2.3118700000000002e-07,0.000530479,-1.63267e-08,-3.4712999999999998e-09,46,24.3986,0.9963,11,0,52,1,0.54208,0,-211.885,42.4721,60204.3,-0.8534809999999999,-0.034127199999999996,0.14,3.1,1.01317e-05,23.1208,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,93516,12,111,-9.0,3,0.96495,0.0658,0.9632700000000001,0.0658,0.9632700000000001,0.06583,0,300,0.00611278,-9,-9,-9,-9,60270.1,17.915,14.9008,12.5477,60270.3,0.356,0.86315,0.43888,-0.10935999999999998,0.0330706,24.3629,0.042118199999999995,3.2274000000000002e-06,1.25198e-07,0.00278694,-2.69326e-08,7.19607e-10,32,24.4489,0.8277200000000001,11,0,115,1,0.9632700000000001,0,282.362,44.0017,60270.5,0.32135,-0.0831515,0.14,3.1,3.3146499999999997e-06,24.3339,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,179000,12,111,-9.0,3,0.73493,0.001,0.73337,0.001,0.73337,0.002,0,300,0.0205358,-9,-9,-9,-9,60624.2,45.6822,37.3728,16.2319,60625.4,1.245,-0.721379,0.71596,-0.128316,0.0326344,23.4568,0.0287997,7.4349199999999995e-06,1.9721499999999998e-07,0.00552597,2.4076400000000002e-08,-1.78572e-10,16,11.1321,0.8012600000000001,11,0,92,1,0.73337,0,252.657,43.2727,60627.2,0.07899980000000001,-0.141989,0.14,3.1,7.437410000000001e-06,23.4565,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,4525,12,111,-9.0,3,0.81426,0.0729,0.81767,0.0729,0.81767,0.07292,0,300,0.0236316,-9,-9,-9,-9,59694.0,21.7292,18.9184,13.9497,59670.9,0.014,0.8303799999999999,0.46081000000000005,-0.0905652,0.03274,23.9575,0.0389378,4.68796e-06,1.68124e-07,0.00415571,-4.99167e-08,-5.616569999999999e-10,24,28.6889,0.23206,11,0,74,1,0.81767,0,-390.705,43.5568,59670.7,0.9214899999999999,-0.07469769999999999,0.14,3.1,5.26611e-06,23.8313,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,97533,12,111,-9.0,3,0.94863,0.0712,0.95215,0.0712,0.95215,0.07122,0,300,0.0164778,-9,-9,-9,-9,59694.0,12.1818,10.3315,7.88824,59694.0,0.042,-0.0725647,0.77687,0.024755900000000004,0.04466919999999999,24.6392,0.0580129,2.50227e-06,1.3370100000000001e-07,0.00661276,-4.5194599999999994e-08,1.6720099999999999e-09,16,24.8922,0.07174939999999999,11,0,5,1,0.95215,0,-375.29900000000004,43.9647,59691.2,-0.15873199999999998,0.0302664,0.14,3.1,2.33176e-06,24.7158,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,152314,12,111,-9.0,3,0.9477700000000001,0.2166,0.9479299999999999,0.2166,0.9479299999999999,0.21661,0,300,0.0214592,-9,-9,-9,-9,59752.4,8.717889999999999,7.29712,2.9456,59740.5,4.518,-2.8619,0.77503,-0.11593699999999998,0.10705,24.6185,0.29483000000000004,2.5503400000000002e-06,6.925409999999999e-07,0.012950399999999999,-3.90372e-09,-2.1179099999999996e-08,39,39.567,0.44458000000000003,11,0,58,1,0.9479299999999999,0,-288.024,43.9566,59737.7,-1.30475,-0.059370000000000006,0.14,3.1,2.61774e-06,24.5902,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,290149,12,111,-9.0,3,0.54915,0.1351,0.54845,0.1351,0.54845,0.13510999999999998,0,300,0.0200875,-9,-9,-9,-9,60508.3,44.2015,27.4059,24.3204,60501.2,0.241,-2.2063200000000003,0.25146999999999997,-0.0824184,0.027266500000000003,23.1575,0.0349337,9.795060000000001e-06,3.1515799999999997e-07,0.000617671,-4.3445800000000006e-08,-4.05957e-09,41,20.1984,0.9973700000000001,11,0,50,1,0.54845,0,28.894,42.5039,60501.1,-1.99625,-0.0634378,0.14,3.1,9.23267e-06,23.2217,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,18314,12,111,-9.0,3,1.27339,0.1048,1.27072,0.1048,1.27072,0.10482999999999999,0,300,0.00542372,-9,-9,-9,-9,60194.1,7.89727,6.38255,4.191319999999999,60207.2,1.39,0.9909100000000001,0.85603,0.053593100000000005,0.06751739999999999,24.8906,0.12229000000000001,1.98496e-06,2.2357600000000002e-07,0.00418815,-1.11468e-07,8.91067e-09,32,20.0907,0.9496700000000001,11,0,101,1,1.27072,0,305.472,44.7464,60207.0,0.8743,-0.0565994,0.14,3.1,1.6617700000000001e-06,25.0836,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
