VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mejecta,SIMSED_Kinetic_energy,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho
SN:,92640,12,111,-9.0,3,0.34586999999999996,0.001,0.34611,0.001,0.34611,0.00168,0,300,0.0156118,-9,-9,-9,-9,60124.3,32.806,22.954,21.7372,60109.5,0.043,-1.99498,0.26776,0.10355,0.0640634,22.4591,0.0821025,1.86366e-05,1.4092799999999999e-06,0.000299898,-1.98935e-07,-6.982769999999999e-08,16,11.5507,0.7742899999999999,11,0,85,1,0.34611,0,-252.678,41.3153,60109.0,-1.6550099999999999,0.0733287,0.14,3.1,1.95111e-05,22.4093,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,94162,12,111,-9.0,3,1.1104,0.0659,1.10897,0.0659,1.10897,0.06594,0,300,0.00663395,-9,-9,-9,-9,59779.4,10.2633,10.1214,4.7402,59777.1,1.555,-2.41363,0.71851,-0.0186582,0.0797843,24.9175,0.08784439999999999,1.93637e-06,1.56667e-07,0.012152600000000001,-2.71887e-08,7.379489999999999e-09,45,47.7428,0.36188000000000003,11,0,38,1,1.10897,0,-34.4161,44.3795,59772.3,-0.0625294,-0.0248346,0.14,3.1,1.88578e-06,24.9463,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,142895,12,111,-9.0,3,0.88539,0.001,0.8837200000000001,0.001,0.8837200000000001,0.00213,0,300,0.0185202,-9,-9,-9,-9,59782.2,16.1535,14.2383,12.7705,59789.7,0.427,0.88795,0.31799,-0.035230000000000004,0.0328953,24.023,0.040405800000000006,4.41389e-06,1.6426300000000002e-07,0.00160509,-3.39139e-08,-6.90617e-11,68,82.1634,0.11596,11,0,57,1,0.8837200000000001,0,257.184,43.7707,59789.4,0.99011,-0.0319159,0.14,3.1,3.86146e-06,24.1681,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,81651,12,111,-9.0,3,0.56439,0.1986,0.5626,0.1986,0.5626,0.19860999999999998,0,300,0.021935,-9,-9,-9,-9,59826.3,30.2483,27.5105,20.5163,59813.8,0.288,-0.767672,0.30893000000000004,-0.012087200000000001,0.043613,23.3912,0.057032400000000004,7.897710000000001e-06,4.14857e-07,0.00574263,-1.02882e-07,-1.2844799999999998e-08,33,30.5376,0.59029,11,0,99,1,0.5626,0,144.37,42.5722,59813.7,-0.9272,0.027461000000000003,0.14,3.1,7.676169999999999e-06,23.4221,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,106236,12,111,-9.0,3,0.9854,0.0239,0.9843299999999999,0.0239,0.9843299999999999,0.02398,0,300,0.013787299999999999,-9,-9,-9,-9,59857.2,13.882,12.2329,8.624089999999999,59861.4,0.641,-0.20310899999999998,0.38844,-0.0177541,0.037540699999999996,24.7004,0.0477907,2.36504e-06,1.04101e-07,0.00275924,-2.04526e-08,7.997939999999999e-10,76,78.6677,0.39441,11,0,110,1,0.9843299999999999,0,72.9494,44.059,59860.7,-0.460446,-0.0432245,0.14,3.1,2.53634e-06,24.6245,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,85661,12,111,-9.0,3,0.9552799999999999,0.206,0.9577200000000001,0.206,0.9577200000000001,0.20601,0,300,0.0201718,-9,-9,-9,-9,59621.2,13.6702,13.2642,9.70416,59624.3,0.582,0.71514,0.75464,-0.0978139,0.040550199999999995,24.4878,0.0709765,2.8765499999999996e-06,1.8804500000000001e-07,0.000281514,-8.272539999999999e-08,2.95606e-09,40,26.5146,0.9499200000000001,11,0,60,1,0.9577200000000001,0,-46.4108,43.9816,59626.4,0.47148,-0.05865419999999999,0.14,3.1,3.2099400000000002e-06,24.3688,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,137138,12,111,-9.0,3,1.29793,0.0542,1.29461,0.0542,1.29461,0.05425,0,300,0.010537600000000001,-9,-9,-9,-9,60168.2,12.3179,9.77994,4.9225900000000005,60175.1,1.033,-0.751304,0.5439,-0.22119,0.059228699999999995,25.0589,0.12725999999999998,1.6999099999999999e-06,1.9925100000000002e-07,-0.0009401160000000001,-4.77506e-08,8.73325e-09,41,32.6212,0.82175,11,0,11,1,1.29461,0,494.58,44.797,60176.3,0.42273,-0.136045,0.14,3.1,1.8773500000000001e-06,24.9511,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,144365,12,111,-9.0,3,0.77574,0.0131,0.77499,0.0131,0.77499,0.013219999999999999,0,300,0.00848908,-9,-9,-9,-9,59867.2,14.6792,10.9783,10.5486,59860.7,0.521,-1.56904,0.35248,0.08909639999999999,0.040207,24.6324,0.0398105,2.51793e-06,9.232460000000002e-08,0.00200255,-1.6776799999999998e-08,-6.387450000000001e-10,68,66.7126,0.52145,11,0,103,1,0.77499,0,10.8527,43.4187,59861.2,-1.57101,0.16291,0.14,3.1,2.20052e-06,24.7787,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,320871,12,111,-9.0,3,0.62845,0.001,0.63017,0.001,0.63017,0.00191,0,300,0.017603,-9,-9,-9,-9,60077.0,87.2038,57.2102,33.9411,60086.7,3.202,2.55881,2.40574,-0.0730897,0.0444553,23.0654,0.11619000000000002,1.06618e-05,1.14093e-06,0.07145739999999999,-2.6901900000000002e-06,-3.37589e-08,4,3.41889,0.49032,11,0,15,1,0.63017,0,48.2293,42.8662,60084.0,1.1611200000000002,-0.0760247,0.14,3.1,1.02997e-05,23.1029,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,11333,12,111,-9.0,3,0.3983,0.001,0.40059,0.001,0.40059,0.00172,0,300,0.0236316,-9,-9,-9,-9,60386.1,120.225,87.3455,84.0917,60388.6,0.125,-1.86142,0.0815929,-0.13187000000000001,0.020152200000000002,22.0277,0.022512599999999997,2.77295e-05,5.74968e-07,-0.00017356700000000001,-8.06167e-09,-7.82501e-09,46,12.9223,1.0,11,0,74,1,0.40059,0,-202.541,41.6847,60388.6,-1.85065,-0.06800260000000001,0.14,3.1,2.02677e-05,22.368,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,93046,12,111,-9.0,3,0.5788800000000001,0.018,0.5747,0.018,0.5747,0.01807,0,300,0.010537600000000001,-9,-9,-9,-9,60491.4,17.9374,17.0496,12.0969,60479.9,0.308,-0.644312,0.5099899999999999,0.0158208,0.05813240000000001,23.6507,0.0710749,6.219e-06,4.07111e-07,0.00997544,-1.52223e-07,-1.4287100000000001e-08,27,31.5883,0.24766999999999997,11,0,11,1,0.5747,0,909.2760000000001,42.6314,60479.8,-1.54567,0.042863599999999995,0.14,3.1,6.42313e-06,23.6156,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,47271,12,111,-9.0,3,0.39574000000000004,0.001,0.39271,0.001,0.39271,0.00172,0,300,0.0185352,-9,-9,-9,-9,60508.3,92.9442,62.935,59.2154,60503.6,0.116,1.01752,0.1198,-0.0315608,0.02051,22.1408,0.0254635,2.4984800000000002e-05,5.85961e-07,0.000217601,-2.79837e-08,-9.064479999999998e-09,36,27.332,0.85014,11,0,17,1,0.39271,0,732.435,41.6421,60503.7,1.05303,-3.3980300000000004e-05,0.14,3.1,2.52453e-05,22.1295,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,328308,12,111,-9.0,3,0.66425,0.0419,0.6642,0.0419,0.6642,0.04193,0,300,0.016637700000000002,-9,-9,-9,-9,59810.1,34.5148,28.1211,20.5201,59802.3,0.111,-0.98855,0.22179000000000001,-0.0272553,0.031014999999999997,23.5965,0.0267938,6.53734e-06,1.61328e-07,0.000293813,-1.10086e-08,-2.64332e-09,60,55.3736,0.6452,11,0,84,1,0.6642,0,-207.274,43.0077,59802.3,-0.9272020000000001,-0.0435402,0.14,3.1,6.29499e-06,23.6375,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,149839,12,111,-9.0,3,0.77994,0.0503,0.7782600000000001,0.0503,0.7782600000000001,0.05033,0,300,0.00715565,-9,-9,-9,-9,59870.2,45.525,38.539,27.2157,59874.1,0.262,0.53909,0.16201,-0.0145391,0.026570299999999998,23.7816,0.0230106,5.51252e-06,1.1683e-07,-0.000104454,-5.72295e-09,-1.05399e-09,68,60.9926,0.71401,11,0,87,1,0.7782600000000001,0,290.486,43.4311,59874.3,0.6763399999999999,-0.048003199999999996,0.14,3.1,5.308380000000001e-06,23.8226,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,108769,12,111,-9.0,3,0.46431999999999995,0.001,0.46453,0.001,0.46453,0.00177,0,300,0.0110993,-9,-9,-9,-9,60194.1,53.7564,27.0375,19.5996,60199.9,0.218,-2.7582400000000002,0.13721,0.11185999999999999,0.0250781,23.4479,0.026527,7.49635e-06,1.83153e-07,0.000116916,-6.31078e-09,-2.9007e-09,56,52.2174,0.61882,11,0,65,1,0.46453,0,-391.13599999999997,42.0696,60199.8,-2.78206,0.10801,0.14,3.1,7.628160000000001e-06,23.429,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,16435,12,111,-9.0,3,1.26386,0.148,1.26301,0.148,1.26301,0.14802,0,300,0.0189989,-9,-9,-9,-9,60165.3,8.02791,5.99296,4.78298,60165.3,0.167,1.70205,1.50832,0.0834244,0.08832369999999999,24.9434,0.13437000000000002,1.89078e-06,2.33993e-07,0.0231653,-1.35355e-07,1.3286200000000002e-08,33,33.8499,0.42633000000000004,11,0,23,1,1.26301,0,-310.01,44.7283,60165.8,1.11761,0.00620688,0.14,3.1,1.4572999999999998e-06,25.2261,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,87150,12,111,-9.0,3,0.64239,0.0083,0.64284,0.0083,0.64284,0.00846,0,300,0.0138733,-9,-9,-9,-9,59899.1,48.6812,31.196,19.9347,59901.6,0.179,-1.088,0.1196,-0.07667130000000001,0.0286351,23.4346,0.0254668,7.5884899999999996e-06,1.7799399999999997e-07,-8.331969999999999e-05,-6.2055799999999996e-09,-3.09894e-09,48,48.1107,0.46836000000000005,11,0,89,1,0.64284,0,-340.283,42.9205,59901.6,-1.09568,-0.0882097,0.14,3.1,7.58265e-06,23.4354,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,313631,12,111,-9.0,3,0.89599,0.0231,0.89541,0.0231,0.89541,0.023180000000000003,0,300,0.0073296,-9,-9,-9,-9,60223.2,23.2672,17.9443,15.5033,60226.9,0.611,-0.208382,0.4268,-0.000275856,0.0350462,24.449,0.040758800000000005,2.98138e-06,1.11922e-07,0.00156956,-2.37875e-08,6.11882e-10,52,72.0471,0.0342491,11,0,76,1,0.89541,0,-50.7153,43.8046,60227.3,0.14451,0.0192865,0.14,3.1,2.8995699999999998e-06,24.4792,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,195545,12,111,-9.0,3,0.9444799999999999,0.0195,0.94206,0.0195,0.94206,0.0196,0,300,0.0207507,-9,-9,-9,-9,59826.3,12.0689,7.88599,6.112019999999999,59824.7,1.42,-0.430497,0.59246,0.0252301,0.0632724,24.7801,0.08441439999999999,2.1975599999999997e-06,1.7085699999999998e-07,0.010892200000000001,-5.27047e-08,1.0674600000000002e-09,52,61.9463,0.16263,11,0,9,1,0.94206,0,238.731,43.9428,59822.0,-0.208236,0.0391299,0.14,3.1,2.30518e-06,24.7282,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,27867,12,111,-9.0,3,0.76269,0.0412,0.7609,0.0412,0.7609,0.04124,0,300,0.019191099999999996,-9,-9,-9,-9,59857.2,18.2278,12.7076,12.3559,59861.5,0.469,0.8773,0.33971,0.07992460000000001,0.0365848,24.2698,0.0354831,3.5162300000000003e-06,1.1491500000000001e-07,0.00207682,-2.29012e-08,-1.0627e-09,60,55.0161,0.65795,11,0,28,1,0.7609,0,90.6042,43.3711,59861.3,0.79132,0.071332,0.14,3.1,4.04972e-06,24.1164,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,333152,12,111,-9.0,3,0.57821,0.0238,0.57725,0.0238,0.57725,0.02385,0,300,0.00848908,-9,-9,-9,-9,60567.2,31.858,30.7225,28.5202,60559.7,1.293,-1.10731,0.22416999999999998,0.025190200000000003,0.042854699999999996,23.3179,0.06699110000000001,8.44986e-06,5.21365e-07,-0.00142349,2.1136599999999998e-08,-1.76978e-08,40,48.3547,0.17121,11,0,103,1,0.57725,0,98.7201,42.6386,60557.5,-0.983991,-0.0454458,0.14,3.1,8.82722e-06,23.2704,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,300330,12,111,-9.0,3,0.72114,0.001,0.72372,0.001,0.72372,0.00199,0,300,0.017603,-9,-9,-9,-9,60370.2,25.5163,21.139,13.9103,60366.4,0.382,1.19492,0.33124000000000003,0.00501854,0.0335974,23.9629,0.033114199999999996,4.66476e-06,1.42272e-07,0.000981634,-2.73358e-08,-1.45324e-09,52,41.23,0.85829,11,0,15,1,0.72372,0,-176.33,43.2322,60366.4,0.93255,0.0503448,0.14,3.1,4.97631e-06,23.8927,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,52659,12,111,-9.0,3,0.9030799999999999,0.1521,0.90138,0.1521,0.90138,0.15211,0,300,0.0192377,-9,-9,-9,-9,59870.1,22.7949,17.6087,16.4119,59856.2,0.396,1.11984,0.29585,-0.09152869999999999,0.0299825,24.1187,0.0340066,4.04136e-06,1.2657999999999999e-07,0.0008069619999999999,-2.0085900000000003e-08,2.55549e-10,40,40.8283,0.43388999999999994,11,0,86,1,0.90138,0,267.28,43.8237,59856.2,1.12629,-0.0493857,0.14,3.1,3.93398e-06,24.1479,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,305274,12,111,-9.0,3,0.3366,0.026,0.33810999999999997,0.026,0.33810999999999997,0.02603,0,300,0.016039400000000002,-9,-9,-9,-9,60050.0,130.567,105.68299999999999,105.02799999999999,60051.5,0.184,-0.788616,0.13860999999999998,-0.09712849999999999,0.0209864,21.7964,0.024303400000000003,3.43121e-05,7.68052e-07,0.00042135400000000003,-2.68173e-08,-1.25107e-08,12,1.90438,0.99954,11,0,59,1,0.33810999999999997,0,13.5639,41.254,60051.5,-0.840326,-0.08271039999999999,0.14,3.1,3.5801e-05,21.7503,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,213550,12,111,-9.0,3,0.6198600000000001,0.001,0.61952,0.001,0.61952,0.0019,0,300,0.0210724,-9,-9,-9,-9,59870.1,56.501,39.6775,27.1272,59870.9,0.243,-1.06131,0.20468,-0.0480593,0.029145499999999998,23.417,0.025258000000000003,7.71265e-06,1.79423e-07,-4.98078e-06,-8.31787e-09,-3.36444e-09,28,27.7898,0.47563,11,0,93,1,0.61952,0,-103.307,42.8239,59871.1,-0.7202930000000001,-0.07064830000000001,0.14,3.1,8.27382e-06,23.3407,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,209057,12,111,-9.0,3,0.74912,0.0366,0.74783,0.0366,0.74783,0.03664,0,300,0.0214592,-9,-9,-9,-9,60574.1,24.9197,20.7114,13.7616,60577.2,0.467,-0.00763168,0.26179,-0.0751083,0.030859300000000003,23.7908,0.028477,5.46625e-06,1.43371e-07,7.66528e-05,-1.5423200000000003e-08,-9.816439999999998e-10,40,40.1691,0.46276000000000006,11,0,58,1,0.74783,0,169.37400000000002,43.3243,60576.7,0.33608000000000005,-0.0429171,0.14,3.1,5.52475e-06,23.7792,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,211650,12,111,-9.0,3,0.90597,0.192,0.9036299999999999,0.192,0.9036299999999999,0.19201,0,300,0.00856182,-9,-9,-9,-9,59884.1,23.7556,18.3594,18.0946,59887.0,0.417,-0.286564,0.31828,-0.0688319,0.0341219,24.3006,0.0371541,3.41789e-06,1.16961e-07,0.00263149,-1.77719e-08,2.7090800000000003e-10,24,18.0758,0.79932,11,0,10,1,0.9036299999999999,0,299.339,43.8311,59887.4,0.0822009,-0.0519739,0.14,3.1,3.4404500000000002e-06,24.2935,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,321584,12,111,-9.0,3,0.90355,0.0478,0.90154,0.0478,0.90154,0.047830000000000004,0,300,0.00595685,-9,-9,-9,-9,60241.2,22.6624,21.3821,15.972,60244.1,0.514,0.61948,0.30206,0.00259464,0.034253399999999996,24.32,0.0413862,3.35744e-06,1.27979e-07,0.00042333599999999996,-1.94594e-08,7.51363e-10,44,27.9633,0.9715,11,0,42,1,0.90154,0,381.88,43.8245,60244.3,0.29874,-0.0552156,0.14,3.1,3.5924300000000005e-06,24.2465,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
