VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_pc1,SIMSED_pc2,SIMSED_pc3,SIMSED_II_INDEX,SIMSED_IIN_INDEX,SIMSED_Mejecta,SIMSED_Kinetic_energy,SIMSED_Mcsm,SIMSED_R0,SIMSED_Rho
SN:,171974,12,111,-9.0,3,0.36375,0.001,0.36316,0.001,0.36316,0.00169,0,300,0.021744,-9,-9,-9,-9,60238.3,129.60399999999998,86.3449,82.8516,60236.9,0.079,0.42398,0.0636581,-0.0686117,0.020058799999999998,21.7554,0.022680900000000004,3.56302e-05,7.44312e-07,-0.00012102200000000001,-4.2041600000000005e-09,-1.18165e-08,36,32.5611,0.63294,11,0,61,1,0.36316,0,-154.79,41.4387,60236.9,0.39525,-0.0773461,0.14,3.1,3.4878899999999996e-05,21.7786,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,138070,12,111,-9.0,3,0.65337,0.001,0.65382,0.001,0.65382,0.00193,0,300,0.00807619,-9,-9,-9,-9,60184.3,40.6709,29.4873,19.3759,60184.4,0.265,-0.9207350000000001,0.17407999999999998,-0.0663125,0.0315817,23.6337,0.0277998,6.317290000000001e-06,1.61752e-07,0.00017665200000000002,-1.06302e-08,-2.52361e-09,52,38.5042,0.91806,11,0,113,1,0.65382,0,-486.671,42.9653,60184.4,-0.8515020000000001,-0.031185,0.14,3.1,6.3805999999999995e-06,23.6228,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,332939,12,111,-9.0,3,0.7730100000000001,0.0302,0.77266,0.0302,0.77266,0.03025,0,300,0.00870234,-9,-9,-9,-9,59945.1,55.6011,51.334,27.6525,59939.3,0.689,1.51358,0.6053,-0.0450005,0.0273976,23.7805,0.0276315,5.51836e-06,1.4044e-07,0.00199191,-4.9602e-08,-1.23848e-09,24,27.3979,0.28625,11,0,7,1,0.77266,0,-97.7378,43.4102,59938.8,0.9015799999999999,-0.07442810000000001,0.14,3.1,6.0075699999999995e-06,23.6883,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,207635,12,111,-9.0,3,0.84315,0.014,0.8417,0.014,0.8417,0.014119999999999999,0,300,0.0203787,-9,-9,-9,-9,60240.0,19.2403,18.3853,11.4471,60241.8,0.718,-0.171477,0.50621,-0.0848285,0.0355648,24.274,0.040611699999999994,3.50254e-06,1.31011e-07,0.00377979,-2.7606599999999995e-08,6.808639999999999e-10,20,19.7181,0.47568,11,0,75,1,0.8417,0,193.08900000000003,43.6401,60241.6,-0.185573,-0.0192642,0.14,3.1,3.60964e-06,24.2413,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,41755,12,111,-9.0,3,0.67723,0.001,0.6773,0.001,0.6773,0.00195,0,300,0.012535,-9,-9,-9,-9,60238.3,60.7734,41.7004,22.1606,60242.9,0.266,1.06093,0.17105,-0.0241498,0.0295233,23.5372,0.026062900000000003,6.90414e-06,1.65732e-07,-0.00033869,-9.814459999999999e-09,-2.28022e-09,44,36.3775,0.78601,11,0,123,1,0.6773,0,-229.519,43.0593,60242.5,1.23032,0.016034200000000002,0.14,3.1,6.687970000000001e-06,23.5718,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,289321,12,111,-9.0,3,1.0776700000000001,0.0394,1.08107,0.0394,1.08107,0.03946,0,300,0.0280329,-9,-9,-9,-9,59621.2,6.35725,5.9019900000000005,2.53585,59624.4,0.393,-1.61618,1.18569,0.027157499999999998,0.12734,24.9872,0.12460999999999998,1.8159599999999998e-06,2.0841e-07,0.043272500000000005,-1.1443199999999999e-07,1.2488700000000002e-08,32,23.8059,0.85136,11,0,33,1,1.08107,0,-300.461,44.306,59625.4,-0.450036,0.00334014,0.14,3.1,1.77111e-06,25.0144,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,294818,12,111,-9.0,3,1.12148,0.0744,1.12096,0.0744,1.12096,0.07443,0,300,0.020178,-9,-9,-9,-9,60165.3,9.95698,6.36546,5.29469,60151.5,0.122,0.17134000000000002,1.4267,-0.010782799999999999,0.10135,24.6323,0.15945,2.51817e-06,3.6982e-07,0.0249856,-4.32724e-07,8.997639999999998e-09,30,25.9117,0.72554,11,0,90,1,1.12096,0,-373.588,44.4075,60154.6,0.61522,-0.0133518,0.14,3.1,1.94096e-06,24.915,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,244539,12,111,-9.0,3,1.2182,0.0556,1.21835,0.0556,1.21835,0.05565,0,300,0.016615099999999997,-9,-9,-9,-9,60050.0,14.2238,13.9568,7.19872,60054.6,1.005,0.77579,0.5593,-0.11245899999999999,0.0559063,24.6048,0.0851307,2.5826599999999996e-06,2.02502e-07,-0.00039338,-4.583930000000001e-08,7.79551e-09,11,7.66075,0.74333,11,0,45,1,1.21835,0,730.799,44.6307,60053.2,0.5513600000000001,-0.139688,0.14,3.1,2.2481200000000003e-06,24.7554,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,278392,12,111,-9.0,3,1.18979,0.1374,1.18787,0.1374,1.18787,0.13742000000000001,0,300,0.022798099999999998,-9,-9,-9,-9,60211.0,9.211269999999999,9.00415,4.87211,60224.2,1.08,0.18417,0.66575,-0.11108900000000001,0.0615514,24.9002,0.0898374,1.96759e-06,1.62805e-07,-0.000264915,-4.20437e-08,6.91025e-09,26,30.2601,0.25697,11,0,112,1,1.18787,0,313.4,44.5646,60225.5,0.9929,-0.036396,0.14,3.1,1.8831200000000001e-06,24.9478,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,202719,12,111,-9.0,3,1.07839,0.1657,1.0780100000000001,0.1657,1.0780100000000001,0.16571,0,300,0.0104836,-9,-9,-9,-9,60574.2,13.4474,12.0141,5.030530000000001,60582.4,0.802,0.70702,0.51449,-0.10479300000000001,0.055914099999999994,24.579,0.058255999999999995,2.64493e-06,1.4191499999999998e-07,0.00539439,-3.4291e-08,3.34943e-09,29,32.9338,0.28042,11,0,114,1,1.0780100000000001,0,-333.848,44.3024,60582.0,0.5038600000000001,-0.0999358,0.14,3.1,2.6989099999999995e-06,24.557,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,20549,12,111,-9.0,3,0.65588,0.001,0.65508,0.001,0.65508,0.00193,0,300,0.00902038,-9,-9,-9,-9,59842.1,50.1836,39.2416,25.2408,59845.5,0.223,0.84536,0.16592,0.00245702,0.0279175,23.5474,0.0252137,6.839860000000001e-06,1.5884e-07,6.72235e-06,-9.04241e-09,-2.7282399999999997e-09,48,41.3345,0.7407600000000001,11,0,37,1,0.65508,0,-130.10299999999998,42.9721,59845.4,0.51635,0.0123376,0.14,3.1,6.6802399999999986e-06,23.573,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,6450,12,111,-9.0,3,0.7181,0.0231,0.7164699999999999,0.0231,0.7164699999999999,0.02316,0,300,0.00542372,-9,-9,-9,-9,59866.0,32.8697,28.7319,16.9727,59865.9,0.317,-2.36198,0.24846,-0.0366082,0.0314086,23.9946,0.026468900000000004,4.530580000000001e-06,1.1045e-07,0.00036197,-8.13032e-09,-1.2213e-09,36,29.5176,0.7689600000000001,11,0,101,1,0.7164699999999999,0,112.186,43.2108,59866.5,-2.05382,-0.0634884,0.14,3.1,4.7797900000000005e-06,23.9365,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,317225,12,111,-9.0,3,0.2846,0.001,0.28379,0.001,0.28379,0.00163,0,300,0.0214592,-9,-9,-9,-9,60603.0,153.344,132.1,124.99600000000001,60601.4,0.084,-0.393333,0.10300999999999999,-0.00580984,0.0207537,21.5435,0.024543099999999998,4.33097e-05,9.79014e-07,0.000193629,-1.39406e-08,-1.71542e-08,24,7.38583,0.99954,11,0,58,1,0.28379,0,80.7865,40.818,60601.4,-0.34501,0.019980099999999997,0.14,3.1,4.25296e-05,21.5633,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,223555,12,111,-9.0,3,1.0674700000000001,0.0165,1.0670899999999999,0.0165,1.0670899999999999,0.016630000000000002,0,300,0.0179976,-9,-9,-9,-9,59800.4,18.0989,12.2088,5.22415,59777.7,1.058,0.7518,0.63747,-0.142656,0.0575382,24.4768,0.0629602,2.9057999999999998e-06,1.68503e-07,0.00613841,-5.564430000000001e-08,4.10009e-09,47,70.0738,0.016157499999999998,11,0,40,1,1.0670899999999999,0,-155.857,44.275,59776.3,0.78215,-0.10756700000000001,0.14,3.1,2.9321e-06,24.4671,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,288453,12,111,-9.0,3,1.21656,0.104,1.21652,0.104,1.21652,0.10402,0,300,0.019426099999999998,-9,-9,-9,-9,60184.4,7.80195,5.2659199999999995,3.40866,60186.0,1.12,-0.573537,0.79201,-0.0885719,0.0776066,25.0181,0.12459,1.76507e-06,2.0254100000000001e-07,0.011384700000000001,-7.256089999999999e-08,9.34199e-09,44,42.3829,0.54109,11,0,128,1,1.21652,0,-281.0,44.6268,60186.4,0.11842000000000001,-0.015016499999999999,0.14,3.1,1.4946200000000002e-06,25.1987,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,18593,12,111,-9.0,3,0.80083,0.0316,0.79725,0.0316,0.79725,0.03165,0,300,0.0089613,-9,-9,-9,-9,59770.4,23.6639,15.4007,13.7083,59758.9,2.256,0.3157,0.65376,-0.019524,0.04877619999999999,24.1853,0.0986388,3.80084e-06,3.4530500000000003e-07,0.00652694,-5.66784e-08,-6.656989999999999e-09,40,45.7962,0.24418,11,0,3,1,0.79725,0,670.9939999999999,43.4977,59760.1,-0.644009,-0.0108408,0.14,3.1,3.7870099999999998e-06,24.1893,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,279738,12,111,-9.0,3,0.66275,0.001,0.66462,0.001,0.66462,0.00194,0,300,0.015198900000000001,-9,-9,-9,-9,59646.1,27.8479,24.6544,20.136,59638.1,0.307,0.8192200000000001,0.25649,-0.0643816,0.0334119,23.2496,0.038280800000000004,8.99844e-06,3.17267e-07,0.00159676,-5.74904e-08,-5.281e-09,40,23.6169,0.98164,11,0,98,1,0.66462,0,18.2201,43.0069,59638.0,0.6824,-0.0908424,0.14,3.1,8.87389e-06,23.2647,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,53780,12,111,-9.0,3,0.87523,0.0347,0.87413,0.0347,0.87413,0.03475,0,300,0.022516099999999997,-9,-9,-9,-9,60124.3,7.156510000000001,5.2582699999999996,2.1630599999999998,60125.2,4.542,0.47305,1.56028,0.15703,0.13532,24.9765,0.14057,1.8340400000000002e-06,2.37455e-07,0.0258572,-1.2513099999999998e-07,-3.5801900000000002e-09,36,45.7896,0.12711,11,0,68,1,0.87413,0,104.45700000000001,43.7408,60124.5,-0.745843,0.11762,0.14,3.1,2.07041e-06,24.8449,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,219526,12,111,-9.0,3,0.7560899999999999,0.038,0.75627,0.038,0.75627,0.03804,0,300,0.023375299999999998,-9,-9,-9,-9,60532.3,24.1949,19.6922,14.7126,60515.4,3.795,0.6241399999999999,0.8842399999999999,-0.154219,0.0560082,23.5045,0.16295,7.115210000000001e-06,1.0678499999999999e-06,0.013730700000000002,-5.2473e-08,-4.1554199999999994e-08,20,19.9697,0.45983,11,0,79,1,0.75627,0,-484.705,43.3524,60516.8,0.53993,-0.11015499999999999,0.14,3.1,6.6968200000000005e-06,23.5703,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,116729,12,111,-9.0,3,1.01878,0.0348,1.0186,0.0348,1.0186,0.03486,0,300,0.00595685,-9,-9,-9,-9,60624.1,25.7651,20.489,7.60411,60622.2,0.408,0.8135,0.29389,-0.0277744,0.047391699999999995,24.2797,0.035396199999999996,3.4843800000000003e-06,1.13595e-07,0.00201212,-1.4381e-08,9.997350000000002e-10,44,46.6119,0.36546,11,0,42,1,1.0186,0,-178.726,44.1499,60622.5,1.04254,-0.08077260000000001,0.14,3.1,3.1519099999999997e-06,24.3886,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,163591,12,111,-9.0,3,0.8981100000000001,0.0406,0.9002,0.0406,0.9002,0.040639999999999996,0,300,0.0152341,-9,-9,-9,-9,59591.2,19.4122,12.4342,11.6957,59598.8,0.456,0.8398200000000001,0.7477,-0.0601424,0.035615100000000004,24.2492,0.06160740000000001,3.5834300000000003e-06,2.03333e-07,0.00289652,-1.17241e-07,7.299789999999999e-10,40,51.575,0.10386,11,0,12,1,0.9002,0,35.2297,43.8159,59598.8,1.03651,-0.0149375,0.14,3.1,3.54995e-06,24.2594,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,129150,12,111,-9.0,3,0.94962,0.2227,0.94757,0.2227,0.94757,0.22271,0,300,0.014437,-9,-9,-9,-9,60184.3,13.4118,12.9123,10.0278,60177.1,0.639,-0.930192,0.40333,-0.0478429,0.0401404,24.6464,0.0560565,2.48577e-06,1.2834e-07,0.00138691,-2.6472999999999998e-08,1.5925799999999999e-09,56,49.1876,0.72845,11,0,22,1,0.94757,0,203.571,43.958,60176.4,-1.19832,-0.044752600000000003,0.14,3.1,2.54205e-06,24.622,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,226583,12,111,-9.0,3,1.27125,0.2309,1.27045,0.2309,1.27045,0.23091,0,300,0.00819286,-9,-9,-9,-9,59839.2,6.775239999999999,6.08716,4.25859,59855.4,1.606,0.97819,1.08122,-0.08528430000000001,0.07333789999999998,25.4352,0.13684000000000002,1.20199e-06,1.51486e-07,0.016645300000000002,-8.07602e-08,6.30667e-09,59,63.8683,0.30945,11,0,71,1,1.27045,0,-14.4538,44.7441,59852.8,0.65086,0.000446399,0.14,3.1,1.37489e-06,25.2893,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,322567,12,111,-9.0,3,0.95689,0.2586,0.95635,0.2586,0.95635,0.25861,0,300,0.0138733,-9,-9,-9,-9,60611.2,26.1835,17.8996,14.4757,60614.2,0.438,-0.131523,0.27071,0.0113035,0.0315397,24.3508,0.032666900000000006,3.26351e-06,9.81903e-08,0.00078154,-1.0281899999999999e-08,4.849380000000001e-10,60,44.7818,0.9286200000000001,11,0,89,1,0.95635,0,-82.143,43.9811,60613.6,-0.151823,-0.0375479,0.14,3.1,2.7901599999999997e-06,24.5209,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,114,12,111,-9.0,3,0.8441700000000001,0.2747,0.8443799999999999,0.2747,0.8443799999999999,0.27471,0,300,0.0199624,-9,-9,-9,-9,60240.0,20.8181,15.8502,12.6904,60242.8,2.116,1.57405,1.4509100000000001,0.029999099999999997,0.00538547,24.2283,0.058179499999999995,3.65315e-06,1.9575500000000002e-07,0.000762384,-2.34504e-07,-6.94228e-11,20,22.1571,0.33205,11,0,54,1,0.8443799999999999,0,-282.25,43.6466,60242.1,0.9015799999999999,0.01095,0.14,3.1,3.78671e-06,24.1894,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,189436,12,111,-9.0,3,0.91499,0.001,0.9172399999999999,0.001,0.9172399999999999,0.00216,0,300,0.016615099999999997,-9,-9,-9,-9,60415.0,22.5846,16.6887,15.6085,60417.0,0.739,1.91098,0.54752,-0.020133,0.0347041,24.2687,0.0439205,3.5199699999999998e-06,1.42391e-07,0.0046044,-4.71712e-08,2.46884e-10,20,22.2963,0.32465,11,0,45,1,0.9172399999999999,0,-6.2183,43.8659,60417.0,0.9522299999999999,-0.0575543,0.14,3.1,3.78715e-06,24.1892,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,88242,12,111,-9.0,3,1.10481,0.1726,1.10486,0.1726,1.10486,0.17260999999999999,0,300,0.00796668,-9,-9,-9,-9,60270.1,6.6754,5.1266300000000005,3.8683099999999997,60261.2,1.193,0.43677,0.83804,0.083335,0.10081,25.0512,0.13037,1.71203e-06,2.0557099999999998e-07,0.0192282,-1.2818e-07,4.6903199999999996e-09,26,25.9334,0.46676999999999996,11,0,53,1,1.10486,0,-268.022,44.368,60262.8,-0.0772803,0.0251929,0.14,3.1,1.6490200000000001e-06,25.0919,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,296312,12,111,-9.0,3,0.75107,0.0226,0.74968,0.0226,0.74968,0.02267,0,300,0.022516099999999997,-9,-9,-9,-9,59835.1,22.1039,14.7006,13.6724,59828.5,0.325,-0.132248,0.28651,-0.0350607,0.035111199999999995,23.882,0.0406119,5.02586e-06,1.8799199999999998e-07,0.00188758,-3.8673199999999996e-08,-1.94716e-09,52,52.846,0.44123,11,0,68,1,0.74968,0,208.62599999999998,43.331,59828.4,0.0615101,-0.0247418,0.14,3.1,5.03168e-06,23.8807,-9.0,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
