VARNAMES:,CID,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_sSFR,HOST_sSFR_ERR,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,SIM_TYPE_INDEX,SIM_TEMPLATE_INDEX,SIM_LIBID,SIM_NGEN_LIBID,SIM_ZCMB,SIM_ZFLAG,SIM_VPEC,SIM_DLMAG,SIM_PKMJD,SIM_x1,SIM_c,SIM_alpha,SIM_beta,SIM_x0,SIM_mB,SIM_AV,SIM_RV,SIM_SHAPE,SIMNULL1,SIMSED_Iax_INDEX,SIMSED_M_V,SIMSED_t_rise,SIMSED_dm15B,SIMSED_dm15R
SN:,240578,12,111,-9.0,3,0.6209899999999999,0.0172,0.62152,0.0172,0.62152,0.01728,0,300,0.0185352,-9,-9,-9,-9,59842.0,54.4799,38.9005,27.9449,59844.5,0.305,0.9561299999999999,0.21886999999999998,-0.0386948,0.0271986,23.222,0.025716500000000003,9.22952e-06,2.1860800000000002e-07,0.000147467,-1.6977999999999998e-08,-4.02121e-09,40,29.7022,0.88335,11,0,17,1,0.62152,0,-362.658,42.8313,59844.3,1.3313700000000002,-0.0367702,0.14,3.1,9.719630000000001e-06,23.1659,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,232767,12,111,-9.0,3,1.1712,0.2625,1.17461,0.2625,1.17461,0.26250999999999997,0,300,0.020132,-9,-9,-9,-9,60373.1,6.81977,6.73579,4.15439,60369.0,1.302,0.65703,0.8457399999999999,-0.0866414,0.0788347,25.1299,0.10275,1.5924200000000001e-06,1.50705e-07,0.0177989,-4.1496199999999994e-08,7.01638e-09,38,38.5021,0.44677,11,0,126,1,1.17461,0,-262.377,44.5292,60366.6,-0.12026099999999999,-0.0599011,0.14,3.1,1.8025e-06,24.9953,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,117390,12,111,-9.0,3,0.6184,0.0481,0.61646,0.0481,0.61646,0.04813,0,300,0.018615700000000002,-9,-9,-9,-9,60250.2,41.3182,23.0788,20.4473,60251.8,0.037,0.62727,0.20326,-0.0657283,0.030433999999999996,23.1343,0.0324249,1.00067e-05,2.98846e-07,0.000994433,-3.65936e-08,-5.4187e-09,28,22.4335,0.76084,11,0,44,1,0.61646,0,170.71099999999998,42.813,60251.7,0.43162,-0.024364,0.14,3.1,8.49549e-06,23.312,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,191993,12,111,-9.0,3,0.659,0.007,0.65751,0.007,0.65751,0.00719,0,300,0.021744,-9,-9,-9,-9,59930.2,25.9121,24.139,15.8524,59927.1,0.63,-2.2807,0.7346,0.022259900000000003,0.0400703,24.0424,0.0342114,4.335530000000001e-06,1.3661199999999998e-07,0.0128429,-5.7976800000000006e-08,-3.15246e-09,16,5.70504,0.99098,11,0,61,1,0.65751,0,43.1371,42.9827,59927.1,-2.04323,0.042250499999999996,0.14,3.1,4.36608e-06,24.0348,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,13068,12,111,-9.0,3,0.5401,0.6359,0.54014,0.6359,0.54014,0.6359,0,300,0.0106885,-9,-9,-9,-9,60168.2,103.944,63.8625,61.4526,60171.1,0.131,0.40655,0.0939581,-0.126925,0.020033000000000002,22.7444,0.021377700000000003,1.43293e-05,2.82137e-07,9.47775e-05,-7.00253e-09,-3.85736e-09,66,52.8777,0.87879,11,0,70,1,0.54014,0,-350.62800000000004,42.4629,60171.2,0.47584,-0.122717,0.14,3.1,1.56198e-05,22.6508,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,237340,12,111,-9.0,3,0.8446,0.0212,0.8438399999999999,0.0212,0.8438399999999999,0.02128,0,300,0.0228397,-9,-9,-9,-9,60194.2,9.44016,7.110180000000001,4.122240000000001,60192.3,0.279,-1.9946599999999999,0.6691199999999999,0.0945071,0.06676900000000001,25.0065,0.0674735,1.78399e-06,1.1086700000000001e-07,0.009137,-3.29326e-08,7.952360000000001e-10,52,48.0669,0.6293,11,0,51,1,0.8438399999999999,0,10.0703,43.6461,60191.5,-1.6684900000000003,0.12025999999999999,0.14,3.1,1.99078e-06,24.8874,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,64851,12,111,-9.0,3,0.41718999999999995,0.5407,0.41738000000000003,0.5407,0.41738000000000003,0.5407,0,300,0.0184642,-9,-9,-9,-9,59864.0,125.007,81.659,77.4968,59863.9,0.09,-0.20734699999999998,0.10635,-0.120127,0.0179224,22.2146,0.0208954,2.3343699999999998e-05,4.4925800000000004e-07,0.000110045,-6.59238e-09,-6.3243700000000006e-09,36,21.7559,0.9706100000000001,11,0,32,1,0.41738000000000003,0,-243.882,41.7934,59863.9,-0.292749,-0.08988389999999999,0.14,3.1,2.3862399999999997e-05,22.1907,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,265394,12,111,-9.0,3,0.56413,0.0431,0.5652699999999999,0.0431,0.5652699999999999,0.04313,0,300,0.0280329,-9,-9,-9,-9,60072.0,50.1451,40.8408,29.2222,60056.6,0.238,0.97806,0.34626,0.04220019999999999,0.032512900000000004,23.2117,0.0401226,9.317760000000001e-06,3.4433100000000004e-07,0.00367146,-8.59235e-08,-7.93633e-09,12,14.6506,0.2611,11,0,33,1,0.5652699999999999,0,196.921,42.5806,60056.5,1.07975,0.042571,0.14,3.1,9.45053e-06,23.1964,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,10103,12,111,-9.0,3,0.8831700000000001,0.0375,0.88321,0.0375,0.88321,0.03754,0,300,0.0108504,-9,-9,-9,-9,60580.1,25.9611,21.26,18.1277,60583.2,0.375,1.1484299999999998,0.28296,-0.0882148,0.029498900000000005,23.9478,0.031418,4.73024e-06,1.3687900000000002e-07,0.00106936,-2.07143e-08,-1.3648099999999999e-10,40,35.6944,0.6644100000000001,11,0,119,1,0.88321,0,-415.402,43.7671,60583.7,1.22376,-0.08667899999999999,0.14,3.1,4.66825e-06,23.9621,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,158330,12,111,-9.0,3,0.95137,0.2684,0.9500700000000001,0.2684,0.9500700000000001,0.26841,0,300,0.0167254,-9,-9,-9,-9,60183.3,16.1715,11.1912,10.2331,60186.4,0.679,-1.8159299999999998,0.35636999999999996,-0.10871800000000001,0.0405579,24.3967,0.0632057,3.1284199999999997e-06,1.8212e-07,0.000135833,-3.3963e-08,2.8030900000000005e-09,46,36.409,0.84339,11,0,6,1,0.9500700000000001,0,-102.696,43.9642,60186.0,-1.21678,-0.114445,0.14,3.1,3.0766399999999997e-06,24.4148,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,245675,12,111,-9.0,3,1.25727,0.1221,1.2552,0.1221,1.2552,0.12212999999999999,0,300,0.00903317,-9,-9,-9,-9,60624.1,6.706519999999999,6.53541,3.32948,60629.5,1.279,0.20432,0.77971,0.1248,0.0786865,25.249,0.11875,1.4269e-06,1.56067e-07,0.00594751,-5.79105e-08,7.50779e-09,41,42.6082,0.40176,11,0,27,1,1.2552,0,348.845,44.7129,60629.2,0.77579,0.0860154,0.14,3.1,1.12626e-06,25.5059,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,89227,12,111,-9.0,3,0.6605300000000001,0.001,0.66001,0.001,0.66001,0.00194,0,300,0.0156118,-9,-9,-9,-9,60153.2,42.9843,36.6194,26.2912,60152.3,1.794,1.2856100000000001,0.54566,-0.12113199999999999,0.0311875,23.3209,0.0350026,8.426160000000001e-06,2.71647e-07,-0.00395541,6.38918e-08,-5.00545e-09,48,30.2886,0.97854,11,0,85,1,0.66001,0,-65.525,42.9915,60154.9,0.5645100000000001,-0.0681815,0.14,3.1,8.3089e-06,23.3361,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,73923,12,111,-9.0,3,1.1860600000000001,0.0897,1.18405,0.0897,1.18405,0.08972999999999999,0,300,0.0183372,-9,-9,-9,-9,60596.1,9.05397,6.32523,4.61667,60595.9,1.196,0.64818,0.81388,0.0490859,0.07277360000000001,24.9584,0.087029,1.86479e-06,1.49476e-07,0.0172475,-4.0338e-08,5.943689999999999e-09,29,25.8988,0.63089,11,0,132,1,1.18405,0,345.695,44.5561,60595.6,0.17145,-0.0382723,0.14,3.1,1.71644e-06,25.0484,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,216349,12,111,-9.0,3,0.9772200000000001,0.2723,0.9782,0.2723,0.9782,0.27231,0,300,0.00595685,-9,-9,-9,-9,59857.2,20.3852,17.4095,15.3791,59850.8,0.451,-0.18427000000000002,0.27815,-0.120736,0.031006400000000003,24.3223,0.039219300000000006,3.3503699999999997e-06,1.2102299999999998e-07,0.00116451,-1.4697400000000001e-08,8.5124e-10,72,68.4564,0.5965600000000001,11,0,42,1,0.9782,0,-523.71,44.04,59850.5,-0.10393699999999999,-0.0650582,0.14,3.1,2.8763999999999997e-06,24.4879,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,47141,12,111,-9.0,3,0.9948,0.0154,0.9926,0.0154,0.9926,0.01553,0,300,0.0180209,-9,-9,-9,-9,60183.3,7.14035,7.0204699999999995,6.88196,60186.1,1.167,1.61055,0.8395799999999999,0.014534700000000001,0.0470344,24.9651,0.0996449,1.8534299999999999e-06,1.7010100000000002e-07,0.00149429,-1.0396900000000001e-07,2.6020700000000003e-09,46,39.9181,0.72375,11,0,4,1,0.9926,0,144.847,44.0827,60184.8,0.35967,0.0084152,0.14,3.1,2.3802799999999998e-06,24.6934,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,236846,12,111,-9.0,3,0.82205,0.0115,0.8198700000000001,0.0115,0.8198700000000001,0.011640000000000001,0,300,0.020178,-9,-9,-9,-9,60195.3,19.3912,17.8286,12.2792,60202.5,0.54,-0.444342,0.31993,-0.013008600000000002,0.035962400000000005,24.1219,0.039678,4.02942e-06,1.47255e-07,0.00205311,-2.37339e-08,8.67852e-11,50,71.8288,0.023174599999999997,11,0,90,1,0.8198700000000001,0,200.51,43.5707,60202.8,-0.47432700000000005,-0.017002700000000003,0.14,3.1,3.6833e-06,24.2194,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,239911,12,111,-9.0,3,1.1412799999999999,0.0223,1.14456,0.0223,1.14456,0.0224,0,300,0.0157789,-9,-9,-9,-9,59618.2,9.49699,7.2068,4.71424,59606.5,0.672,-1.86608,0.8219200000000001,-0.136173,0.07796669999999999,24.4392,0.0908721,3.0083199999999998e-06,2.51786e-07,0.0327983,-9.3374e-08,5.300560000000001e-09,38,25.0028,0.9481,11,0,106,1,1.14456,0,-236.421,44.4596,59607.5,0.28502,-0.0926343,0.14,3.1,2.2232299999999997e-06,24.7675,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,260143,12,111,-9.0,3,0.62567,0.0408,0.62593,0.0408,0.62593,0.04083,0,300,0.016872,-9,-9,-9,-9,60124.3,28.5718,26.9728,21.7484,60122.1,2.546,0.68342,0.5484399999999999,-0.0851172,0.0407314,23.1291,0.0487146,1.00541e-05,4.5110399999999996e-07,-0.0104212,1.2181900000000001e-07,-1.20387e-08,28,24.0016,0.68145,11,0,108,1,0.62593,0,-295.237,42.8503,60121.3,0.794,-0.084254,0.14,3.1,1.02052e-05,23.1129,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,196787,12,111,-9.0,3,1.11513,0.2014,1.11416,0.2014,1.11416,0.20140999999999998,0,300,0.022516099999999997,-9,-9,-9,-9,59779.3,9.85873,8.82429,4.822,59781.3,0.903,0.54748,0.57006,-0.014788200000000001,0.06759939999999999,24.6808,0.07468630000000001,2.4081900000000002e-06,1.65656e-07,0.00786449,-4.1632699999999997e-08,5.4028699999999996e-09,55,35.6471,0.9800700000000001,11,0,68,1,1.11416,0,37.4567,44.3916,59781.3,0.25393000000000004,-0.075302,0.14,3.1,2.2436700000000002e-06,24.7576,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,123832,12,111,-9.0,3,0.62517,0.0618,0.62763,0.0618,0.62763,0.06182000000000001,0,300,0.015198900000000001,-9,-9,-9,-9,59588.3,33.0406,31.1683,25.3806,59580.8,0.101,0.72285,0.47636000000000006,0.10242000000000001,0.035512300000000004,23.4266,0.0360517,7.64476e-06,2.53844e-07,0.00360762,-5.75824e-08,-6.46223e-09,24,16.5893,0.86564,11,0,98,1,0.62763,0,-166.938,42.8545,59578.0,1.1904,0.09767260000000001,0.14,3.1,6.364299999999999e-06,23.6256,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,38634,12,111,-9.0,3,0.8748600000000001,0.0314,0.87425,0.0314,0.87425,0.03145,0,300,0.0073296,-9,-9,-9,-9,60270.1,13.4106,10.433,9.50692,60259.7,0.464,0.57004,0.38587,-0.049646300000000004,0.0408134,24.2782,0.058839300000000004,3.4893199999999995e-06,1.8909700000000002e-07,0.00605173,-5.78026e-08,-1.6537299999999998e-09,36,27.5235,0.8437399999999999,11,0,76,1,0.87425,0,-39.9278,43.7406,60259.6,0.64008,0.0110926,0.14,3.1,3.3562e-06,24.3204,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,338579,12,111,-9.0,3,0.9465899999999999,0.2428,0.9452,0.2428,0.9452,0.24281,0,300,0.0202193,-9,-9,-9,-9,60567.4,13.2802,11.8364,4.72655,60555.8,0.233,-1.1216700000000002,0.40995,-0.0125417,0.06539439999999999,24.4958,0.0773842,2.85558e-06,2.03527e-07,0.00653667,-5.25516e-08,1.06538e-09,56,38.8712,0.96049,11,0,47,1,0.9452,0,-57.6507,43.9506,60556.0,-0.786068,-0.0494287,0.14,3.1,2.73557e-06,24.5424,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,294761,12,111,-9.0,3,0.9170200000000001,0.0236,0.91548,0.0236,0.91548,0.02368,0,300,0.0185352,-9,-9,-9,-9,60124.3,8.67591,7.2498,5.38302,60126.8,0.129,-2.6055099999999998,0.6441899999999999,0.19588,0.10774,24.462,0.0870232,2.9457400000000003e-06,2.3610499999999998e-07,0.00243132,-1.17334e-07,4.608880000000001e-10,40,26.8989,0.9438200000000001,11,0,17,1,0.91548,0,223.28,43.8651,60116.0,0.13335,0.0491171,0.14,3.1,2.51493e-06,24.6337,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,136745,12,111,-9.0,3,1.03568,0.0443,1.03445,0.0443,1.03445,0.04435,0,300,0.0167254,-9,-9,-9,-9,60621.3,15.5425,12.6116,4.39407,60618.5,0.647,-0.0907832,0.46648999999999996,-0.07015,0.054457900000000004,24.6594,0.05127140000000001,2.4559799999999997e-06,1.15978e-07,0.00518899,-2.38352e-08,2.17504e-09,29,41.4955,0.0622923,11,0,6,1,1.03445,0,-144.512,44.1925,60619.4,0.9331,0.0192511,0.14,3.1,2.2458599999999997e-06,24.7566,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,198542,12,111,-9.0,3,0.31783,0.001,0.31845999999999997,0.001,0.31845999999999997,0.00166,0,300,0.0174666,-9,-9,-9,-9,60327.3,90.9567,64.1226,55.2394,60315.5,0.687,-0.71549,0.11427999999999999,-0.0973433,0.0280335,21.6579,0.05524580000000001,3.89796e-05,1.9834099999999998e-06,0.000204639,-3.27106e-08,-4.3038699999999996e-08,28,9.88706,0.9993700000000001,11,0,0,1,0.31845999999999997,0,267.074,41.1044,60315.8,-0.772435,-0.0755202,0.14,3.1,4.06107e-05,21.6134,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,310119,12,111,-9.0,3,0.7014100000000001,0.0364,0.70022,0.0364,0.70022,0.03644,0,300,0.014437,-9,-9,-9,-9,60125.4,26.0691,24.2636,14.0909,60115.4,0.552,-0.922932,0.46673000000000003,-0.0894409,0.046988,23.6283,0.0540879,6.34875e-06,3.16274e-07,0.00234318,-8.61719e-08,-3.1997199999999998e-09,20,16.1536,0.70705,11,0,22,1,0.70022,0,-5.8263300000000005,43.1493,60117.9,-0.184147,-0.011598200000000001,0.14,3.1,5.550950000000001e-06,23.7741,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,268633,12,111,-9.0,3,0.8638100000000001,0.001,0.8608899999999999,0.001,0.8608899999999999,0.00212,0,300,0.0200597,-9,-9,-9,-9,59873.1,24.7465,23.2187,18.4852,59876.1,0.82,1.2951,0.5808399999999999,-0.00833145,0.030992000000000002,24.0911,0.0338059,4.14535e-06,1.29071e-07,0.00255916,-4.19525e-08,-1.3231799999999997e-10,28,31.16,0.31001999999999996,11,0,104,1,0.8608899999999999,0,633.298,43.7021,59875.8,1.0648,-0.0270216,0.14,3.1,4.0955e-06,24.1042,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,292626,12,111,-9.0,3,1.16845,0.1057,1.1673200000000001,0.1057,1.1673200000000001,0.10572000000000001,0,300,0.0200875,-9,-9,-9,-9,60165.2,7.958810000000001,5.47689,2.70574,60160.6,2.027,-2.4806,1.1334,-0.046381900000000004,0.0979322,25.2217,0.11619000000000002,1.46331e-06,1.56593e-07,0.025866399999999998,-1.85988e-08,9.74409e-09,44,43.5629,0.49025,11,0,50,1,1.1673200000000001,0,86.5176,44.517,60160.9,-1.24312,-0.0175335,0.14,3.1,1.3974700000000002e-06,25.2716,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
SN:,89281,12,111,-9.0,3,1.0268700000000002,0.2556,1.02932,0.2556,1.02932,0.25561,0,300,0.03345580000000001,-9,-9,-9,-9,59646.1,9.56529,7.902360000000001,4.21826,59646.1,0.091,1.4561,0.65346,0.0248023,0.08131360000000001,24.509,0.07515119999999999,2.8209e-06,1.95253e-07,0.00787779,-7.74505e-08,5.64693e-09,29,32.4987,0.29841,11,0,73,1,1.02932,0,-34.8607,44.1752,59644.5,0.47406000000000004,-0.0635518,0.14,3.1,2.7244200000000003e-06,24.5468,-9,-9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
